Posting Date,Canceled,Customer/Vendor Code,Customer/Vendor Name,Customer/Vendor Ref. No.,Item No.,Item/Service Description,Quantity,UoM Code,Price,Row Total
26.10.2022,N,UVT0023,TOP CHOICE FOOD (S) PTE LTD,2228827,OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,270,Manual,8.2,"2,214.00"
26.10.2022,Y,UVB0006,BEN FOODS (S) PTE LTD,102505466,OHB002,OTHER- HASH BROWN TRI TATERS (SIMLOT) 2.27kgX6pkt,40,Manual,8.5,340
26.10.2022,C,UVB0006,BEN FOODS (S) PTE LTD,102505466,OHB002,OTHER- HASH BROWN TRI TATERS (SIMLOT) 2.27kgX6pkt,40,Manual,8.5,340
26.10.2022,N,UVB0006,BEN FOODS (S) PTE LTD,102505466,OHB003,OTHER- HASH BROWN TRI TATERS (MAESTRO) 2.5kgX4pkt,40,Manual,8.5,340
26.10.2022,N,UVP0006,INDIA-PACIFIC TRADING,2700,SSC001-01,SEAFOOD- SOFT SHELL CRAB 1KG/PKT,10,Manual,17,170
26.10.2022,N,UVT0004,TIONG LIAN FOOD PTE LTD,22-021159,PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,100,Manual,3.5,350
26.10.2022,N,UVT0004,TIONG LIAN FOOD PTE LTD,22-021159,PSWR02,PORK- PORK SWEET RUNNERS (DV-AUST) 2PKT/CTNS,103.55,Manual,9.5,983.73
26.10.2022,N,UVK0007,KENDO TRADING PTE LTD,1711732,DUCK03-02,DUCK- DUCK 3JOINT WING EDEN DUCK 12X1kg/ctn,30.1,Manual,3.2,96.32
26.10.2022,N,UVK0007,KENDO TRADING PTE LTD,1711732,DUCK13,DUCK GIZZARD,20.2,Manual,3.2,64.64
26.10.2022,N,UVK0007,KENDO TRADING PTE LTD,1711732,DUCK06,DUCK HEAD 5KG/PKT,10,Manual,2,20
26.10.2022,N,UVK0007,KENDO TRADING PTE LTD,1711732,DUCK08,DUCK NECKS SKINLESS  10kg/ctn,10.1,Manual,2.6,26.26
26.10.2022,N,UVK0007,KENDO TRADING PTE LTD,1711732,DUCK01-04,DUCK- HALAL FRESH WHOLE DUCK (3.56kg/pcs),142.4,Manual,5.11,727.47
26.10.2022,N,UVL0005,LEE HUAT SEAFOOD SUPPLIER,63793,FSH001-01,FISH- SHARK FILLET 300GM UP 15KG/CTNS,75,Manual,5,375
26.10.2022,N,UVL0005,LEE HUAT SEAFOOD SUPPLIER,63793,FSR001,FISH- STING RAY 2000-3000gm 15KG/CTNS,200,Manual,9,"1,800.00"
26.10.2022,N,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,3066060,CBON01,CHICKEN BONE,50,Manual,2.5,125
26.10.2022,N,UVP0016,PREMIER FOODS ASIA PTE LTD,16503,OSC002,OTHER- SEAWEED CHICKEN PREMIUM FIRST,240,Manual,8.75,"2,100.00"
26.10.2022,N,UVH0030,HUBER'S PTE LTD,1686443,RAB001,RABBIT WHOLE WITHOUT HEAD 1.2-1.3KG/PCS,31.85,Manual,17,541.45
26.10.2022,N,UVC0011,CHIP HONG FARM PRODUCT,2210/11846,PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),110.35,Manual,3.2,353.12
26.10.2022,N,UVP0014,PING PONG FOODS PTE LTD,97954,BBA001,BEEF BALL 1kg/pkt (PING PONG),60,Manual,9,540
26.10.2022,N,UVS0002,SEAWAVES FROZEN FOOD PTE LTD,480978,SOT001,SEAFOOD- SOTONG BALL 36's (SEAWAVES) 12x780gm/pkt,60,Manual,8.3,498
26.10.2022,N,UVS0002,SEAWAVES FROZEN FOOD PTE LTD,480978,OSR002,OTHER- VEGETABLE MINI ROLL 96pcs 8pkt/ctn,24,Manual,8,192
26.10.2022,N,UVA0019,AMAX FOODS PTE LTD,816164,BKN001-02,BEEF KNUCKLE (QUALITY BEEF/GJ/MINERVA-BRAZIL),"1,030.09",Manual,7.8,"8,034.70"
26.10.2022,N,UVA0019,AMAX FOODS PTE LTD,816164,PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,"1,800.00",Manual,3.4,"6,120.00"
26.10.2022,N,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,22J17850,SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,200,Manual,3.2,640
26.10.2022,Y,UVS0005,SONG FISH DEALER PTE LTD,22105149,FBA001-01,FISH- WHOLE BATANG 2-3 FRESH - CLEAN & GUTTER,53,Manual,6.8,360.4
26.10.2022,Y,UVS0005,SONG FISH DEALER PTE LTD,22105149,FBA001-01,FISH- WHOLE BATANG 2-3 FRESH - CLEAN & GUTTER,50,Manual,6.5,325
26.10.2022,Y,UVS0005,SONG FISH DEALER PTE LTD,22105149,SVA005,SEAFOOD- VANNAMEI HOSO 31-40 GOLDEN-PERU 700GM/PKT,504,Manual,8.5,"4,284.00"
26.10.2022,Y,UVS0005,SONG FISH DEALER PTE LTD,22105201,FBA001-01,FISH- WHOLE BATANG 2-3 FRESH - CLEAN & GUTTER,50,Manual,6.5,325
26.10.2022,N,UVO0004,OJJ FOODS PTE LTD,22182889,PTRI02,PORK TRIMMING FRESH,200,Manual,3,600
26.10.2022,N,UVS0061,SHISHANGFOOD PTE LTD,2227S,OHD012,OTHER- PORK SAUSAGE WITH CORN,20,Manual,3,60
26.10.2022,N,UVS0061,SHISHANGFOOD PTE LTD,2227S,OHD012-05,OTHER- PORK SAUSAGE,25,Manual,1.5,37.5
26.10.2022,N,UVS0061,SHISHANGFOOD PTE LTD,2227S,OHD012-03,OTHER- PORK SMOKED SAUSAGE WITH SALTED EGG,25,Manual,3.5,87.5
26.10.2022,N,UVS0061,SHISHANGFOOD PTE LTD,2227S,OHD012-04,OTHER- PORK SMOKED SAUSAGE ORIGINAL,100,Manual,0.6,60
26.10.2022,N,UVP0001,PAN OCEAN SINGAPORE PTE LTD,2276716,OFL001,OTHER- FROG LEG 10X1KG/CTNS,100,Manual,12,"1,200.00"
26.10.2022,N,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,102022-0398,PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,"1,800.00",Manual,2.5,"4,500.00"
26.10.2022,N,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,102022-0398,PEAR02,PORK EARFLAPS (BURN HAIR-ONLY EARFLAP) 15KG/CTNS,300,Manual,4.5,"1,350.00"
26.10.2022,N,UVG0001,GOODCROP PTE LTD,2203733,PRIB01,PORK MEATY RIBLETS (SPAIN-10.03948/L) IWP PACKING,100,Manual,2.1,210
26.10.2022,N,UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,20512,BTR003-02,BEEF TRIPE HONEYCOMB (QUALITY/MINERVA),290.58,Manual,7,"2,034.06"
26.10.2022,C,UVS0005,SONG FISH DEALER PTE LTD,22105149,FBA001-01,FISH- WHOLE BATANG 2-3 FRESH - CLEAN & GUTTER,53,Manual,6.8,360.4
26.10.2022,C,UVS0005,SONG FISH DEALER PTE LTD,22105149,FBA001-01,FISH- WHOLE BATANG 2-3 FRESH - CLEAN & GUTTER,50,Manual,6.5,325
26.10.2022,C,UVS0005,SONG FISH DEALER PTE LTD,22105149,SVA005,SEAFOOD- VANNAMEI HOSO 31-40 GOLDEN-PERU 700GM/PKT,504,Manual,8.5,"4,284.00"
26.10.2022,N,UVS0005,SONG FISH DEALER PTE LTD,22105149,FBA001-01,FISH- WHOLE BATANG 2-3 FRESH - CLEAN & GUTTER,53,Manual,6.8,360.4
26.10.2022,N,UVS0005,SONG FISH DEALER PTE LTD,22105149,FBA006-01,FISH- BATANG STEAK 3-5 2kgX5pkt,50,Manual,6.5,325
26.10.2022,N,UVS0005,SONG FISH DEALER PTE LTD,22105149,SVA005,SEAFOOD- VANNAMEI HOSO 31-40 GOLDEN-PERU 700GM/PKT,504,Manual,8.5,"4,284.00"
26.10.2022,C,UVS0005,SONG FISH DEALER PTE LTD,22105201,FBA001-01,FISH- WHOLE BATANG 2-3 FRESH - CLEAN & GUTTER,50,Manual,6.5,325
26.10.2022,N,UVS0005,SONG FISH DEALER PTE LTD,22105201,FBA006-01,FISH- BATANG STEAK 3-5 2kgX5pkt,50,Manual,6.5,325
26.10.2022,N,UVB0006,BEN FOODS (S) PTE LTD,102506128,OSR007,OTHER- COWHEAD ORIGINAL WRAPS 12PKT X 12PCS,12,Manual,2.5,30
26.10.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,107084,FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,1.7,Manual,17,28.9
26.10.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,107103,FGR004,FISH- FRESH FLOWER GROUPER,10.8,Manual,11.5,124.2
26.10.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,107103,FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,22.2,Manual,17,377.4
26.10.2022,N,USVC0004,CHONG SENG PLASTICS PTE LTD,20225245,,"10 NOS HD (13"" + 8"") X 30"" (0.03MM)",0,,560,560
26.10.2022,N,USVC0004,CHONG SENG PLASTICS PTE LTD,20225245,,15NOS BIG T/P BAG,0,,750,750
26.10.2022,N,USVC0004,CHONG SENG PLASTICS PTE LTD,20225245,,"600 NOS HD 12"" X 18"" F",0,,810,810
26.10.2022,N,USVJ0001,JOAQUIM FLORIST & GIFTS PTE LTD,1024577,,"ONE FLORAL ARRANGEMENT W/BOX, PLUS DELIVERY CHARGES",0,,65,65
26.10.2022,N,USVJ0007,JURONG COLD STORE PTE LTD,INV33-2022100665,,5 PALLEST  40FT OTPU6253917,0,,300.07,300
26.10.2022,N,USVF0004,FAIRBANKS LOGISTICS PTE LTD,FB22/1365,,CONTAINER NO OOLU6454456 13.10.22 TO 12.11.22 36 PALLETS,0,,"2,340.00","2,340.00"
26.10.2022,N,USVF0004,FAIRBANKS LOGISTICS PTE LTD,FB22/1365,,HANDLING IN OUT ONE TIME CHARGES,0,,216,216
26.10.2022,N,USVF0004,FAIRBANKS LOGISTICS PTE LTD,FB22/1365,,STUFFING /UNSTUFFING 13.09.22,0,,190,190
26.10.2022,N,USVF0004,FAIRBANKS LOGISTICS PTE LTD,FB22/1365,,STRETCH WRAPPING FILM 3.9ROLL,0,,36,36
26.10.2022,N,USVF0004,FAIRBANKS LOGISTICS PTE LTD,FB22/1365,,DIRECT WITHDRAW 2 PALLET,0,,40,40
26.10.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029174,,FRIMESA B/IN PORKLOIN  25KG  8 PAL   26.10.23  TO  25.11.22,0,,400.02,400
26.10.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029176,,KESKINOGLU CHIX FRANK   8.16KG  17 PAL   26.10.23  TO  25.11.22,0,,850.03,850
26.10.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029176,,UNSTUFFING CONTAINER CHARGES 1X40,0,,200,200
26.10.2022,N,USVJ0001,JOAQUIM FLORIST & GIFTS PTE LTD,1024569,,"ONE FLORAL ARRANGEMENT W/BOX, PLUS DELIVERY CHARGES",0,,65,65
26.10.2022,N,USVA0014,ASAP FREIGHT PRIVATE LIMITED,IV20220308,,LC10034 CONTAINER NO CXRU1608665 ASAPSI220257 PAID TO CARRIER ON BEHALF,0,,511.5,511.5
27.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,894,SVA002-11,SEAFOOD- BLACK TIGER HOSO 16/20 1kg x 10pkt,100,Manual,11.5,"1,150.00"
27.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,894,SVA008-04,SEAFOOD- VANNAMEI HOSO 41-50pcs A&O 10x1pkt/ctn,150,Manual,7.55,"1,132.50"
27.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,894,SVA004-04,SEAFOOD- VANNAMEI HOSO COOKED 26-30 10X1pkt/ctn (AA-MESTI),300,Manual,12.5,"3,750.00"
27.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,894,SVA004-02,SEAFOOD- VANNAMEI HOSO COOKED 31/40 FRESH CHOICE 10X1KG/CTNS,150,Manual,11,"1,650.00"
27.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,894,SVA004-06,SEAFOOD- VANNAMEI HOSO COOKED 41-50 10X1pkt/ctn (AA-MESTI),100,Manual,10.33,"1,033.00"
27.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,894,OBA001,OTHER- LOBSTER BALL (FIGO) 500gm/pkt,800,Manual,3.04,"2,428.00"
27.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,894,OTO001,OTHER- CHEESE TOFU FIGO (500gm x 20pkt),600,Manual,3.04,"1,821.00"
27.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,894,ODU016,OTHER- FISH & SOY ROLL 10S 300GMX30PKT/CTNS,150,Manual,1.54,231.5
27.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,894,OTO007,OTHER- OTAK FISH 180GM (100pkt/ctn),100,Manual,2.3,230
27.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,894,OCH004,OTHER- NACHO CHEESE SAUCE 12PKTX1L,12,Manual,4.73,56.7
27.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,894,OSO004,OTHER- SOUP CLAM 500GM/PKT,350,Manual,4,"1,400.00"
27.10.2022,Y,UVT0033,TIONG HIN FISH MERCHANT CO,68390,FSB002-03,FISH- FRESH SEABASS 500-600GM,8.3,Manual,6.7,55.61
27.10.2022,Y,UVT0033,TIONG HIN FISH MERCHANT CO,68390,FSB002-03,FISH- FRESH SEABASS 500-600GM,2.8,Manual,6.7,18.76
27.10.2022,Y,UVT0033,TIONG HIN FISH MERCHANT CO,68390,FSB002-06,FISH- FRESH SEABASS 800-900GM - BUTTERFLY @ BACK,19,Manual,6.6,125.4
27.10.2022,N,UVC0014,COSS FOOD MARKETING PTE LTD,22100853,OMT001,OTHER- MAN TOU 12pcs 180gm X 24pkt,"1,536.00",Manual,1,"1,536.00"
27.10.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1227535,OHD0012,OTHER- C.COCKTAIL CHEESE SAUSAGE 20X500KG/CTNS,400,Manual,3.6,"1,440.00"
27.10.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1227535,OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),50,Manual,7.5,375
27.10.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1227018,OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,100,Manual,5.85,585
27.10.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1227018,OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,100,Manual,5.85,585
27.10.2022,N,UVQ0005,QUALITY MEAT PTE LTD,22-036983,CSOF02,CHICKEN- KNEE CARTILAGE (SEARA) 6X2KG/CTNS,648,Manual,6.8,"4,406.40"
27.10.2022,N,UVT0040,TRADE-PRO TRADING PTE LTD,17860,OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,"2,640.00",Manual,0.9,"2,376.00"
27.10.2022,N,UVB0019,BLU VENTURES PTE LTD,24881,OAB004,OTHER- BRAISED CAN ABALONE 4-6pcs 425g 24can/ctns,8,Manual,7.5,60
27.10.2022,N,UVI0001,INTERNATIONAL FOOD CONNECTORS BV,62201049,OCN007,OTHER- CHICKEN NUGGETS 50PCS+/KG (KESKINOGLU-TURKEY) 10X1kg,"8,000.00",Manual,2.85,"22,800.00"
27.10.2022,N,UVI0001,INTERNATIONAL FOOD CONNECTORS BV,62201049,OCP009,OTHER- CHICKEN PATTY (KESKINOGLU-TURKEY) 10X1KG/CTNS,"1,900.00",Manual,2.9,"5,510.00"
27.10.2022,N,UVI0001,INTERNATIONAL FOOD CONNECTORS BV,62201049,OHD002,OTHER- HOT DOG 340gm (KESKINOGLU-TURKEY) 24pkt/ctn,"38,400.00",Manual,0.6,"22,848.00"
27.10.2022,N,UVL0014,LP EXPORT DMCC,12782.1.1,CBLL01-02,CHICKEN BONELESS LEG 200gmUP (AVIVAR-BRAZIL) 2kgX6pkt,"27,000.00",Manual,4.06,"109,672.22"
27.10.2022,N,UVP0006,INDIA-PACIFIC TRADING,2701I,SSC001-01,SEAFOOD- SOFT SHELL CRAB 1KG/PKT,30,Manual,17,510
27.10.2022,N,UVA0019,AMAX FOODS PTE LTD,816185,PBEL05-23,PORK BELLY (LANGUIRU-BRAZIL),"1,882.23",Manual,4.7,"8,846.48"
27.10.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,107168,FGR004,FISH- FRESH FLOWER GROUPER,7.8,Manual,12,93.6
27.10.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,107168,FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2.8,Manual,17,47.6
27.10.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,107168,FSB002-03,FISH- FRESH SEABASS 500-600GM,1.9,Manual,8,15.2
27.10.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,107167,CQUL06,CHICKEN QUARTER LEG (CASEFARM) 15kg/ctn,5,Manual,2.5,12.5
27.10.2022,N,UVG0001,GOODCROP PTE LTD,2203755,CBLS05,CHICKEN BONELESS SKINLESS LEG (MULTI-BRAZIL) 2kgX6pkt,240,Manual,4.4,"1,056.00"
27.10.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1227599,BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,100,Manual,3,300
27.10.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1227599,BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,100,Manual,3,300
27.10.2022,N,UVO0004,OJJ FOODS PTE LTD,22183550,PTRI02,PORK TRIMMING FRESH,200,Manual,3,600
27.10.2022,N,UVC0011,CHIP HONG FARM PRODUCT,2210/12353,PFEE01-05,PORK- PORK FRONT TROTTER (EXCCELENCIA-BRAZIL) 20KG/CTNS,800,Manual,2.2,"1,760.00"
27.10.2022,N,UVK0018,KIDA FOOD TRADING PTE LTD,133020,FTN002,FISH- FRESH TUNA (INDONESIA MAGURO),11.92,Manual,22,262.24
27.10.2022,N,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,22J18140,SCS002,SEAFOOD- CRAB STICK 16'S 40pkt/ctns (CHINA),400,Manual,0.95,380
27.10.2022,N,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,22J18140,SQU003-05,SEAFOOD- SQUID WHOLE ROUND (10INCH UP) 5kgX2 10kg/ctn,200,Manual,9.5,"1,900.00"
27.10.2022,N,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,22J18140,SSR03,SEAFOOD- CALAMARI (180pcs/ctn) 10X1kg/ctn,10,Manual,9,90
27.10.2022,N,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,22177829,OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,800,Manual,4.7,"3,760.00"
27.10.2022,N,UVP0002,PIN CORPORATION PTE LTD,43195,PCOL09,PORK COLLAR (AURORA) 10KG/CTNS,650,Manual,3.9,"2,535.00"
27.10.2022,N,USVS0018,SINGYI F&B PTE LTD,SY1-007141,OPN001,OTHER- PRAWN NUTS 1kg/pkt,1,Manual,12.3,12.3
27.10.2022,Y,UVS0061,SHISHANGFOOD PTE LTD,2230,OHD012-04,OTHER- PORK SMOKED SAUSAGE ORIGINAL,100,Manual,0.7,70
27.10.2022,C,UVS0061,SHISHANGFOOD PTE LTD,2230,OHD012-04,OTHER- PORK SMOKED SAUSAGE ORIGINAL,100,Manual,0.7,70
27.10.2022,N,UVS0061,SHISHANGFOOD PTE LTD,2230,OHD012-04,OTHER- PORK SMOKED SAUSAGE ORIGINAL,100,Manual,0.7,70
27.10.2022,N,UVA0030,AH TECK (TNL),27102022,FSN003,FISH- FRESH TOMAN FILLET,8.1,Manual,10.2,82.62
27.10.2022,N,UVA0030,AH TECK (TNL),27102022,FSN003,FISH- FRESH TOMAN FILLET,5.4,Manual,10.2,55.08
27.10.2022,N,USVT0015,TDCC PTE LTD,,,4 SET OF NAMECARD CARD PRINTING,0,,72,72
27.10.2022,C,UVT0033,TIONG HIN FISH MERCHANT CO,68390,FSB002-03,FISH- FRESH SEABASS 500-600GM,8.3,Manual,6.7,55.61
27.10.2022,C,UVT0033,TIONG HIN FISH MERCHANT CO,68390,FSB002-03,FISH- FRESH SEABASS 500-600GM,2.8,Manual,6.7,18.76
27.10.2022,C,UVT0033,TIONG HIN FISH MERCHANT CO,68390,FSB002-06,FISH- FRESH SEABASS 800-900GM - BUTTERFLY @ BACK,19,Manual,6.6,125.4
27.10.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,68390,FSB002-03,FISH- FRESH SEABASS 500-600GM,8.3,Manual,6.7,55.61
27.10.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,68390,FSB002-03,FISH- FRESH SEABASS 500-600GM,2.8,Manual,6.7,18.76
27.10.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,68390,FSB002-02-02,FISH- FRESH SEABASS 800-900GM,19,Manual,6.6,125.4
27.10.2022,Y,USVA0014,ASAP FREIGHT PRIVATE LIMITED,DN220418,,LC10039 CONTAINER NO OOLU6188973 ASAPSI220270 REPAIR CHARGES,0,,51.98,52
27.10.2022,N,USVA0014,ASAP FREIGHT PRIVATE LIMITED,DN220413,,LC10040 CONTAINER NO HLBU9649058 ASAPSI220268 WASHING CHARGES (40FT),0,,64.01,64
27.10.2022,N,USVA0014,ASAP FREIGHT PRIVATE LIMITED,DN220417,,LC10042 CONTAINER NO SZLU9713751 ASAPSI220277 PAID TO CARRIER ON BEHALF,0,,674.98,675
27.10.2022,N,USVA0014,ASAP FREIGHT PRIVATE LIMITED,DN220414,,LC10043 CONTAINER NO CXRU1000700 ASAPSI220274 PAID TO CARRIER ON BEHALF,0,,729.98,730
27.10.2022,C,USVA0014,ASAP FREIGHT PRIVATE LIMITED,DN220418,,LC10039 CONTAINER NO OOLU6188973 ASAPSI220270 REPAIR CHARGES,0,,51.98,52
27.10.2022,N,USVA0014,ASAP FREIGHT PRIVATE LIMITED,DN220418,,LC10039 CONTAINER NO OOLU6188973 ASAPSI220270 REPAIR CHARGES,0,,61.99,62
27.10.2022,N,USVA0014,ASAP FREIGHT PRIVATE LIMITED,DN220416,,LC10048 CONTAINER NO OERU4162821 ASAPSI220276 PAID TO CARRIER ON BEHALF,0,,604.99,605
27.10.2022,N,USVA0014,ASAP FREIGHT PRIVATE LIMITED,DN220415,,LC10049 CONTAINER NO SZLU9211199 ASAPSI220275 PAID TO CARRIER ON BEHALF,0,,604.99,605
27.10.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029184,,SHRIMP 16/20  10KG  3 PAL   27.10.23  TO  26.11.22,0,,149.97,150
27.10.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029184,,SHRIMP 21/25  10KG  1 PAL   27.10.23  TO  26.11.22,0,,50,50
27.10.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029184,,SHRIMP 41/50  10KG  1 PAL   27.10.23  TO  26.11.22,0,,50,50
27.10.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029184,,SHRIMP 51/60  10KG  4 PAL   27.10.23  TO  26.11.22,0,,200,200
27.10.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029184,,SHRIMP 100/200  10KG  5 PAL   27.10.23  TO  26.11.22,0,,250,250
27.10.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029184,,FRIMESA PORK FEET 20KG  33 PAL   27.10.23  TO  26.11.22,0,,"1,650.00","1,650.00"
28.10.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,107237,FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,25.6,Manual,17,435.2
28.10.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,68412,FSB002-03,FISH- FRESH SEABASS 500-600GM,11.1,Manual,6.7,74.37
28.10.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,68412,FSB002-03,FISH- FRESH SEABASS 500-600GM,3.1,Manual,6.7,20.77
28.10.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,68412,FSB002-02-02,FISH- FRESH SEABASS 800-900GM,17.8,Manual,6.6,117.48
28.10.2022,N,UVC0001,CASH SUPPLIER (NON-GST),68413,MBL001-01,MUTTON BONELESS LEG (FLETCHER-AUST),"1,172.95",Manual,10.8,"12,667.86"
28.10.2022,N,UVK0007,KENDO TRADING PTE LTD,1712110,DUCK01-04,DUCK- HALAL FRESH WHOLE DUCK (3.56kg/pcs),92.2,Manual,5.9,543.98
28.10.2022,N,UVS0046,STS SEAFOOD DIRECT PTE LTD,22/16148,FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,1.1,Manual,50,55
28.10.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,107228,MSC005,MUTTON- LAMB SHOULDER CHOP 19cm 2kg/pkt (HALAL),10,Manual,11.7,117
28.10.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,107236,FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,3,Manual,17,51
28.10.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,107236,FSN003,FISH- FRESH TOMAN FILLET,3,Manual,11.2,33.6
28.10.2022,N,UVC0001,CASH SUPPLIER (NON-GST),68422,PIGB02,PORK- PIG BRAIN (PCS) 3PCS/BOX,96,Manual,0.7,67.2
28.10.2022,N,UVC0001,CASH SUPPLIER (NON-GST),68422,PHES01,PORK- PIG MASK (OJJ),77,Manual,1.8,138.6
28.10.2022,N,UVT0024,TG FISHERY HOLDINGS CORPORATION,22PAN1052,FSF004-08,FISH- SUTCHI FILLET 400-600gm 6kg/ctn (TWIN) DL 478,"2,150.00",Manual,15.68,"33,710.38"
28.10.2022,N,UVT0024,TG FISHERY HOLDINGS CORPORATION,22PAN1052,FSF010-03,FISH- SUTCHI FILLET BUTTERFLY CUT 600-800gm 10/ctns,"2,000.00",Manual,2.48,"4,960.00"
28.10.2022,N,UVT0024,TG FISHERY HOLDINGS CORPORATION,22PAN1052,FSF010-06,FISH- SUTCHI FILLET BUTTERFLY CUT 900-1000gm 10kg/ctn,"8,000.00",Manual,2.48,"19,840.00"
28.10.2022,N,UVB0014,BEAN CITY FOODSTUFF PTE LTD,20228810,CSKI01,CHICKEN SKIN 15kg/ctn,130,Manual,0.5,65
28.10.2022,N,UVS0005,SONG FISH DEALER PTE LTD,22105769,FBA001-01,FISH- WHOLE BATANG 2-3 FRESH - CLEAN & GUTTER,341,Manual,6.8,"2,318.80"
28.10.2022,N,UVS0005,SONG FISH DEALER PTE LTD,22105769,SVA009-02,SEAFOOD- VANNAMEI HOSO 20-30 -DOM CAMAROM 12x1kg,120,Manual,10.5,"1,260.00"
28.10.2022,N,UVS0005,SONG FISH DEALER PTE LTD,22105769,FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,50,Manual,2.8,140
28.10.2022,N,UVS0005,SONG FISH DEALER PTE LTD,22105769,FBE002,FISH- BELT FISH 200-300GM 10KG/CTNS,200,Manual,3.5,700
28.10.2022,N,UVS0058,SUNRISE FOOD PTE LTD,22/807632,RICE07,RICE- RICE 25KG,10,Manual,39.6,396
28.10.2022,N,UVS0058,SUNRISE FOOD PTE LTD,22/807632,OOI019,OTHER- HONEY 1KG/TUB,4,Manual,4,16
28.10.2022,N,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,22J18944,FSI001,FISH- SHISHAMO 120gm 30pkt/ctn,150,Manual,1.8,270
