No,Document Number,Document Type,Posting Date,Item No.,Item/Service Description,Quantity,Price,Row Total
1660,5911,I,16.12.2022,PS-04,PORK LEG SLICED 8mm 2kgX5pkt,152,3.8,577.6
1661,5911,I,16.12.2022,PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,824,3.8,"3,131.20"
1662,5911,I,16.12.2022,PM-09,PORK MINCED GRIND TWICE 5KG/PKT,210,3.3,693
1663,5911,I,16.12.2022,PM-05,PORK MINCED CHILL FRESH,122,3.5,427
1664,5911,I,16.12.2022,PLIV02,PORK LIVER SLICED 2kgX5pkt,314,2.9,910.6
1665,5911,I,16.12.2022,PBEL21-07,PORK BELLY SLICED 4MM!!! 1KG/PKT,39,5.5,214.5
1666,5911,I,16.12.2022,PBEL21-07,PORK BELLY SLICED 4MM!!! 1KG/PKT,20,5.5,110
1667,5911,I,16.12.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,520,2.6,"1,352.00"
1668,5911,I,16.12.2022,PHOC14,PORK HOCK S2 800gm 20pcs 15KG/CTNS,150,2.6,390
1669,5911,I,16.12.2022,PHOC10,PORK HOCK S2 250gm 2X5KG/CTNS,50,2.6,130
1670,5911,I,16.12.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,300,2.6,780
1671,5911,I,16.12.2022,PHCU02,PORK HOCK CUBE AA 5Kg/Pkt,10,2.6,26
1672,5911,I,16.12.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1673,5911,I,16.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,150,4.5,675
1674,5911,I,16.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,70,2.5,175
1675,5911,I,16.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,445,4.5,"2,002.50"
1676,5911,I,16.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,75,2.5,187.5
1677,5911,I,16.12.2022,CSLI01,CHICKEN SLICED 6mm 6x2kg/pkt,356,4.2,"1,495.20"
1678,5911,I,16.12.2022,CSLI01,CHICKEN SLICED 6mm 6x2kg/pkt,816,4.2,"3,427.20"
1679,5912,I,17.12.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,420,3.9,"1,638.00"
1680,5912,I,17.12.2022,PM-04,PORK MINCED 7/3 GRIND TWICE 6X2KG/CTNS,646,3.3,"2,131.80"
1681,5912,I,17.12.2022,CCUR07,CHICKEN- CURRY CHICKEN (LEE) 10kg/ctn,495,2.7,"1,336.50"
1682,5912,I,17.12.2022,PM-01,PORK- MINCED PORK 6X2KG/CTNS,"1,040.00",3.3,"3,432.00"
1683,5912,I,17.12.2022,PM-06,PORK MINCED AA GRIND TWICE 6X2KG/CTNS,144,3.8,547.2
1684,5912,I,17.12.2022,PLOI08-01,PORK LOIN SLICED 4mm 10X2KG/CTNS,152,4.5,684
1685,5912,I,17.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,155,4.5,697.5
1686,5912,I,17.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,70,2.5,175
1687,5912,I,17.12.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,320,2.6,832
1688,5912,I,17.12.2022,PHOC09,PORK HOCK C4 3X5KG/CTNS,150,2.6,390
1689,5912,I,17.12.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,130,2.6,338
1690,5912,I,17.12.2022,PHCU04,PORK HOCK CUBE 1.5' x 1.5' 5KG/PKT,60,2.8,168
1691,5912,I,17.12.2022,PHOC06,PORK HOCK C2 (15-16pcs) 13.61KG/CTNS,4,35.5,142
1692,5912,I,17.12.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1693,5912,I,17.12.2022,PCOS04-04,PORK COLLAR SLICED 2-3mm 2kg/pkt,300,4.3,"1,290.00"
1694,5912,I,17.12.2022,PCOS06,PORK COLLAR SLICED 5mm 2KGX8PKT/CTNS,98,4.3,421.4
1695,5912,I,17.12.2022,BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,400,8,"3,200.00"
1696,5912,I,17.12.2022,BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,50,8.6,430
1697,5912,I,17.12.2022,BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 2KG/PKT,34,8,272
1698,5912,I,17.12.2022,BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),150,28,"4,200.00"
1699,5912,I,17.12.2022,BCHO05,BEEF MELTIQUE SIRLOIN STEAK 200GM/PCS,882,5,"4,410.00"
1700,5912,I,17.12.2022,PTAI01-02,PORK TAIL CUT CUBE A,80,6,480
1701,5912,I,17.12.2022,MCU001,MUTTON CUBE 5kgX2pkt,55,11.4,627
1702,5912,I,17.12.2022,BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,333,6.2,"2,064.60"
1703,5913,I,18.12.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,450,2.8,"1,260.00"
1704,5913,I,18.12.2022,PLIV02,PORK LIVER SLICED 2kgX5pkt,394,2.9,"1,142.60"
1705,5913,I,18.12.2022,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,50,4.2,210
1706,5913,I,18.12.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1707,5913,I,18.12.2022,BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 2KG/PKT,388,8,"3,104.00"
1708,5914,I,18.12.2022,BRE002,BEEF RIBEYE STEAK 190-220gm,73.57,11,809.27
1709,5916,I,18.12.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,5,2.8,14
1710,5907,I,19.12.2022,SVA009-04,SEAFOOD- VANNAMEI HOSO 26-30pcs 10X1KG - G54,258,8.37,"2,159.46"
1711,5909,I,19.12.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,370,2.6,962
1712,5909,I,19.12.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,270,2.6,702
1713,5909,I,19.12.2022,PHOC06,PORK HOCK C2 (15-16pcs) 13.61KG/CTNS,4,35.5,142
1714,5909,I,19.12.2022,PHCU02,PORK HOCK CUBE AA 5Kg/Pkt,10,2.6,26
1715,5909,I,19.12.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1716,5909,I,19.12.2022,PM-02,PORK- MINCED PORK A 6X2KG/CTNS,"1,718.00",3.3,"5,669.40"
1717,5909,I,19.12.2022,CCUR07,CHICKEN- CURRY CHICKEN (LEE) 10kg/ctn,"1,280.00",2.8,"3,584.00"
1718,5909,I,19.12.2022,BMI002,BEEF- MINCED BEEF 2KGX5PKT/CTNS,130,6.2,806
1719,5909,I,19.12.2022,CSLI06,CHICKEN SLICED 1CM 2kgX6pkt,180,4.2,756
1720,5909,I,19.12.2022,CCUB06,CHICKEN CUBE 2CM 12KG/CTN,108,4.2,453.6
1721,5909,I,19.12.2022,PFLO02,PORK FLOSS 6mm 2kgX5pkt,938,3.8,"3,564.40"
1722,5909,I,19.12.2022,PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,400,5.6,"2,240.00"
1723,5909,I,19.12.2022,PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,35,5.6,196
1724,5909,I,19.12.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,90,3.9,351
1725,5909,I,19.12.2022,PBEL10-02,PORK BELLY CUBE 7MM X 7MM 4kg/pkt,128,5.4,691.2
1726,5909,I,19.12.2022,PTAI01-02,PORK TAIL CUT CUBE A,20,6,120
1727,5917,I,19.12.2022,PHCU04,PORK HOCK CUBE 1.5' x 1.5' 5KG/PKT,80,2.8,224
1728,5918,I,19.12.2022,PBEL18,PORK BELLY SLICED 1.5CM 2kgX10pkt,265,5.4,"1,431.00"
1729,5918,I,19.12.2022,CCUR07,CHICKEN- CURRY CHICKEN (LEE) 10kg/ctn,150,2.8,420
1730,5918,I,19.12.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,815,2.8,"2,282.00"
1731,5918,I,19.12.2022,PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,"1,000.00",3.8,"3,800.00"
1732,5918,I,19.12.2022,PS-01,PORK LEG SLICED A 2kgX5pkt,384,3.4,"1,305.60"
1733,5918,I,19.12.2022,PM-09,PORK MINCED GRIND TWICE 5KG/PKT,105,3.3,346.5
1734,5918,I,19.12.2022,PM-05,PORK MINCED CHILL FRESH,150,3.5,525
1735,5918,I,19.12.2022,PM-10,PORK MINCED + PORK FAT,18,4.2,75.6
1736,5918,I,19.12.2022,PBEL21-02,PORK BELLY SLICED 2.5' X 4mm 2kg,10,5.3,53
1737,5918,I,19.12.2022,PBEL21-03,2KG PORK BELLY SLICED 2.5' X 4MM,34,4.8,163.2
1738,5918,I,19.12.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,160,2.6,416
1739,5918,I,19.12.2022,PHOC11,PORK HOCK S2 450-500gm 2X5KG/CTNS,135,2.6,351
1740,5918,I,19.12.2022,PHCU02,PORK HOCK CUBE AA 5Kg/Pkt,10,2.6,26
1741,5918,I,19.12.2022,PCOS04-02,PORK COLLAR CUT PCS,100,4.3,430
1742,5918,I,19.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,200,4.5,900
1743,5918,I,19.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,240,4.5,"1,080.00"
1744,5918,I,19.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,130,2.5,325
1745,5918,I,19.12.2022,CCUB04,CHICKEN CUBE 2KGX6PKT/CTNS,802,4.1,"3,288.20"
1746,5918,I,19.12.2022,PBEL10-02,PORK BELLY CUBE 7MM X 7MM 4kg/pkt,240,5.4,"1,296.00"
1747,5918,I,19.12.2022,PSPA03,PORK- SPARERIB CUT 4'',360,5.6,"2,016.00"
1748,5918,I,19.12.2022,PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,270,5.6,"1,512.00"
1749,5918,I,19.12.2022,PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,30,5.6,168
1750,5918,I,19.12.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,75,3.9,292.5
1751,5918,I,19.12.2022,PBEL10-02,PORK BELLY CUBE 7MM X 7MM 4kg/pkt,540,5.4,"2,916.00"
1752,5918,I,19.12.2022,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,750,4.2,"3,150.00"
1753,5919,I,20.12.2022,PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,"1,266.00",3.8,"4,810.80"
1754,5919,I,20.12.2022,PM-09,PORK MINCED GRIND TWICE 5KG/PKT,100,3.3,330
1755,5919,I,20.12.2022,PM-05,PORK MINCED CHILL FRESH,96,3.5,336
1756,5919,I,20.12.2022,PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,88,3.7,325.6
1757,5919,I,20.12.2022,PLOI08-01,PORK LOIN SLICED 4mm 10X2KG/CTNS,128,4.5,576
1758,5919,I,20.12.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,45,2.8,126
1759,5919,I,20.12.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,"1,055.00",2.8,"2,954.00"
1760,5919,I,20.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,295,4.5,"1,327.50"
1761,5919,I,20.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,100,4.5,450
1762,5919,I,20.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,135,2.5,337.5
1763,5919,I,20.12.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,500,2.6,"1,300.00"
1764,5919,I,20.12.2022,PHOC11,PORK HOCK S2 450-500gm 2X5KG/CTNS,110,2.6,286
1765,5919,I,20.12.2022,PHOC09,PORK HOCK C4 3X5KG/CTNS,160,2.6,416
1766,5919,I,20.12.2022,PHOC07,PORK HOCK C2 10KG/CTNS,100,2.6,260
1767,5919,I,20.12.2022,PHOC14,PORK HOCK S2 800gm 20pcs 15KG/CTNS,30,2.6,78
1768,5919,I,20.12.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,145,2.6,377
1769,5919,I,20.12.2022,PCOS04-02,PORK COLLAR CUT PCS,100,4.3,430
1770,5919,I,20.12.2022,PBEL10,PORK BELLY CUBE _ 01 2Kgx10Pkt,330,4.8,"1,584.00"
1771,5919,I,20.12.2022,PBEL21-08,PORK BELLY SLICED 3mm 2kgX5pkt,214,4.8,"1,027.20"
1772,5919,I,20.12.2022,PTRI03,PORK TRIMMING FROZEN,10,1.3,13
1773,5919,I,20.12.2022,PBEL21-08,PORK BELLY SLICED 3mm 2kgX5pkt,400,4.8,"1,920.00"
1774,5919,I,20.12.2022,PBEL10,PORK BELLY CUBE _ 01 2Kgx10Pkt,100,4.8,480
1775,5919,I,20.12.2022,PTRI03,PORK TRIMMING FROZEN,40,1.3,52
1776,5919,I,20.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,245,4.5,"1,102.50"
1777,5919,I,20.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,40,2.5,100
1778,5919,I,20.12.2022,PBEL10,PORK BELLY CUBE _ 01 2Kgx10Pkt,128,4.8,614.4
1779,5919,I,20.12.2022,PBEL21-08,PORK BELLY SLICED 3mm 2kgX5pkt,624,4.8,"2,995.20"
1780,5919,I,20.12.2022,PTRI03,PORK TRIMMING FROZEN,30,1.3,39
1781,5919,I,20.12.2022,PCHB01,PORK CHOP BONE IN 1.5cm 2X5KG/CTNS,600,3.4,"2,040.00"
1782,5919,I,20.12.2022,PCHB03,PORK CHOP BONE IN 1cm 20kg/ctn,275,3.4,935
1783,5920,I,21.12.2022,PLIV02,PORK LIVER SLICED 2kgX5pkt,"1,632.00",2.9,"4,732.80"
1784,5920,I,21.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,345,4.5,"1,552.50"
1785,5920,I,21.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,110,2.5,275
1786,5920,I,21.12.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,480,2.6,"1,248.00"
1787,5920,I,21.12.2022,PHOC09,PORK HOCK C4 3X5KG/CTNS,135,2.6,351
1788,5920,I,21.12.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,370,2.6,962
1789,5920,I,21.12.2022,PHCU02,PORK HOCK CUBE AA 5Kg/Pkt,10,2.6,26
1790,5920,I,21.12.2022,PCOS04-02,PORK COLLAR CUT PCS,140,4.3,602
1791,5920,I,21.12.2022,DUCK15-04,DUCK- DUCK LIVER FOIE GRAS 50GM/PCS X 4PCS/PKT,14,22,308
1792,5920,I,21.12.2022,PBEL19-03,S/LESS PORK BELLY SLICED 3mm,124,6.4,793.6
1793,5920,I,21.12.2022,PTRI03,PORK TRIMMING FROZEN,5,1.3,6.5
1794,5920,I,21.12.2022,BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 2KG/PKT,578,8,"4,624.00"
1795,5920,I,21.12.2022,PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,565,5.6,"3,164.00"
1796,5920,I,21.12.2022,PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,25,5.6,140
1797,5920,I,21.12.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,120,3.9,468
1798,5920,I,21.12.2022,PBEL21-08,PORK BELLY SLICED 3mm 2kgX5pkt,592,4.8,"2,841.60"
1799,5920,I,21.12.2022,PBEL10,PORK BELLY CUBE _ 01 2Kgx10Pkt,158,4.8,758.4
1800,5920,I,21.12.2022,PTRI03,PORK TRIMMING FROZEN,40,1.3,52
1801,5922,I,22.12.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,915,2.8,"2,562.00"
1802,5922,I,22.12.2022,PBEL19-07,S/LESS PORK BELLY SLICED 1.5MM (500GM),75,6.6,495
1803,5922,I,22.12.2022,PM-03,PORK- MINCED PORK AA 6X2KG/CTNS,406,3.3,"1,339.80"
1804,5922,I,22.12.2022,PM-01,PORK- MINCED PORK 6X2KG/CTNS,"1,280.00",3.3,"4,224.00"
1805,5922,I,22.12.2022,PM-02,PORK- MINCED PORK A 6X2KG/CTNS,466,3.3,"1,537.80"
1806,5922,I,22.12.2022,PCHO01,PORK CHOP 1.5CM 5kgX4pkt,975,4.3,"4,192.50"
1807,5922,I,22.12.2022,PCOS04-02,PORK COLLAR CUT PCS,300,4.3,"1,290.00"
1808,5922,I,22.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,100,4.5,450
1809,5922,I,22.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,175,4.5,787.5
1810,5922,I,22.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,130,2.5,325
1811,5922,I,22.12.2022,PFLO02,PORK FLOSS 6mm 2kgX5pkt,762,3.8,"2,895.60"
1812,5922,I,22.12.2022,PBEL21-03,2KG PORK BELLY SLICED 2.5' X 4MM,100,4.8,480
1813,5922,I,22.12.2022,PTRI03,PORK TRIMMING FROZEN,10,1.3,13
1814,5922,I,22.12.2022,PSPA02,PORK- SPARERIB CUT 3'' 5KGX2PKT/CTNS,300,5.5,"1,650.00"
1815,5922,I,22.12.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,60,3.9,234
1816,5922,I,22.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,220,4.5,990
1817,5922,I,22.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,35,2.5,87.5
1818,5922,I,22.12.2022,CCUB04,CHICKEN CUBE 2KGX6PKT/CTNS,896,4.1,"3,673.60"
1819,5923,I,23.12.2022,PM-05,PORK MINCED CHILL FRESH,218,3.5,763
1820,5923,I,23.12.2022,PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,924,3.8,"3,511.20"
1821,5923,I,23.12.2022,PS-04,PORK LEG SLICED 8mm 2kgX5pkt,68,3.8,258.4
1822,5923,I,23.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,200,4.5,900
1823,5923,I,23.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,190,4.5,855
1824,5923,I,23.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,120,2.5,300
1825,5923,I,23.12.2022,PBEL21-04,PORK BELLY SLICED 1.2CM 1NOS/PKT GERMANY,300,5.7,"1,710.00"
1826,5923,I,23.12.2022,PBEL16,PORK BELLY SLICED 1' 3kg/pkt,192,5.7,"1,094.40"
1827,5923,I,23.12.2022,PBEL18,PORK BELLY SLICED 1.5CM 2kgX10pkt,602,5.4,"3,250.80"
1828,5923,I,23.12.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,570,2.6,"1,482.00"
1829,5923,I,23.12.2022,PHOC14,PORK HOCK S2 800gm 20pcs 15KG/CTNS,150,2.6,390
1830,5923,I,23.12.2022,PHOC11,PORK HOCK S2 450-500gm 2X5KG/CTNS,170,2.6,442
1831,5923,I,23.12.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,270,2.6,702
1832,5923,I,23.12.2022,PHCU02,PORK HOCK CUBE AA 5Kg/Pkt,20,2.6,52
1833,5923,I,23.12.2022,PBEL21-08,PORK BELLY SLICED 3mm 2kgX5pkt,"1,000.00",4.8,"4,800.00"
1834,5923,I,23.12.2022,PBEL10,PORK BELLY CUBE _ 01 2Kgx10Pkt,140,4.8,672
1835,5923,I,23.12.2022,PTRI03,PORK TRIMMING FROZEN,70,1.3,91
1836,5923,I,23.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,490,4.5,"2,205.00"
1837,5923,I,23.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,80,2.5,200
1838,5923,I,23.12.2022,PBEL21-08,PORK BELLY SLICED 3mm 2kgX5pkt,546,4.8,"2,620.80"
1839,5923,I,23.12.2022,PBEL10,PORK BELLY CUBE _ 01 2Kgx10Pkt,182,4.8,873.6
1840,5923,I,23.12.2022,PTRI03,PORK TRIMMING FROZEN,55,1.3,71.5
1841,5924,I,24.12.2022,PFER03,PORK FERMURBONE CUT 5kgX2pkt,"1,130.00",1.2,"1,356.00"
1842,5924,I,24.12.2022,CSLI06,CHICKEN SLICED 1CM 2kgX6pkt,444,4.2,"1,864.80"
1843,5924,I,24.12.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,490,2.6,"1,274.00"
1844,5924,I,24.12.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,415,2.6,"1,079.00"
1845,5924,I,24.12.2022,PHOC06,PORK HOCK C2 (15-16pcs) 13.61KG/CTNS,4,35.5,142
1846,5924,I,24.12.2022,PHCU02,PORK HOCK CUBE AA 5Kg/Pkt,10,2.6,26
1847,5924,I,24.12.2022,PHOC14,PORK HOCK S2 800gm 20pcs 15KG/CTNS,60,2.6,156
1848,5924,I,24.12.2022,PHOC07,PORK HOCK C2 10KG/CTNS,60,2.6,156
1849,5924,I,24.12.2022,BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,"1,134.00",8,"9,072.00"
1850,5924,I,24.12.2022,BMI002,BEEF- MINCED BEEF 2KGX5PKT/CTNS,144,5.5,792
1851,5924,I,24.12.2022,PLOI08-01,PORK LOIN SLICED 4mm 10X2KG/CTNS,128,4.5,576
1852,5924,I,24.12.2022,PCOS04-02,PORK COLLAR CUT PCS,100,4.3,430
1853,5924,I,24.12.2022,BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 2KG/PKT,554,8,"4,432.00"
1854,5924,I,24.12.2022,BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 2KG/PKT,200,8,"1,600.00"
1855,5924,I,24.12.2022,BCT002,BEEF CHUCK TENDER SLICED 1.5MM,158,8.5,"1,343.00"
1856,5924,I,24.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,350,4.5,"1,575.00"
1857,5924,I,24.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,50,2.5,125
1858,5924,I,24.12.2022,CSLI01,CHICKEN SLICED 6mm 6x2kg/pkt,910,4.2,"3,822.00"
1859,5459,I,25.12.2022,PBEL06-02,PORK BELLY SINGLE SKINLESS (BOSELER-GERMANY) 20X50,132.81,6.03,800.84
1860,5459,I,25.12.2022,PLOI01,PORK LOIN (SULINA) 18kg/ctn,50,3.9,195
1861,5921,I,25.12.2022,CSOF02-02,CHICKEN- KNEE CARTILAGE (SEARA) 300GM/PKT,81,2.2,178.2
1862,5921,I,25.12.2022,CSOF02,CHICKEN- KNEE CARTILAGE (SEARA) 6X2KG/CTNS,12,6.8,81.6
1863,5925,I,25.12.2022,CCUR07,CHICKEN- CURRY CHICKEN (LEE) 10kg/ctn,"1,030.00",2.8,"2,884.00"
1864,5925,I,25.12.2022,CCUB06,CHICKEN CUBE 2CM 12KG/CTN,120,4.2,504
1865,5925,I,25.12.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1866,5925,I,25.12.2022,PCOS01,HOUSE BRAND:PORK COLLAR SHABU SHABU (UF) 400GMX10PKT,400,3.8,"1,520.00"
1867,5925,I,25.12.2022,PCOS01,HOUSE BRAND:PORK COLLAR SHABU SHABU (UF) 400GMX10PKT,430,3.8,"1,634.00"
1868,5926,I,26.12.2022,PM-04,PORK MINCED 7/3 GRIND TWICE 6X2KG/CTNS,600,3.3,"1,980.00"
1869,5926,I,26.12.2022,PBEL19-08,S/LESS PORK BELLY SLICED 1.2mm cut half 110gm/pkt,26.4,6.6,174.24
1870,5926,I,26.12.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,485,2.8,"1,358.00"
1871,5926,I,26.12.2022,PCOS04-02,PORK COLLAR CUT PCS,80,4.3,344
1872,5926,I,26.12.2022,PCOS04-078,PORK COLLAR CUT 1.2CM 5kg/pkt,40,4.4,176
1873,5926,I,26.12.2022,BMI002,BEEF- MINCED BEEF 2KGX5PKT/CTNS,212,5.5,"1,166.00"
1874,5460,I,27.12.2022,BPA005,WAYGU BEEF BURGER PATTIES 170gm,24.65,10.2,251.43
1875,5930,I,27.12.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,450,2.6,"1,170.00"
1876,5930,I,27.12.2022,PHOC11,PORK HOCK S2 450-500gm 2X5KG/CTNS,130,2.6,338
1877,5930,I,27.12.2022,PHOC09,PORK HOCK C4 3X5KG/CTNS,150,2.6,390
1878,5930,I,27.12.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,190,2.6,494
1879,5930,I,27.12.2022,PHCU02,PORK HOCK CUBE AA 5Kg/Pkt,10,2.6,26
1880,5930,I,27.12.2022,PHOC07,PORK HOCK C2 10KG/CTNS,70,2.6,182
1881,5930,I,27.12.2022,PCOS04-02,PORK COLLAR CUT PCS,140,4.3,602
1882,5930,I,27.12.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,750,2.8,"2,100.00"
1883,5930,I,27.12.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,390,2.8,"1,092.00"
1884,5930,I,27.12.2022,PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,"1,254.00",3.8,"4,765.20"
1885,5930,I,27.12.2022,PM-09,PORK MINCED GRIND TWICE 5KG/PKT,310,3.3,"1,023.00"
1886,5930,I,27.12.2022,PM-05,PORK MINCED CHILL FRESH,90,3.5,315
1887,5930,I,27.12.2022,PBEL19-07,S/LESS PORK BELLY SLICED 1.5MM (500GM),145,6.6,957
1888,5930,I,27.12.2022,PBEL27,HOUSE BRAND:PORK BELLY SUKIYAKI (UF) 400GMX10PKT,428,4.5,"1,926.00"
1889,5930,I,27.12.2022,CSLI01-01,CHICKEN SLICED 3mm 2kgX5pkt,116,4.2,487.2
1890,5930,I,27.12.2022,CSLI01,CHICKEN SLICED 6mm 6x2kg/pkt,772,4.2,"3,242.40"
1891,5930,I,27.12.2022,MSL004,MUTTON SLICED 4MM (SHABU SHABU) 1kg/pkt,139,11.5,"1,598.50"
1892,5930,I,27.12.2022,BSP004,BEEF SHORT PLATE BONELESS 2MM 1KG/PKT,66,10.5,693
1893,5930,I,27.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,530,4.5,"2,385.00"
1894,5930,I,27.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,80,2.5,200
1895,5927,I,28.12.2022,CFEE08,CHICKEN FEET (AURORA) 6kgx2/ctn,"1,489.00",1.48,"2,203.72"
1896,5927,I,28.12.2022,PS-07,???PORK LEG SLICED 3mm 1.8KG NET,"2,000.00",3.8,"7,600.00"
1897,5927,I,28.12.2022,PFAT03-02,PORK FAT CUT EXTRA SMALL CUBE 2kg/pkt,514,2.3,"1,182.20"
