pdt_code,pdt_name,current_inv,profit_margin,profit_per_qty,summary_purchases_date_range,summary_purchases_latest_date,summary_purchases_latest_price,summary_purchases_min_price,summary_sales_date_range,summary_sales_latest_date,summary_sales_latest_price,summary_sales_max_price,summary_sales_median_price,summary_sales_min_price,summary_purchases_total_qty,summary_sales_total_qty,summary_sales_avg_qty_per_month,total_profit
CBLL01-02,CHICKEN BONELESS LEG 200gmUP (LAR/DEL CAMPO-BRAZIL) 2kgX6pkt,3988.0,0.4,1.7,2023-08-01 - 2023-09-04,2023-08-18,2.5,2.5,2023-08-01 - 2023-09-04,2023-09-01,3.5,3.5,3.5,2.7,18480.0,11088.0,11088.0,61224.08
CBLL01-04,CHICKEN BONELESS LEG 200gmUP (SADIA) 2kgX6pkt,840.0,0.19,0.65,2023-08-01 - 2023-09-04,2023-08-22,3.05,2.85,2023-08-01 - 2023-09-04,2023-08-16,3.1,3.1,3.08,3.05,1800.0,960.0,960.0,5486.4
CBLL01-05,CHICKEN BONELESS LEG 200gmUP (AVIVAR-BRAZIL) 2kgX6pkt,4749.0,0.24,0.94,2023-06-01 - 2023-09-04,2023-07-19,2.96,2.6,2023-08-01 - 2023-09-04,2023-09-03,3.95,7.18,3.9,3.2,81000.0,69184.0,69184.0,199795.18
CBLL01-09,CHICKEN BONELESS LEG UNSIZES (PERDIGAO) 16kgX1pkt,609.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-01,5.0,5.8,5.0,5.0,,2056.0,2056.0,0.0
CBLL02-03,CHICKEN BONELESS LEG 220-2400gm (PERDIGAO) 2kgX6pkt,0.0,0.0,0.0,2023-06-01 - 2023-09-04,2023-07-10,4.2,4.2,2023-06-01 - 2023-09-04,2023-07-10,4.2,4.2,4.2,4.2,120.0,120.0,120.0,0.0
CBLS05,CHICKEN BONELESS SKINLESS LEG (MULTI-BRAZIL) 2kgX6pkt,4202.0,0.26,1.17,2023-08-01 - 2023-09-04,2023-08-23,3.45,3.4,2023-08-01 - 2023-09-04,2023-09-02,4.4,7.0,4.8,3.6,5880.0,26774.0,26774.0,10533.4
CBON01,CHICKEN BONE,501.0,0.07,0.2,2023-08-01 - 2023-09-04,2023-09-02,2.3,2.3,2023-08-01 - 2023-09-04,2023-09-03,3.88,4.5,3.5,2.7,1160.0,6475.0,6475.0,28342.1
CBSL04,CHICKEN BREAST SKINLESS (SEARA/AVIVAR) 2kgX6pkt,101.5,0.16,0.8,2023-08-01 - 2023-09-04,2023-08-22,4.2,4.2,2023-08-01 - 2023-09-04,2023-09-02,4.88,9.0,5.0,4.3,240.0,839.0,839.0,1225.3
CBSL06,CHICKEN BREAST SKINLESS ALLIZ 6X2pkt/CTNS,0.0,0.35,2.1,2023-08-01 - 2023-09-04,2023-08-15,3.9,3.9,2023-08-01 - 2023-09-04,2023-09-02,6.0,9.0,6.0,4.3,156.0,444.0,444.0,934.8
CBSL07,CHICKEN BREAST (PERDIGAO) 1kgX16pkt,432.0,0.39,2.55,2023-08-01 - 2023-09-04,2023-08-30,3.95,3.95,2023-08-01 - 2023-09-04,2023-09-03,6.13,6.5,6.5,5.0,480.0,128.0,128.0,302.4
CBSL08,CHICKEN BREAST SKINLESS (SADIA) 2.5kgX4pkt,45.0,0.3,1.5,2023-08-01 - 2023-09-04,2023-08-18,3.5,3.5,2023-08-01 - 2023-09-04,2023-08-28,9.0,9.0,5.0,4.0,400.0,2472.0,2472.0,4746.5
CBSL11,CHICKEN BREAST SKINLESS (LAR) 6X2KG/CTNS,12.0,0.28,1.4,2023-06-01 - 2023-09-04,2023-07-12,3.8,3.5,2023-08-01 - 2023-09-04,2023-08-07,5.56,9.0,5.0,4.2,1680.0,216.0,216.0,23105.0
CBSL12,CHICKEN BREAST SKINLESS (LAR) 6X2KG/CTNS,0.0,0.32,1.8,2023-06-01 - 2023-09-04,2023-07-05,3.8,3.8,2023-06-01 - 2023-09-04,2023-07-05,5.6,5.6,5.6,5.6,60.0,60.0,60.0,108.0
CBSL14,CHICKEN BREAST STRIP 250GM X 12PKT (BUTCHER'S RIDGE),180.0,0.25,0.95,2023-08-01 - 2023-09-04,2023-08-31,2.8,2.8,2023-08-01 - 2023-09-04,2023-08-29,3.75,3.85,3.75,3.75,180.0,942.0,942.0,2214.9
CCUB01,CHICKEN BONELESS CUBE SKIN ON 2KG/PKT,0.0,,,,,,,2023-06-01 - 2023-09-04,2023-07-03,4.6,4.6,4.6,4.6,,10462.0,10462.0,0.0
CCUB010,CHICKEN CUBE 4CM X 4CM 4X3PKT/CTNS,0.0,,,,,,,2023-06-01 - 2023-09-04,2023-07-18,4.3,4.3,4.3,4.3,,436.0,436.0,0.0
CCUB03,CHICKEN CUBE W/O SKIN 2kgX6pkt,0.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-30,5.5,5.5,5.5,5.5,,416.0,416.0,0.0
CCUB04,CHICKEN CUBE 2KGX6PKT/CTNS,1579.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,4.76,6.5,4.5,3.3,,41680.0,41680.0,0.0
CCUB05,CHICKEN CUBE S 5kgX2pkt,0.0,,,,,,,2023-06-01 - 2023-09-04,2023-06-29,4.04,5.9,4.0,4.0,,25583.0,25583.0,0.0
CCUB06,CHICKEN CUBE 2CM 12KG/CTN,707.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,4.5,5.9,4.5,3.6,,12012.0,12012.0,0.0
CCUB09,CHICKEN CUBE 1 inch (UF) 500GM/PKT,14.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-22,5.79,6.02,5.79,5.78,,83.0,83.0,0.0
CCUB11,CHICKEN CUBE 400GM X 12PKT (BUTCHER'S RIDGE),158.0,0.25,1.15,2023-08-01 - 2023-09-04,2023-08-31,3.5,3.5,2023-08-01 - 2023-09-04,2023-08-29,6.02,6.02,4.0,4.0,60.0,225.0,225.0,1869.36
CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,3647.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,3.65,4.5,4.2,2.5,,29286.0,29286.0,0.0
CCUR02,CHICKEN- CURRY CHICKEN S 5kg/pkt,70.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,3.6,3.6,3.6,3.6,,1435.0,1435.0,0.0
CCUR05,CHICKEN- CURRY CHICKEN 5kgX2pkt,20.0,,,,,,,2023-06-01 - 2023-09-04,2023-07-29,2.55,2.55,2.55,2.55,,1245.0,1245.0,0.0
CCUR06,CHICKEN- CURRY CHICKEN (FRESH) 10kg/ctn,30.0,0.28,0.85,2023-06-01 - 2023-09-04,2023-07-21,2.2,2.2,2023-08-01 - 2023-09-04,2023-08-18,3.0,3.2,3.0,3.0,400.0,595.0,595.0,2928.75
CCUR07,CHICKEN- CURRY CHICKEN (LEE) 10kg/ctn,1645.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-31,2.8,2.8,2.8,2.8,,22220.0,22220.0,0.0
CDRU03,CHICKEN DRUMSTICK (ALLIZ) 900GMX12pkt/CTNS,7026.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,3.0,7.22,3.15,2.4,,4837.0,4837.0,0.0
CDRU05,CHICKEN DRUMSTICK (SANDERSON) 15kg/ctn,2908.0,0.34,12.69,2023-06-01 - 2023-09-04,2023-07-11,23.64,23.25,2023-08-01 - 2023-09-04,2023-09-03,37.5,37.5,37.5,33.0,3850.0,1092.0,1092.0,41117.9
CFAT02,CHICKEN FATS LIQUID,27.0,0.26,1.7,2023-06-01 - 2023-09-04,2023-07-29,4.8,4.8,2023-08-01 - 2023-09-04,2023-09-01,6.5,6.5,6.5,6.5,750.0,1140.0,1140.0,4335.0
CFEE01,CHICKEN- FRIED CHICKEN FEET 1kgX10pkt,5512.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,4.75,8.24,5.0,4.0,,38182.0,38182.0,0.0
CFEE04,HOUSE BRAND:FRIED CHICKEN FEET (UF) 400GMX10PKT,0.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-30,3.5,4.54,2.2,2.2,,206.0,206.0,0.0
CFEE04-03,CHICKEN FEET (AVIVAR-BRAZIL) 7.5kgX2pkt/ctn 35gmUP,38118.0,0.49,1.57,2023-06-01 - 2023-09-04,2023-07-21,1.57,1.57,2023-08-01 - 2023-09-04,2023-09-03,3.5,4.0,3.8,1.9,67500.0,17641.0,17641.0,61897.32
CFEE08,CHICKEN FEET (AURORA) 6kgx2/ctn,0.0,,,,,,,2023-06-01 - 2023-09-04,2023-07-04,2.7,2.8,2.7,2.7,,4242.0,4242.0,0.0
CFEE09,GLASS CHICKEN FEET,0.0,0.14,3.0,2023-08-01 - 2023-09-04,2023-08-18,19.0,19.0,2023-08-01 - 2023-09-04,2023-08-19,22.0,22.0,22.0,22.0,10.0,10.0,10.0,90.0
CFEE10,CHICKEN BONE UPPER STICK,0.0,,,,,,,2023-06-01 - 2023-09-04,2023-07-11,0.8,1.5,1.5,0.8,,34187.0,34187.0,0.0
CFIL02,CHICKEN FILLET (PERDIGAO) 16X1KG/CTNS,46.0,0.31,2.0,2023-06-01 - 2023-09-04,2023-06-01,4.5,4.5,2023-08-01 - 2023-09-04,2023-08-02,6.6,6.6,6.6,6.6,320.0,12.0,12.0,4849.2
CFIL04,CHICKEN FILLET (SEARA) 6X2kg,72.0,0.08,0.3,2023-06-01 - 2023-09-04,2023-07-21,3.3,3.3,2023-08-01 - 2023-09-04,2023-09-03,6.5,6.5,6.5,5.0,240.0,412.0,412.0,1740.2
CFLI001-01,CHICKEN- CHICKEN LIVER (ALLIZ) 9X1KG,3.25,0.24,0.8,2023-06-01 - 2023-09-04,2023-06-20,2.5,2.5,2023-08-01 - 2023-09-04,2023-08-12,3.3,3.3,3.0,3.0,180.0,99.0,99.0,491.58
CGIZ01,CHICKEN GIZZARD 12X1KG/CTNS PERDIGAO,279.0,0.19,0.6,2023-08-01 - 2023-09-04,2023-08-29,2.5,2.5,2023-08-01 - 2023-09-04,2023-09-03,3.19,4.0,3.1,2.7,1152.0,6950.0,6950.0,12752.5
CGIZ03,CHICKEN GIZZARD ALLIZ/PERDIGAO 16X1KG/CTNS,0.0,0.26,0.8,2023-06-01 - 2023-09-04,2023-07-19,2.5,2.3,2023-08-01 - 2023-09-04,2023-08-02,3.63,4.0,4.0,3.0,8689.0,212.0,212.0,14288.2
CGIZ07,CHICKEN GIZZARD 10x1kg/ctn (ROSE),159.0,0.15,0.4,2023-06-01 - 2023-09-04,2023-07-17,2.3,2.3,2023-08-01 - 2023-09-04,2023-09-03,3.0,3.8,3.0,2.5,1921.0,2963.0,2963.0,4882.6
CHIF002,CHICKEN- FRESH CHICKEN (KG) / PULLET (M),6.7,0.13,0.9,2023-08-01 - 2023-09-04,2023-09-02,5.9,5.9,2023-08-01 - 2023-09-04,2023-08-29,7.5,7.5,6.8,6.8,32.0,47.4,47.4,66.8
CKAD01,CHICKEN KATSUDON 14pcs 1kgX10pkt,278.0,0.03,0.2,2023-06-01 - 2023-09-04,2023-07-04,7.4,7.4,2023-08-01 - 2023-09-04,2023-08-21,7.8,8.4,8.4,7.8,679.0,145.0,145.0,2681.42
CKAD02,CHICKEN KATSUDON - JAPANESE 14pcs 1kgX6pkt,614.0,0.15,1.35,2023-08-01 - 2023-09-04,2023-08-22,7.65,7.65,2023-08-01 - 2023-09-04,2023-09-03,8.65,10.65,9.0,0.01,720.0,2968.0,2968.0,24008.96
CKAD07,FULLY COOKED FRIED CHICKEN CRISPY KATSUDON,10.0,,,,,,,2023-06-01 - 2023-09-04,2023-06-21,9.2,9.2,9.2,9.2,,98.0,98.0,0.0
CLIV01,CHICKEN HEART,0.0,0.06,0.5,2023-08-01 - 2023-09-04,2023-08-18,8.0,8.0,2023-08-01 - 2023-09-04,2023-08-17,8.5,8.5,8.5,8.5,5.1,5.1,5.1,12.7
CLQC01,CHICKEN 1/4 LEG CUT 50-60gm 15kg/ctn,0.0,0.1,0.3,2023-06-01 - 2023-09-04,2023-07-07,2.7,2.7,2023-06-01 - 2023-09-04,2023-07-07,3.0,3.0,3.0,3.0,600.0,600.0,600.0,180.0
CLQC03,CHICKEN- CURRY CHICKEN (30gm) 5KG X 3PKT,1335.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,3.0,3.4,3.0,2.2,,27960.0,27960.0,0.0
CMIJ01,CHICKEN- MID JOINT 30gmUP (AVIVAR) 2kgX6pkt,28130.0,0.25,1.4,2023-08-01 - 2023-09-04,2023-09-04,4.16,4.12,2023-08-01 - 2023-09-04,2023-09-02,5.82,6.8,5.6,4.3,39792.0,19154.0,19154.0,8176.6
CMIJ03-01,CHICKEN- MID JOINT 30gm (PERDIGAO) 1kgX16pkt,862.0,0.2,1.1,2023-08-01 - 2023-09-04,2023-08-30,4.6,4.3,2023-08-01 - 2023-09-04,2023-09-03,5.58,9.17,5.6,4.5,5120.0,19387.0,19387.0,68480.0
CMIJ04,CHICKEN- MID JOINT 30gm (TYSON) 1kgX12pkt,0.0,0.16,0.9,2023-06-01 - 2023-09-04,2023-07-08,4.6,4.6,2023-06-01 - 2023-09-04,2023-07-26,6.5,6.8,5.5,4.8,360.0,3631.0,3631.0,3099.3
CMIJ05,CHICKEN- MID JOINT 30gmUP (SEARA) 12X1kg/ctn,0.0,0.2,1.1,2023-06-01 - 2023-09-04,2023-07-07,4.3,4.3,2023-06-01 - 2023-09-04,2023-07-08,6.03,94.5,5.6,4.4,4044.0,44718.0,44718.0,31473.6
CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,2326.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,5.17,6.0,4.6,3.6,,12428.0,12428.0,0.0
CMIN03,CHICKEN- MINCED CHICKEN (SADIA) 300GM X 20PKT,55.0,0.42,1.25,2023-06-01 - 2023-09-04,2023-06-05,1.75,1.75,2023-06-01 - 2023-09-04,2023-06-29,2.94,3.4,3.0,2.7,300.0,3450.0,3450.0,4616.0
CMIN04,CHICKEN- MINCED CHICKEN (BUTHER'S RIDGE) 12X300gm,204.0,0.26,0.9,2023-08-01 - 2023-09-04,2023-08-31,2.5,2.5,2023-08-01 - 2023-09-04,2023-09-02,3.35,3.4,3.4,3.35,540.0,3144.0,3144.0,4857.9
CMIN07,HOUSE BRAND:CHICKEN MINCED (UF) 500GMX20PKT,0.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-22,3.0,3.0,3.0,3.0,,118.0,118.0,0.0
CNSF02,CHICKEN STIR FRY 250GM X 12PKT (BUTHER'S RIDGE),113.0,0.25,0.85,2023-08-01 - 2023-09-04,2023-08-29,2.5,2.5,2023-08-01 - 2023-09-04,2023-09-02,3.35,3.75,3.35,3.35,120.0,1170.0,1170.0,2391.24
COLD01,CHICKEN- OLD FOWL,49.9,0.34,2.4,2023-08-01 - 2023-09-04,2023-09-02,4.6,4.6,2023-08-01 - 2023-09-04,2023-09-03,7.0,7.0,7.0,4.8,284.26,1659.15,1659.15,9950.98
CPAW01,CHICKEN- FRIED CHICKEN PAW 10kg/ctn,0.0,,,,,,,2023-06-01 - 2023-09-04,2023-07-11,4.7,4.7,4.0,4.0,,86886.0,86886.0,0.0
CPAW07,CHICKEN PAW,0.0,0.07,0.25,2023-08-01 - 2023-09-04,2023-08-12,3.15,3.15,2023-08-01 - 2023-09-04,2023-08-10,3.4,3.4,3.4,3.4,300.0,300.0,300.0,82.5
CQUL02,CHICKEN QUARTER LEG (SIMMONS-USA) 15kg/ctn,0.0,0.16,0.4,2023-08-01 - 2023-09-04,2023-08-01,2.1,2.1,2023-08-01 - 2023-09-04,2023-08-01,2.4,2.4,2.4,2.4,150.0,300.0,300.0,202.5
CQUL03,CHICKEN QUARTER LEG (KOCH/KEYSTONE) 15kg/ctn,7665.0,0.1,0.2,2023-06-01 - 2023-09-04,2023-06-20,1.6,1.6,2023-08-01 - 2023-09-04,2023-09-03,2.08,2.6,1.9,1.9,28575.0,7005.0,7005.0,7971.0
CSBL01,CHICKEN- BLACK CHICKEN 5PCS/PKT,2.0,0.21,1.5,2023-08-01 - 2023-09-04,2023-09-02,5.5,5.5,2023-08-01 - 2023-09-04,2023-09-02,7.0,7.2,7.0,6.8,48.0,53.0,53.0,212.2
CSBL01-02,CHICKEN- KAMPONG CHICKEN / FEATHERLESS PULLET,1.6,0.14,1.2,2023-08-01 - 2023-09-04,2023-08-19,7.5,7.5,2023-08-01 - 2023-09-04,2023-08-19,10.0,10.0,9.8,9.8,20.3,26.1,26.1,4740.43
CSKI02,CHICKEN SKIN (DANPO) 10kg/ctn,10.0,0.07,0.2,2023-06-01 - 2023-09-04,2023-06-24,2.5,2.5,2023-06-01 - 2023-09-04,2023-07-29,2.7,2.8,2.7,2.5,250.0,3750.0,3750.0,588.0
CSLI01,CHICKEN SLICED 6mm 6x2kg/pkt,740.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,4.54,6.0,4.5,4.0,,33962.0,33962.0,0.0
CSLI01-01,CHICKEN SLICED 3mm 2kgX5pkt,302.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-02,4.5,5.9,4.8,4.2,,2658.0,2658.0,0.0
CSLI01-03,CHICKEN SLICED 8mm 2kgX6pkt,0.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-31,4.5,4.6,4.5,4.5,,1608.0,1608.0,0.0
CSLI02,CHICKEN SLICED W/O SKIN 6MM 2kgX6pkt,0.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-25,5.7,5.7,5.7,5.7,,72.0,72.0,0.0
CSLI02-05,CHICKEN SLICED W/O SKIN 1CM 2kgX5pkt,0.0,,,,,,,2023-06-01 - 2023-09-04,2023-07-31,7.0,7.0,7.0,7.0,,254.0,254.0,0.0
CSLI04-01,CHICKEN SLICED W/O SKIN 1.50 CM 2kgX6pkt,0.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-29,7.0,7.0,7.0,7.0,,118.0,118.0,0.0
CSLI06,CHICKEN SLICED 1CM 2kgX6pkt,522.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,3.6,4.7,4.7,3.6,,1628.0,1628.0,0.0
CSLI07,CHICKEN SLICED 1.5CM 2kgX6pkt/ctn,0.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-18,7.0,7.0,7.0,7.0,,6.0,6.0,0.0
CSLI08-02,CHICKEN SLICED SHABU SHABU 12X300gm/pkt PERDIGAO,10.0,,,,,,,2023-06-01 - 2023-09-04,2023-07-07,4.76,4.76,4.76,4.76,,102.0,102.0,0.0
CSLI08-03,CHICKEN SLICED SHABU SHABU 12X300gm/pkt BUTHER'S RIDGE,139.0,0.41,1.96,2023-08-01 - 2023-09-04,2023-08-31,2.8,2.8,2023-08-01 - 2023-09-04,2023-09-01,3.85,5.09,3.85,3.35,60.0,920.0,920.0,4491.77
CSOF02,CHICKEN- KNEE CARTILAGE (SEARA) 6X2KG/CTNS,36.0,0.3,3.0,2023-06-01 - 2023-09-04,2023-06-01,7.0,7.0,2023-08-01 - 2023-09-04,2023-08-23,11.5,12.0,9.5,8.0,1104.0,1172.0,1172.0,7857.4
CSPR03-02,CHICKEN- SPRING CHICKEN 800gm (PD) 9.6kg/ctn,5.0,0.53,27.84,2023-06-01 - 2023-09-04,2023-07-20,25.92,24.0,2023-08-01 - 2023-09-04,2023-08-26,52.8,52.8,52.8,52.8,100.0,20.0,20.0,777.6
CSPR04,CHICKEN- SPRING CHICKEN 900gm (PD) 10.80kg/ctn,40.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,60.0,64.8,60.0,37.8,,190.0,190.0,0.0
CSPR04-2,CHICKEN- SPRING CHICKEN 900gm (QUALIKO) 9kg/ctn,0.0,0.04,0.9,2023-08-01 - 2023-09-04,2023-08-24,24.3,24.3,2023-08-01 - 2023-09-04,2023-08-24,25.2,25.2,25.2,25.2,210.0,210.0,210.0,189.0
CSQS01,CHICKEN- QUAIL SPRING,0.0,0.25,1.0,2023-08-01 - 2023-09-04,2023-08-16,3.0,3.0,2023-08-01 - 2023-09-04,2023-08-16,4.0,4.0,4.0,4.0,10.0,10.0,10.0,10.0
CWHL09,CHICKEN- WHOLE LEG (AURORA) 15kg/ctn,0.0,0.12,4.5,2023-06-01 - 2023-09-04,2023-06-10,33.0,33.0,2023-06-01 - 2023-09-04,2023-06-12,37.5,37.5,37.5,37.5,67.0,201.0,201.0,904.5
CWHL13,CHICKEN- WHOLE LEG (ALLIZ/SEARA)  15kg/ctn,898.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,57.0,57.0,57.0,39.0,,997.0,997.0,0.0
CWHL13-01,CHICKEN- WHOLE LEG (TYSON) 15kg/ctn,1079.0,0.37,16.55,2023-06-01 - 2023-09-04,2023-06-20,28.45,28.45,2023-08-01 - 2023-09-04,2023-09-03,39.0,57.0,45.0,33.0,1789.0,732.0,732.0,23145.45
CWHL14,CHICKEN- WHOLE LEG 230-260GM (FRESH),0.0,0.12,1.3,2023-08-01 - 2023-09-04,2023-09-03,9.5,9.5,2023-08-01 - 2023-09-04,2023-09-03,10.8,10.8,10.8,10.8,124.2,161.1,161.1,622.96
CWHL15,CHICKEN- CURRY CHICKEN 500gm/pkt,2.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-28,4.17,4.17,2.0,2.0,,308.0,308.0,0.0
CWHO01,CHICKEN- WHOLE CHICKEN 1100gm (PERDIAO) 11kg/ctn,855.7,0.11,0.42,2023-08-01 - 2023-09-04,2023-09-02,2.95,2.95,2023-08-01 - 2023-09-04,2023-09-02,4.5,5.0,4.5,4.5,876.7,160.0,160.0,9363.61
CWHO02,CHICKEN- FROZEN WHOLE HEN 1100gm (SADIA) 11kg/ctn,40.0,-0.06,-1.65,2023-08-01 - 2023-09-04,2023-08-18,29.15,29.15,2023-08-01 - 2023-09-04,2023-08-18,27.5,27.5,27.5,27.5,40.0,240.0,240.0,-396.0
CWHO04,CHICKEN- WHOLE CHICKEN 1000gm (PERDIGAO) 10kg/ctn,214.0,0.4,1.8,2023-08-01 - 2023-09-04,2023-08-26,2.85,2.5,2023-08-01 - 2023-09-04,2023-09-02,5.0,6.5,5.0,2.5,1280.0,8244.0,8244.0,48016.4
CWHO04-06,CHICKEN- WHOLE CHICKEN 1000gm (SADIA) 10kg/ctn,400.0,0.07,0.2,2023-08-01 - 2023-09-04,2023-08-18,2.5,2.5,2023-08-01 - 2023-09-04,2023-08-18,2.7,2.7,2.7,2.7,400.0,2400.0,2400.0,480.0
CWHO08-03,CHICKEN- WHOLE CHICKEN 1200gm (PERDIGAO) 12kg/ctn,0.0,0.07,0.2,2023-08-01 - 2023-09-04,2023-08-23,2.8,2.8,2023-08-01 - 2023-09-04,2023-08-23,3.0,3.0,3.0,3.0,1440.0,2880.0,2880.0,558.0
CWIN01-03,CHICKEN WING 80GM UP (SEARA) 2KGX6PKT,176.0,0.14,0.6,2023-08-01 - 2023-09-04,2023-09-04,3.6,3.6,2023-08-01 - 2023-09-04,2023-09-03,5.0,5.0,5.0,4.0,1920.0,5534.0,5534.0,17221.88
CWIN01-04,CHICKEN WING 80-100GM (SADIA) 6X2KG/CTNS,230.0,0.15,0.8,2023-08-01 - 2023-09-04,2023-08-23,4.4,4.4,2023-08-01 - 2023-09-04,2023-09-01,4.87,5.2,5.2,4.5,480.0,632.0,632.0,675.2
CWIN02-04,CHICKEN WING 90-110gm (PD) 6X2kg/ctn,0.0,,,,,,,2023-06-01 - 2023-09-04,2023-06-15,4.5,5.6,4.3,4.2,,2956.0,2956.0,0.0
CWIN02-05,CHICKEN WING 90gm UP (ALLIZ) 15kg/ctn,603.0,-0.06,-2.5,2023-08-01 - 2023-09-04,2023-08-31,46.5,46.5,2023-08-01 - 2023-09-04,2023-09-02,52.5,72.0,54.0,49.5,60.0,800.0,800.0,27734.0
CWIN06-01,CHICKEN WING STICK (PERDIGAO) 16X1KG/CTNS,22451.0,0.34,1.52,2023-08-01 - 2023-09-04,2023-08-20,2.82,2.82,2023-08-01 - 2023-09-04,2023-09-02,4.6,7.22,4.5,3.0,28448.0,24518.0,24518.0,57232.48
CWIN06-04,CHICKEN WING STICK(SEARA) 12x1KG/CTNS,23.0,0.28,1.3,2023-06-01 - 2023-09-04,2023-07-22,3.3,3.3,2023-08-01 - 2023-09-04,2023-08-22,4.6,4.6,4.5,4.5,840.0,1145.0,1145.0,4482.0
CWIN10,CHICKEN WING 100gm UP (ALLIZ) 15kg/ctn***,0.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-28,45.75,55.5,45.75,45.75,,1605.0,1605.0,0.0
CWIN12-04,CHICKEN WING 100gm UP (NAT) 15kg/ctn,0.0,0.32,16.5,2023-08-01 - 2023-09-04,2023-08-29,34.5,34.5,2023-08-01 - 2023-09-04,2023-09-03,51.19,60.0,51.0,51.0,60.0,192.0,192.0,3387.0
CWIN16,CHICKEN WING (ROSE-DENMARK) 8X2KG/CTNS,3697.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-29,3.8,3.8,3.8,3.8,,10672.0,10672.0,0.0
CWIN17,CHICKEN 3 JOINT WING 12X900GM (SADIA),301.5,0.17,0.8,2023-08-01 - 2023-09-04,2023-08-31,4.0,4.0,2023-08-01 - 2023-09-04,2023-09-02,4.86,5.5,5.0,4.5,540.0,7292.7,7292.7,20162.04
DEER01,DEER MEAT,210.64,0.03,1.0,2023-06-01 - 2023-09-04,2023-07-05,26.0,26.0,2023-08-01 - 2023-09-04,2023-09-02,33.0,33.0,32.0,29.0,301.03,427.82,427.82,4255.8
DUCK01-04,DUCK- HALAL FRESH WHOLE DUCK (3.56kg/pcs),60.71,0.17,1.15,2023-08-01 - 2023-09-04,2023-09-04,5.65,5.6,2023-08-01 - 2023-09-04,2023-09-03,6.8,6.8,6.8,6.8,534.0,2669.56,2669.56,11985.9
DUCK01-05,DUCK- HALAL FRESH WHOLE DUCK (Est.1.78kg/pcs),5.0,0.18,2.4,2023-08-01 - 2023-09-04,2023-08-21,10.6,10.6,2023-08-01 - 2023-09-04,2023-09-01,11.78,13.0,13.0,11.78,50.0,235.0,235.0,1549.2
DUCK03,DUCK- 3JOINT DUCK WING 10kg/ctn,21.9,0.2,0.8,2023-08-01 - 2023-09-04,2023-08-06,3.2,3.2,2023-08-01 - 2023-09-04,2023-08-28,4.0,4.2,4.0,3.5,30.5,155.0,155.0,144.59
DUCK03-02,DUCK- DUCK 3JOINT WING,19.4,0.29,1.3,2023-06-01 - 2023-09-04,2023-07-09,3.2,3.2,2023-06-01 - 2023-09-04,2023-07-20,4.5,4.5,4.5,4.2,75.8,118.4,118.4,129.8
DUCK04,DUCK BREAST 10KG/CTNS,0.0,0.12,1.5,2023-08-01 - 2023-09-04,2023-08-18,11.0,11.0,2023-08-01 - 2023-09-04,2023-08-18,12.5,12.5,12.5,12.5,1.2,1.2,1.2,6.75
DUCK04-01,DUCK- SMOKE DUCK BREAST 200gm/pcs (BLACK PEPPER) 10kg/ctn,14.71,0.26,2.9,2023-08-01 - 2023-09-04,2023-09-04,8.1,8.1,2023-08-01 - 2023-09-04,2023-09-01,11.0,12.5,10.8,9.5,134.9,573.8,573.8,3266.35
DUCK04-02,DUCK- SMOKE DUCK BREAST (ORIGINAL) 220gm/pcsS,70.69,0.02,0.2,2023-08-01 - 2023-09-04,2023-09-04,9.3,8.86,2023-08-01 - 2023-09-04,2023-09-02,11.55,17.88,9.4,0.01,433.0,2063.72,2063.72,12799.39
DUCK05-02,DUCK TONGUE,0.6,0.21,5.0,2023-08-01 - 2023-09-04,2023-08-26,19.0,19.0,2023-08-01 - 2023-09-04,2023-09-01,24.0,24.0,24.0,22.0,7.3,276.3,276.3,2973.1
