item_code,description,date,quantity
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-10-16,30.0
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-10-23,60.0
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-10-30,50.0
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-11-06,15.0
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-11-13,0.0
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-11-20,0.0
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-11-27,0.0
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-12-04,0.0
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-12-11,0.0
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-12-18,20.0
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-12-25,120.0
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2023-01-01,60.0
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-10-02,24.0
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-10-09,119.0
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-10-16,82.0
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-10-23,94.0
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-10-30,73.0
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-11-06,81.0
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-11-13,36.0
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-11-20,0.0
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-11-27,0.0
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-12-04,147.0
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-12-11,109.0
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-12-18,73.0
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-12-25,106.0
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2023-01-01,130.0
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-10-02,4.9
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-10-09,0.0
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-10-16,8.6
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-10-23,3.9
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-10-30,4.6
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-11-06,0.0
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-11-13,0.0
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-11-20,0.0
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-11-27,0.0
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-12-04,0.0
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-12-11,0.0
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-12-18,5.7
BMS001,BEEF MEAT SLICED 6X2KG/CTNS [HALAL],2022-11-27,2.0
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-10-02,210.0
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-10-09,822.0
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-10-16,936.0
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-10-23,908.0
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-10-30,1244.0
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-11-06,954.0
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-11-13,1016.0
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-11-20,1312.0
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-11-27,1136.0
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-12-04,960.0
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-12-11,1140.0
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-12-18,1188.0
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-12-25,860.0
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2023-01-01,774.0
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-10-02,246.0
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-10-09,662.0
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-10-16,612.0
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-10-23,650.0
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-10-30,524.0
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-11-06,674.0
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-11-13,576.0
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-11-20,656.0
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-11-27,452.0
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-12-04,502.0
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-12-11,432.0
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-12-18,340.0
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-12-25,374.0
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2023-01-01,328.0
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,2022-10-30,100.0
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,2022-11-06,0.0
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,2022-11-13,0.0
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,2022-11-20,0.0
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,2022-11-27,0.0
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,2022-12-04,0.0
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,2022-12-11,30.0
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,2022-12-18,50.0
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,2022-12-25,50.0
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-10-09,30.0
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-10-16,36.0
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-10-23,12.0
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-10-30,26.0
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-11-06,42.0
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-11-13,30.0
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-11-20,20.0
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-11-27,30.0
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-12-04,30.0
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-12-11,34.0
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-12-18,18.0
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-12-25,16.0
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2023-01-01,18.0
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-10-09,6.0
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-10-16,4.0
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-10-23,4.0
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-10-30,8.0
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-11-06,6.0
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-11-13,4.0
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-11-20,4.0
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-11-27,6.0
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-12-04,6.0
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-12-11,6.0
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-12-18,8.0
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-12-25,4.0
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2023-01-01,4.0
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-10-23,6.0
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-10-30,0.0
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-11-06,6.0
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-11-13,6.0
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-11-20,6.0
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-11-27,0.0
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-12-04,8.0
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-12-11,6.0
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-12-18,6.0
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-12-25,6.0
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-10-02,300.0
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-10-09,1180.0
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-10-16,1100.0
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-10-23,1170.0
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-10-30,1040.0
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-11-06,1180.0
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-11-13,1282.0
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-11-20,1246.0
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-11-27,1238.0
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-12-04,1216.0
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-12-11,1300.0
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-12-18,1220.0
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-12-25,1220.0
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2023-01-01,920.0
BOM001,BEEF OMASUM 17KG/CTNS,2022-10-16,202.4
BOM001,BEEF OMASUM 17KG/CTNS,2022-10-23,169.2
BOM001,BEEF OMASUM 17KG/CTNS,2022-10-30,0.0
BOM001,BEEF OMASUM 17KG/CTNS,2022-11-06,97.56
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-10-02,92.1
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-10-09,249.5
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-10-16,81.7
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-10-23,0.0
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-10-30,2.0
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-11-06,0.0
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-11-13,5.1
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-11-20,47.4
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-11-27,198.1
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-12-04,131.7
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-12-11,233.8
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-12-18,174.0
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-12-25,25.2
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2023-01-01,19.9
BOM001-03,BEEF OMASUM BRAZIL,2022-10-23,266.58
BOM001-03,BEEF OMASUM BRAZIL,2022-10-30,249.7
BOM001-03,BEEF OMASUM BRAZIL,2022-11-06,378.32
BOM001-03,BEEF OMASUM BRAZIL,2022-11-13,263.52
BOM001-03,BEEF OMASUM BRAZIL,2022-11-20,267.99
BOM001-03,BEEF OMASUM BRAZIL,2022-11-27,150.74
BOM001-03,BEEF OMASUM BRAZIL,2022-12-04,214.12
BOM001-03,BEEF OMASUM BRAZIL,2022-12-11,159.9
BOM001-03,BEEF OMASUM BRAZIL,2022-12-18,61.31
BOM001-03,BEEF OMASUM BRAZIL,2022-12-25,179.51
BOM001-03,BEEF OMASUM BRAZIL,2023-01-01,230.65
BOM002,BEEF OMASUM (AFFCO),2022-10-02,34.7
BOM002,BEEF OMASUM (AFFCO),2022-10-09,47.72
BOM002,BEEF OMASUM (AFFCO),2022-10-16,72.96
BOM002,BEEF OMASUM (AFFCO),2022-10-23,54.94
BOM002,BEEF OMASUM (AFFCO),2022-10-30,61.18
BOM002,BEEF OMASUM (AFFCO),2022-11-06,58.24
BOM002,BEEF OMASUM (AFFCO),2022-11-13,89.62
BOM002,BEEF OMASUM (AFFCO),2022-11-20,90.34
BOM002,BEEF OMASUM (AFFCO),2022-11-27,112.59
BOM002,BEEF OMASUM (AFFCO),2022-12-04,152.57999999999998
BOM002,BEEF OMASUM (AFFCO),2022-12-11,175.56
BOM002,BEEF OMASUM (AFFCO),2022-12-18,124.76
BOM002,BEEF OMASUM (AFFCO),2022-12-25,148.94
BOM002,BEEF OMASUM (AFFCO),2023-01-01,207.78
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-10-02,50.0
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-10-09,105.0
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-10-16,17.0
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-10-23,10.0
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-10-30,5.0
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-11-06,0.0
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-11-13,34.0
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-11-20,5.0
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-11-27,0.0
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-12-04,30.0
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-11-06,58.0
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-11-13,62.0
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-11-20,42.0
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-11-27,16.0
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-12-04,22.0
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-12-11,99.0
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-12-18,49.0
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-12-25,23.0
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2023-01-01,54.0
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-10-09,22.0
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-10-16,52.0
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-10-23,15.0
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-10-30,0.0
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-11-06,0.0
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-11-13,15.0
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-11-20,0.0
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-11-27,0.0
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-12-04,0.0
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-12-11,0.0
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-12-18,90.0
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-12-25,45.0
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2023-01-01,30.0
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-10-09,20.0
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-10-16,30.0
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-10-23,0.0
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-10-30,0.0
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-11-06,0.0
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-11-13,0.0
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-11-20,0.0
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-11-27,0.0
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-12-04,0.0
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-12-11,15.0
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-12-18,60.0
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-10-23,0.8500000000000001
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-10-30,0.34
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-11-06,1.36
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-11-13,0.0
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-11-20,3.74
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-11-27,1.7000000000000002
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-12-04,1.02
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-12-11,0.0
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-12-18,3.06
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-12-25,0.85
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-10-09,5.0
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-10-16,133.46
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-10-23,0.0
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-10-30,0.0
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-11-06,0.0
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-11-13,0.0
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-11-20,4.3
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-11-27,3.72
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-12-04,7.8100000000000005
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-10-09,18.1
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-10-16,17.2
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-10-23,14.02
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-10-30,7.2
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-11-06,22.65
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-11-13,0.0
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-11-20,21.19
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-11-27,22.8
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-12-04,21.7
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-12-11,25.08
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-12-18,8.5
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-12-25,24.189999999999998
BRE002,BEEF RIBEYE STEAK 190-220gm,2023-01-01,4.7
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-10-02,30.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-10-09,120.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-10-16,138.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-10-23,99.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-10-30,114.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-11-06,143.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-11-13,80.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-11-20,5.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-11-27,47.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-12-04,13.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-12-11,123.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-12-18,132.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-12-25,86.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2023-01-01,69.0
BRE005,BEEF RIBEYE / CUBEROLL (MONDELI),2022-11-27,120.3
BRE005,BEEF RIBEYE / CUBEROLL (MONDELI),2022-12-04,143.02
BRE005,BEEF RIBEYE / CUBEROLL (MONDELI),2022-12-11,119.02
BRE005,BEEF RIBEYE / CUBEROLL (MONDELI),2022-12-18,15.2
BRE005,BEEF RIBEYE / CUBEROLL (MONDELI),2022-12-25,115.91999999999999
BRE005,BEEF RIBEYE / CUBEROLL (MONDELI),2023-01-01,63.230000000000004
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-10-02,6.0
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-10-09,64.50999999999999
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-10-16,90.31
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-10-23,124.28
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-10-30,52.300000000000004
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-11-06,96.05
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-11-13,70.42
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-11-20,82.3
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-10-02,286.54
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-10-09,923.15
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-10-16,571.14
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-10-23,318.96
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-10-30,322.3
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-11-06,603.86
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-11-13,865.58
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-11-20,790.65
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-11-27,559.16
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-12-04,423.13
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-12-11,590.06
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-12-18,787.29
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-12-25,680.25
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2023-01-01,768.97
BSF001,BEEF STIR FRY (TFP) 200gmX20pkt,2022-10-02,90.0
BSF001,BEEF STIR FRY (TFP) 200gmX20pkt,2022-10-09,390.0
BSF001,BEEF STIR FRY (TFP) 200gmX20pkt,2022-10-16,280.0
BSF001,BEEF STIR FRY (TFP) 200gmX20pkt,2022-10-23,293.0
BSF001,BEEF STIR FRY (TFP) 200gmX20pkt,2022-10-30,0.0
BSF001,BEEF STIR FRY (TFP) 200gmX20pkt,2022-11-06,0.0
BSF001,BEEF STIR FRY (TFP) 200gmX20pkt,2022-11-13,200.0
BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,2022-10-30,70.0
BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,2022-11-06,80.0
BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,2022-11-13,110.0
BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,2022-11-20,60.0
BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,2022-11-27,60.0
BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,2022-12-04,70.0
BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,2022-12-11,190.0
BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,2022-12-18,580.0
BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,2022-12-25,330.0
BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,2023-01-01,300.0
BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),2022-10-02,83.05
BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),2022-10-09,409.16
BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),2022-10-16,502.06
BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),2022-10-23,531.22
