vendor_code,vendor_name,item_code,description,purchase_count,avg_price,min_price,median_price,max_price,total,total_qty,latest_purchase_date,group_median_price,group_max_price,group_latest_price,num_suppliers,price_diff_from_group
UVP0016,PREMIER FOODS ASIA PTE LTD,OPO001,OTHER- CHICKEN POPCORN PREMIUM FIRST 10X1KG,2.0,7.7,7.7,7.7,7.7,1001.0,130.0,2022-10-29,7.7,7.7,7.7,1,0.0
UVP0016,PREMIER FOODS ASIA PTE LTD,OSC002,OTHER- SEAWEED CHICKEN PREMIUM FIRST,2.0,8.75,8.75,8.75,8.75,4200.0,480.0,2022-11-28,8.75,8.75,8.75,1,0.0
UVP0021,PAK SOON FROZEN SEAFOODS SDN BHD,SVA0011,SEAFOOD- VANNAMEI HOSO 16-20pcs 6x2pkt/ctn,1.0,9.5,9.5,9.5,9.5,190.0,20.0,2022-12-01,10.3,11.5,10.3,3,-0.8000000000000007
UVP0021,PAK SOON FROZEN SEAFOODS SDN BHD,SVA003-02,SEAFOOD- VANNAMEI HOSO 51-60pcs A&O 10x1pkt/ctn,1.0,6.5,6.5,6.5,6.5,65.0,10.0,2022-12-01,6.5,6.5,6.5,1,0.0
UVP0021,PAK SOON FROZEN SEAFOODS SDN BHD,SVA006,SEAFOOD- VANNAMEI HOSO 31-40pcs A&O 10x1pkt/ctn,1.0,7.5,7.5,7.5,7.5,150.0,20.0,2022-12-01,9.5,9.5,9.5,2,-2.0
UVP0021,PAK SOON FROZEN SEAFOODS SDN BHD,SVA008-04,SEAFOOD- VANNAMEI HOSO 41-50pcs A&O 10x1pkt/ctn,1.0,6.9,6.9,6.9,6.9,138.0,20.0,2022-12-01,7.55,9.0,7.55,4,-0.6499999999999995
UVQ0003,QSR TRADING SDN BHD,OCN008,OTHER- CHICKEN GOLDEN NUGGETS (AYAMAS) 850gm x 10 pkt,1.0,3.91,3.91,3.91,3.91,4692.0,1200.0,2022-12-15,3.91,3.91,3.91,1,0.0
UVQ0003,QSR TRADING SDN BHD,OHD007-01,OTHER- HOT DOG 300gm (BLACK PEPPER-AYAMAS) 32pkt/ctn,1.0,1.5,1.5,1.5,1.5,2688.0,1792.0,2022-12-15,1.5,1.5,1.5,1,0.0
UVQ0003,QSR TRADING SDN BHD,OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,1.0,5.2,5.2,5.2,5.2,4160.0,800.0,2022-12-15,5.2,5.2,5.2,1,0.0
UVQ0003,QSR TRADING SDN BHD,OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,1.0,3.9,3.9,3.9,3.9,6552.0,1680.0,2022-12-15,3.9,3.9,3.9,1,0.0
UVQ0005,QUALITY MEAT PTE LTD,CMIJ09,CHICKEN- MID JOINT FRANGOSUL 12X1KG/CTNS,12.0,2.0,2.0,2.0,2.0,10464.0,5232.0,2022-12-23,2.0,2.0,2.0,1,0.0
UVQ0005,QUALITY MEAT PTE LTD,CSOF02,CHICKEN- KNEE CARTILAGE (SEARA) 6X2KG/CTNS,2.0,6.8,6.8,6.8,6.8,8404.8,1236.0,2022-11-02,6.8,6.8,6.8,1,0.0
UVQ0005,QUALITY MEAT PTE LTD,CWIN01-03,CHICKEN WING 80-100GM UP (SEARA) 2KGX6PKT,1.0,3.8,3.8,3.8,3.8,3648.0,960.0,2022-12-31,3.8,3.8,3.8,3,0.0
UVQ0005,QUALITY MEAT PTE LTD,CWIN05-01,CHICKEN WING 120-140gm (SEARA) 15kg/ctn,10.0,30.0,30.0,30.0,30.0,4710.0,157.0,2022-12-28,30.0,30.0,30.0,1,0.0
UVQ0005,QUALITY MEAT PTE LTD,OFF002-02,OTHER- F.FRIES SHOESTRING (GARDEN MAID) 10X1KG/CTNS,3.0,2.5,2.5,2.5,2.5,3750.0,1500.0,2022-10-25,2.5,2.5,2.2,2,0.0
UVR0001,REN & ZHANG WORLDWIDE TRADING(S)PTE LTD,PSTO02,PORK STOMACH MAW UNSCALDED (AUST 822) 15KG/CTNS,1.0,4.6,4.6,4.6,4.6,1793.9999999999998,390.0,2022-12-30,4.6,4.6,4.6,1,0.0
UVR0010,RIO BRANCO ALIMENTOS S.A,PCOL03,PORK COLLAR (PIF PAF) 20KG/CTNS,1.0,3.43,3.43,3.43,3.43,90895.0,26500.0,2022-12-16,4.0,4.2,3.43,4,-0.5699999999999998
UVS0002,SEAWAVES FROZEN FOOD PTE LTD,OSM001,OTHER- CURRY SAMOSA 20gmX96pcsX8box,1.0,9.0,9.0,9.0,9.0,360.0,40.0,2022-12-06,9.0,9.0,9.0,1,0.0
UVS0002,SEAWAVES FROZEN FOOD PTE LTD,OSR002,OTHER- VEGETABLE MINI ROLL 96pcs 8pkt/ctn,7.0,8.0,8.0,8.0,8.0,2624.0,328.0,2022-12-06,8.0,9.0,9.0,2,0.0
UVS0002,SEAWAVES FROZEN FOOD PTE LTD,SOT001,SEAFOOD- SOTONG BALL 36's (SEAWAVES) 12x780gm/pkt,10.0,8.419999999999998,8.3,8.3,8.6,6158.400000000001,732.0,2022-12-28,8.3,8.6,8.6,1,0.0
UVS0005,SONG FISH DEALER PTE LTD,FBA001-01,FISH- WHOLE BATANG 2-3 FRESH - CLEAN & GUTTER,18.0,6.233333333333333,5.5,6.8,6.8,30049.76,4883.2,2022-12-29,6.8,8.2,5.5,3,0.0
UVS0005,SONG FISH DEALER PTE LTD,FBA001-02,FISH- WHOLE BATANG 3/4KG (NSW-LH),1.0,6.8,6.8,6.8,6.8,36.04,5.3,2022-10-01,7.550000000000001,8.3,8.3,2,-0.7500000000000009
UVS0005,SONG FISH DEALER PTE LTD,FBA006-01,FISH- BATANG STEAK 3-5 2kgX5pkt,10.0,6.5,6.5,6.5,6.5,7150.0,1100.0,2022-12-21,6.5,6.5,6.5,2,0.0
UVS0005,SONG FISH DEALER PTE LTD,FBE002,FISH- BELT FISH 200-300GM 10KG/CTNS,8.0,3.5,3.5,3.5,3.5,3430.0,980.0,2022-12-27,3.5,4.5,3.5,2,0.0
UVS0005,SONG FISH DEALER PTE LTD,FKU003,FISH- KUNING 31-35pcs  2kgX5pkt,1.0,2.8,2.8,2.8,2.8,280.0,100.0,2022-10-17,2.8,2.8,2.8,1,0.0
UVS0005,SONG FISH DEALER PTE LTD,FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,3.0,7.5,7.5,7.5,7.5,525.0,70.0,2022-12-19,7.5,7.5,7.5,2,0.0
UVS0005,SONG FISH DEALER PTE LTD,FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,6.0,2.8000000000000003,2.8,2.8,2.8,1624.0,580.0,2022-11-17,3.2,3.2,3.2,2,-0.40000000000000036
UVS0005,SONG FISH DEALER PTE LTD,OOW001,OTHER- OCTOPUS BABY 20/40 (FROZEN-CLEAN) 500GMX20PKT,1.0,7.3,7.3,7.3,7.3,365.0,50.0,2022-12-14,7.75,8.2,8.2,2,-0.4500000000000002
UVS0005,SONG FISH DEALER PTE LTD,SAK003,SEAFOOD- FROZEN ANG KA PRAWN (HOSO) 21/30 10X1KG/CTNS,1.0,10.5,10.5,10.5,10.5,1050.0,100.0,2022-12-01,10.5,10.5,10.5,1,0.0
UVS0005,SONG FISH DEALER PTE LTD,SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,6.0,7.5,7.5,7.5,7.5,13050.0,1740.0,2022-12-06,7.5,7.5,7.5,1,0.0
UVS0005,SONG FISH DEALER PTE LTD,SMU001-04,SEAFOOD- 1/2 SHELL BLUE MUSSEL 907GM X 12PKT/CTNS,2.0,11.34,11.34,11.34,11.34,1360.8,120.0,2022-12-02,11.34,11.34,11.34,1,0.0
UVS0005,SONG FISH DEALER PTE LTD,SQU006-04,SEAFOOD- SOTONG FLOWER 1kgX10pkt,2.0,3.0,3.0,3.0,3.0,3780.0,1260.0,2022-12-27,3.0,3.2,3.0,3,0.0
UVS0005,SONG FISH DEALER PTE LTD,SSC002-02,SEAFOOD- FLOWER CRAB 150-200 8KG/CTNS,10.0,6.0,6.0,6.0,6.0,6240.0,1040.0,2022-12-31,6.0,6.0,6.0,1,0.0
UVS0005,SONG FISH DEALER PTE LTD,SVA005,SEAFOOD- VANNAMEI HOSO 31-40 GOLDEN-PERU 700GM/PKT,7.0,8.5,8.5,8.5,8.5,32436.0,3816.0,2022-12-24,8.5,9.5,8.5,2,0.0
UVS0005,SONG FISH DEALER PTE LTD,SVA008-03,SEAFOOD- VANNAMEI HOSO 41/50 12X1KG/CTNS ECU,1.0,8.0,8.0,8.0,8.0,1440.0,180.0,2022-10-11,8.0,8.0,8.0,1,0.0
UVS0005,SONG FISH DEALER PTE LTD,SVA008-04,SEAFOOD- VANNAMEI HOSO 41-50pcs A&O 10x1pkt/ctn,1.0,7.8,7.8,7.8,7.8,374.4,48.0,2022-11-21,7.55,9.0,7.55,4,0.25
UVS0005,SONG FISH DEALER PTE LTD,SVA009-02,SEAFOOD- VANNAMEI HOSO 20-30 -DOM CAMAROM 12x1kg,4.0,10.5,10.5,10.5,10.5,4620.0,440.0,2022-12-28,10.5,10.5,10.5,1,0.0
UVS0005,SONG FISH DEALER PTE LTD,SVA009-06,SEAFOOD- VANNAMEI HOSO 26-30pcs 6X2KG ECU WANGPAI,2.0,10.5,10.5,10.5,10.5,2940.0,280.0,2022-11-12,9.6,10.5,9.6,2,0.9000000000000004
UVS0006,SIN LI HIN FROZEN FOOD PTE LTD,CKAD07,FULLY COOKED FRIED CHICKEN CRISPY KATSUDON,5.0,8.2,8.2,8.2,8.2,902.0,110.0,2022-12-24,8.2,8.2,8.2,1,0.0
UVS0006,SIN LI HIN FROZEN FOOD PTE LTD,OCP008,OTHER- UNBREADED CHICKEN PATTIES 7boxes/ctn*40pcs/box,2.0,15.8,15.8,15.8,15.8,331.8,21.0,2022-10-13,15.8,15.8,15.8,1,0.0
UVS0006,SIN LI HIN FROZEN FOOD PTE LTD,ODU010,OTHER- BIBIGO PORK GYOZA,1.0,2.6,2.6,2.6,2.6,13.0,5.0,2022-11-24,2.6,2.6,2.6,1,0.0
UVS0006,SIN LI HIN FROZEN FOOD PTE LTD,OFF006-01,OTHER- POTATOES CUTLET (BERGEDIL) 12PCSX40G,1.0,3.0,3.0,3.0,3.0,72.0,24.0,2022-11-24,3.0,3.0,3.0,1,0.0
UVS0006,SIN LI HIN FROZEN FOOD PTE LTD,OFF010,OTHER- TWISTER FRIES/CURLY FRIES (LAMB WESTERN) 5lb X 6pkt,3.0,13.0,13.0,13.0,13.0,858.0,66.0,2022-12-24,13.0,13.0,13.0,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,BCHO03,BEEF CHOP (STRIPLOIN) STEAK (BUTHER'S RIDGE) 500GMX20PKT,3.0,7.599999999999999,7.6,7.6,7.6,3496.0,460.0,2022-12-17,7.6,7.6,7.6,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,BKN001-02,BEEF KNUCKLE (QUALITY BEEF/GJ/MINERVA-BRAZIL),2.0,6.1,6.1,6.1,6.1,60350.106,9893.46,2022-12-23,7.75,7.8,7.5,5,-1.6500000000000004
UVS0008,COUNTRY FOODS PTE LTD,BKN003,BEEF KNUCKLE CUBE (TFP) 500gmX20pkt,4.0,5.0,5.0,5.0,5.0,3000.0,600.0,2022-10-20,5.0,5.88,5.88,2,0.0
UVS0008,COUNTRY FOODS PTE LTD,BKN005,BEEF KNUCKLE CUBE (BUTHER'S RIDGE) 500GMX20PKT,5.0,5.3,5.3,5.3,5.3,6148.0,1160.0,2022-12-30,5.3,5.3,5.3,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,BMI005,BEEF- MINCED BEEF (TFP) 300gmX20pkt,2.0,2.8,2.8,2.8,2.8,1680.0,600.0,2022-10-12,2.34,2.8,2.34,2,0.45999999999999996
UVS0008,COUNTRY FOODS PTE LTD,BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,12.0,3.0,3.0,3.0,3.0,8700.0,2900.0,2022-12-29,3.0,3.0,3.0,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,BOM001-02,BEEF OMASUM AUST 20KG/CTNS,3.0,7.599999999999999,7.6,7.6,7.6,6003.392,789.9200000000001,2022-11-19,7.6,8.2,8.2,2,0.0
UVS0008,COUNTRY FOODS PTE LTD,BOM001-03,BEEF OMASUM BRAZIL,1.0,7.6,7.6,7.6,7.6,836.608,110.08,2022-11-19,7.5,7.6,7.5,3,0.09999999999999964
UVS0008,COUNTRY FOODS PTE LTD,BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,5.0,3.0,3.0,3.0,3.0,1440.0,480.0,2022-12-13,3.0,3.0,3.0,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 420GM X 15PKT,3.0,4.4,4.4,4.4,4.4,990.0,225.0,2022-12-21,4.4,4.4,4.4,2,0.0
UVS0008,COUNTRY FOODS PTE LTD,BPA004-01,BEEF BURGER CHEDDAR CHEESE (GOURMET) 15X420gm,3.0,4.4,4.4,4.4,4.4,726.0,165.0,2022-12-17,4.4,4.4,4.4,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,BSF001,BEEF STIR FRY (TFP) 200gmX20pkt,2.0,2.4,2.4,2.4,2.4,1200.0,500.0,2022-10-12,2.37,2.4,2.34,2,0.029999999999999805
UVS0008,COUNTRY FOODS PTE LTD,BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,11.0,3.0,3.0,3.0,3.0,6300.0,2100.0,2022-12-30,3.0,3.0,3.0,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),2.0,5.5,5.5,5.5,5.5,5633.43,1024.26,2022-12-29,5.6,6.0,5.5,5,-0.09999999999999964
UVS0008,COUNTRY FOODS PTE LTD,BSU001-01,BEEF SUKIYAKI (TFP) 400gmX20pkt,2.0,5.6,5.6,5.6,5.6,2240.0,400.0,2022-10-20,5.6,5.6,5.6,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,BSU001-02,BEEF SUKIYAKI (BUTHER'S RIDGE) 400GMX20PKT,4.0,7.0,7.0,7.0,7.0,3920.0,560.0,2022-12-17,7.0,7.0,7.0,2,0.0
UVS0008,COUNTRY FOODS PTE LTD,BSU003,BEEF SHABU SHABU (TFP) 400gmX20pkt,3.0,6.400000000000001,6.4,6.4,6.4,3200.0,500.0,2022-10-20,6.4,6.4,6.4,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,BSU003-02,BEEF SHABU SHABU (BUTHER'S RIDGE) 400GMX20PKT,3.0,7.0,7.0,7.0,7.0,4200.0,600.0,2022-12-13,7.0,7.0,7.0,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,BTA001,BEEF TAIL 500gmX20pkt,2.0,4.5,4.5,4.5,4.5,360.0,80.0,2022-10-29,4.5,4.5,4.5,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,CBLL01-02,CHICKEN BONELESS LEG 200gmUP (AVIVAR-BRAZIL) 2kgX6pkt,2.0,3.0,3.0,3.0,3.0,5184.0,1728.0,2022-10-31,3.0,4.18,2.47,5,0.0
UVS0008,COUNTRY FOODS PTE LTD,CBSL14,CHICKEN BREAST STRIP 250GM X 12PKT (PERDIGAO),9.0,2.3,1.9,1.9,2.8,1692.0,720.0,2022-12-21,1.9,2.8,2.8,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,CCUB11,CHICKEN CUBE  400GM X 12PKT (PERDIGAO),6.0,3.466666666666667,3.3,3.5,3.5,1866.0,540.0,2022-12-21,3.5,3.5,3.5,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,CGIZ03,CHICKEN GIZZARD PERDIGAO/ALLIZ 12 X 1KG,5.0,2.6,2.6,2.6,2.6,6240.0,2400.0,2022-11-10,2.6,2.7,2.6,4,0.0
UVS0008,COUNTRY FOODS PTE LTD,CMIJ03-01,CHICKEN- MID JOINT 30gm (PERDIGAO) 1kgX16pkt,1.0,4.2,4.2,4.2,4.2,3360.0,800.0,2022-10-31,5.0,5.0,4.2,2,-0.7999999999999998
UVS0008,COUNTRY FOODS PTE LTD,CMIJ03-02,CHICKEN- MID JOINT 30gm (PERDIGAO) 1kgX12pkt,1.0,3.1,3.1,3.1,3.1,1860.0,600.0,2022-12-20,4.8,4.8,3.1,2,-1.6999999999999997
UVS0008,COUNTRY FOODS PTE LTD,CMIJ04,CHICKEN- MID JOINT 30gm (FIRST PRIDE) 1kgX12pkt,8.0,4.5875,3.1,4.9,4.9,19080.0,4200.0,2022-12-20,4.9,4.9,3.1,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,CMIN03,CHICKEN- MINCED CHICKEN 300GM X 12PKT (PERDIGAO),6.0,2.3000000000000003,2.3,2.3,2.3,2208.0,960.0,2022-10-20,2.025,2.3,1.75,2,0.2749999999999999
UVS0008,COUNTRY FOODS PTE LTD,CMIN04,CHICKEN- MINCED CHICKEN (BUTHER'S RIDGE) 20X300gm,9.0,2.5,2.5,2.5,2.5,2550.0,1020.0,2022-12-21,2.5,2.5,2.5,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,CNSF01,CHICKEN STIR FRY 250GM X 12PKT (PERDIGAO),3.0,2.3,2.3,2.3,2.3,414.0,180.0,2022-10-17,2.3,2.3,2.3,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,CNSF02,CHICKEN STIR FRY 250GM X 12PKT (BUTHER'S RIDGE),5.0,2.5,2.5,2.5,2.5,1200.0,480.0,2022-12-21,2.5,2.5,2.5,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,CSLI08-02,CHICKEN SLICED SHABU SHABU 12X300gm/pkt PERDIGAO,2.0,2.2,2.2,2.2,2.2,396.0,180.0,2022-10-17,2.2,2.2,2.2,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,CSLI08-03,CHICKEN SLICED SHABU SHABU 12X300gm/pkt BUTHER'S RIDGE,5.0,2.8,2.8,2.8,2.8,1344.0,480.0,2022-12-30,2.8,2.8,2.8,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,CSPR03-01,CHICKEN- SPRING CHICKEN 800gm (PD) 9.6kg/ctn,2.0,42.24,42.24,42.24,42.24,5068.8,120.0,2022-10-14,42.24,42.24,42.24,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,CWIN02-06,CHICKEN WING 90-110gm UP (TYSON) 12X1pkt,2.0,3.375,3.0,3.375,3.75,4491.0,1332.0,2022-12-20,3.375,3.75,3.0,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,CWIN02-07,CHICKEN WING 90-110gm (FIRST PRIDE) 12X1pkt,9.0,3.8666666666666663,3.6,3.9,3.9,17816.4,4596.0,2022-12-06,3.9,3.9,3.9,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,CWIN02-08,CHICKEN WING 90gm UP (MORO) 2kgX8pkt,1.0,3.0,3.0,3.0,3.0,2688.0,896.0,2022-12-20,3.0,3.0,3.0,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OCN002,OTHER- CHICKEN NUGGETS 18X400GM/CTNS,1.0,3.2,3.2,3.2,3.2,288.0,90.0,2022-11-28,3.2,3.2,3.2,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OCN004,OTHER- CHICKEN NUGGETS (FARMPRIDE) 1kgX10pkt,1.0,5.0,5.0,5.0,5.0,250.0,50.0,2022-10-17,5.0,5.0,5.0,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OCN005,OTHER- CHICKEN NUGGETS BATTER (FARMPRIDE) 500gmX18pkt,6.0,3.4,3.3,3.4,3.5,3375.0,990.0,2022-12-27,3.4,3.5,3.5,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OCP002,OTHER- CHICKEN BURGER BREADED (FARMPRIDE) 375gmX18pkt,4.0,2.8,2.6,2.8,3.0,1512.0,540.0,2022-12-22,2.8,3.0,3.0,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OCP003,OTHER- CHICKEN PATTIES BREADED (FARMPRIDE) 500gmX18pkt,2.0,3.0,3.0,3.0,3.0,1080.0,360.0,2022-10-28,3.0,3.0,3.0,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OCP003-02,OTHER- CHICKEN PATTIES BREADED (FARMPRIDE) 500gmX18pkt,3.0,3.5,3.5,3.5,3.5,1260.0,360.0,2022-12-22,3.5,3.5,3.5,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OCP004-02,OTHER- CHICKEN PATTIES (PRIMO-ROSEMARY) 420gmX15pkt,5.0,4.4,4.4,4.4,4.4,1584.0,360.0,2022-12-21,4.4,4.4,4.4,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OCP006-02,CHICKEN BURGER PATTIES CLASSIC 20X320gm,3.0,3.0,3.0,3.0,3.0,1200.0,400.0,2022-12-13,3.0,3.0,3.0,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OFP004,OTHER- FISH PATTIES 32pcs (SAHIR)AAA 6pkt/ctn,9.0,7.5,7.5,7.5,7.5,3600.0,480.0,2022-12-30,7.5,7.5,7.5,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OHB001-02,OTHER- HASH BROWN (FAIRISLE/SIMPLOT) 20pcs 12pkt/ctn,3.0,5.0,5.0,5.0,5.0,2700.0,540.0,2022-10-25,5.0,5.0,3.2,2,0.0
UVS0008,COUNTRY FOODS PTE LTD,OHD0012,OTHER- C.COCKTAIL CHEESE SAUSAGE 20X500KG/CTNS,14.0,3.6000000000000005,3.6,3.6,3.6,32760.0,9100.0,2022-12-23,3.6,3.6,3.6,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OHD004,OTHER- HOT DOG 340gm (SADIA) 24pkt/ctn,4.0,1.0,1.0,1.0,1.0,5160.0,5160.0,2022-12-28,1.0,1.0,1.0,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OHD006,OTHER- CHICKEN CHEESE SAUSAGE 32X235GM/CTNS,3.0,1.75,1.75,1.75,1.75,1960.0,1120.0,2022-12-04,1.75,1.75,1.75,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OKA002,OTHER- CHICKEN KARAAGE 18X400GM/CTNS,6.0,4.066666666666666,3.8,4.2,4.2,1771.2,432.0,2022-12-30,4.2,4.2,4.2,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPLANT002,OTHER- PLANT BASED CRISPY BITES FIRST PRIDE,3.0,2.273333333333333,2.22,2.3,2.3,81.84,36.0,2022-10-25,2.3,2.3,2.3,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPLANT003,OTHER- PLANT BASED STRPIS FIRST PRIDE,3.0,2.273333333333333,2.22,2.3,2.3,109.44,48.0,2022-10-25,2.3,2.3,2.3,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPLANT004,OTHER- PLANT BASED SPICY NUGGETS FIRST PRIDE,3.0,2.273333333333333,2.22,2.3,2.3,81.84,36.0,2022-10-25,2.3,2.3,2.3,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO001-03,OTHER- CHICKEN POPCORN HOT & SPICY 18X400GM/CTNS,2.0,3.95,3.95,3.95,3.95,568.8,144.0,2022-11-28,3.95,3.95,3.95,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO002,OTHER- CHICKEN FRIED CRISPY (AYAMAS) 850gmX10pkt,4.0,4.65,4.65,4.65,4.65,1627.5000000000002,350.0,2022-12-21,4.65,4.65,4.65,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO002-05,OTHER- FRIED CHICKEN 12X600GM/CTNS,3.0,6.95,6.85,7.0,7.0,1086.6,156.0,2022-12-22,7.0,7.0,7.0,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),10.0,4.16,3.8,4.25,4.25,7971.0,1920.0,2022-12-28,4.25,4.25,4.25,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),8.0,7.875,7.5,8.0,8.0,6325.0,800.0,2022-12-14,8.0,8.0,8.0,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO003-02,OTHER- NASI LEMAK CHICKEN WING 400GMX12PKT/CTNS,2.0,3.6,3.6,3.6,3.6,345.6,96.0,2022-10-25,3.6,3.6,3.6,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,3.0,3.966666666666667,3.95,3.95,4.0,927.0,234.0,2022-12-07,3.95,4.0,3.95,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,11.0,5.85,5.85,5.85,5.85,5265.0,900.0,2022-12-21,5.85,5.85,5.85,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO004-03,OTHER- CHICKEN DRUMMETS BREADED GARLIC 350gmX20pkt,1.0,3.1,3.1,3.1,3.1,310.0,100.0,2022-12-07,3.1,3.1,3.1,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,7.0,4.6499999999999995,4.65,4.65,4.65,2790.0000000000005,600.0,2022-12-21,4.65,4.65,4.65,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO006,OTHER- CHICKEN POPCORN (FARMPRIDE) 10X1KG/CTNS,5.0,7.4799999999999995,7.0,7.8,7.8,2570.0,350.0,2022-12-30,7.8,7.8,7.8,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO006-02,OTHER- CHICKEN POPCORN HOT & SPICY 400gmX12pkt,6.0,3.7000000000000006,3.5,3.8,3.8,2856.0,780.0,2022-12-21,3.8,3.8,3.8,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,14.0,3.914285714285714,3.7,4.0,4.0,5580.0,1440.0,2022-12-30,4.0,4.0,4.0,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO006-04,OTHER- CHICKEN POPCORN HOT & SPICY 10X1KG/CTNS,2.0,8.0,8.0,8.0,8.0,800.0,100.0,2022-12-30,8.0,8.0,8.0,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,14.0,5.849999999999999,5.85,5.85,5.85,7020.0,1200.0,2022-12-30,5.85,5.85,5.85,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO013-01-01,OTHER- CHICKEN BREADED MID WING (FARMPRIDE) 10X1kg/ctn,3.0,7.0,7.0,7.0,7.0,1750.0,250.0,2022-10-28,7.0,7.0,7.0,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO013-02,OTHER- CHICKEN BREADED MID WING (FARMPRIDE) 20X350gm/ctn,1.0,3.0,3.0,3.0,3.0,300.0,100.0,2022-12-07,2.6,3.0,3.0,2,0.3999999999999999
UVS0008,COUNTRY FOODS PTE LTD,OPO013-06,OTHER- TEXAS WING (FARMPRIDE) 12x350gm,9.0,3.5888888888888895,3.2,3.7,3.7,1849.2,516.0,2022-12-22,3.7,3.7,3.7,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO015-03,OTHER- CRISPY CHICKEN STRIPES 18X350GM/CTNS,3.0,3.9500000000000006,3.95,3.95,3.95,782.1,198.0,2022-12-10,3.95,3.95,3.95,1,0.0
