item_code,description,customer_code,customer_name,avg_sales_price,min_sales_price,median_sales_price,max_sales_price,total_qty,latest_sales_date,latest_sales_price
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCA0068,ASIA FOOD CULTURE PTE LTD,1.3,1.3,1.3,1.3,40.0,2022-10-19,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCA0074,AL BARAKAH BOON LAY SHOPPING CENTRE,1.4,1.4,1.4,1.4,24.0,2022-11-01,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCA0075,AL BARAKAH HYPERMARKET,1.4,1.4,1.4,1.4,48.0,2022-11-24,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCA0076,AL BARAKAH TAMPINES HALAL MART,1.3,1.3,1.3,1.3,24.0,2022-10-19,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCA0078,ANHUA GROUP,1.3,1.3,1.3,1.3,5.0,2022-10-20,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCA0108,AMS SUPERMART PTE LTD,1.3,1.3,1.3,1.3,168.0,2022-12-28,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCA0148,AL BARAKAH HALAL MART (BUKIT GOMBAK ),1.3,1.3,1.3,1.3,48.0,2022-10-24,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCA0151,ACE MART PTE LTD (151SN),1.3,1.3,1.3,1.3,72.0,2022-12-23,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCA0152,ACE MART PTE LTD (780YS),1.3,1.3,1.3,1.3,48.0,2022-12-20,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCA0166,ACE MART PTE LTD,1.3,1.3,1.3,1.3,24.0,2022-10-07,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCB0114,BEGONIA SUPERMARKET,1.3,1.3,1.3,1.3,48.0,2022-11-09,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCB0145,BB COFFEE ROOM PTE LTD,1.3,1.3,1.3,1.3,5.0,2022-10-27,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCB0151,8 BAR PTE LTD,1.3,1.3,1.3,1.3,10.0,2022-10-22,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCC0009,CHOP SENG HENG,1.4,1.4,1.4,1.4,192.0,2022-11-25,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCC0053,CHINESE NOODLE STALL,1.3,1.3,1.3,1.3,120.0,2022-12-30,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCC0059,ARIEL & DESTINY PTE LTD,1.3,1.3,1.3,1.3,5.0,2022-10-17,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCC0064,MMMM F&B PTE LTD,1.3,1.3,1.3,1.3,20.0,2022-10-23,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCC0080,CASH (RAY),1.3,1.3,1.3,1.3,2.0,2022-10-18,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCC0169,CASH (ML),1.2,1.2,1.2,1.2,6.0,2022-10-12,1.2
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCC0888,CASH (CHING),1.3,1.3,1.3,1.3,24.0,2022-10-06,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCC9999,CASH (SHIYUN),1.3,1.3,1.3,1.3,2.0,2022-10-01,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0007,365 FOOD SERVICES PTE LTD,1.3,1.3,1.3,1.3,24.0,2022-10-23,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0020,CHIME LONG PTE LTD,1.3,1.3,1.3,1.3,35.0,2022-10-26,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0047,DING GUA GUA PTE LTD,1.3,1.3,1.3,1.3,144.0,2022-12-31,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0053,DOVEMART,1.3,1.3,1.3,1.3,288.0,2022-11-18,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0060,DEEP GROUNDWATER PTE LTD (CHANGI),1.1,1.1,1.1,1.1,45.0,2022-10-25,1.1
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0061,DEEP GROUNDWATER PTE LTD (FUNAN),1.1,1.1,1.1,1.1,51.0,2022-10-27,1.1
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0062,DEEP GROUNDWATER PTE LTD (HEARTLAND MALL),1.1,1.1,1.1,1.1,55.0,2022-10-24,1.1
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0063,DEEP GROUNDWATER PTE LTD (SUNTEC CITY),1.1,1.1,1.1,1.1,60.0,2022-10-22,1.1
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0064,DEEP GROUNDWATER PTE LTD (TAI SENG),1.1,1.1,1.1,1.1,38.0,2022-10-19,1.1
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0067,DEEP GROUNDWATER PTE LTD (TAMPINES HUB),1.1,1.1,1.1,1.1,44.0,2022-10-26,1.1
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0068,DEEP GROUNDWATER PTE LTD (RAFFLES  CITY),1.1,1.1,1.1,1.1,30.0,2022-10-26,1.1
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0069,DEEP GROUNDWATER PTE LTD (SUN PLAZA),1.0999999999999999,1.1,1.1,1.1,43.0,2022-10-26,1.1
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0070,DEEP GROUNDWATER PTE LTD (AMK HUB),1.0999999999999999,1.1,1.1,1.1,61.0,2022-10-27,1.1
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0080,DM LOK LOK PTE LTD,1.25,1.1,1.3,1.3,96.0,2022-10-28,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0087,DEEP GROUNDWATER PTE LTD (SERANGOON),1.1,1.1,1.1,1.1,60.0,2022-10-28,1.1
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0088,DEEP GROUNDWATER PTE LTD (NEW BRIDGE ROAD),1.1,1.1,1.1,1.1,20.0,2022-10-06,1.1
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0089,DEEP GROUNDWATER PTE LTD (IMM),1.1,1.1,1.1,1.1,40.0,2022-10-25,1.1
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0090,DESI MART PTE LTD,1.4,1.4,1.4,1.4,24.0,2022-11-14,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0091,FATMOO BY DONGMAMA THAI,1.3,1.3,1.3,1.3,5.0,2022-10-21,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0139,DA SHU MALA XIANG GUO,1.3000000000000003,1.3,1.3,1.3,43.0,2022-10-26,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0147,DEEP GROUNDWATER PTE LTD (VIVO CITY),1.0999999999999999,1.1,1.1,1.1,54.0,2022-10-26,1.1
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCD0149,DING SHENG KAI YAN PTE LTD,1.3,1.3,1.3,1.3,19.0,2022-10-27,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCE0005,EDP HOLDINGS PTE LTD,1.3,1.3,1.3,1.3,120.0,2022-10-28,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCF0151,57 EATERY PTE LTD,1.3,1.3,1.3,1.3,96.0,2022-12-09,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCF0160,FAMILY GROCERMART PTE LTD,1.4,1.4,1.4,1.4,48.0,2022-12-22,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCF0168,FOOD FOCUS CATERING SERVICES,1.3,1.3,1.3,1.3,24.0,2022-10-04,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCF0198,FAIRMART SUPERMART,1.4,1.4,1.4,1.4,48.0,2022-11-05,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCG0002,3A COFFEEHOUSE PTE LTD,1.3,1.3,1.3,1.3,24.0,2022-11-16,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCG0008,GREENMART SG (TANJONG KATONG),1.4,1.4,1.4,1.4,24.0,2022-10-19,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCG0024,GOOD PRICE UNDERGROUND SUPERMARKET PTE LTD,1.4,1.4,1.4,1.4,48.0,2022-12-09,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCG0046,GOODSMART,1.4,1.4,1.4,1.4,48.0,2022-10-31,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCG0073,GASTRONOMES VILLA PTE LTD,1.3,1.3,1.3,1.3,3.0,2022-10-11,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCG0074,GOODWILL ENTERTAINMENT PTE LTD,1.3,1.3,1.3,1.3,25.0,2022-10-28,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCH0059,HAO MART PTE LTD (PASIR RIS HALAL HUB),1.3,1.3,1.3,1.3,24.0,2022-12-21,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCH0060,HAO MART PTE LTD (PUNGGOL),1.3,1.3,1.3,1.3,24.0,2022-12-21,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCH0061,HAO MART PTE LTD (WOODLANDS 743),1.3,1.3,1.3,1.3,96.0,2022-12-15,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCH0066,HAO MART (KURAS),1.3,1.3,1.3,1.3,96.0,2022-12-25,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCH0074,HAO MART PTE LTD (PUNGGOL),1.3,1.3,1.3,1.3,48.0,2022-11-16,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCH0076,HAO MART PTE LTD (GEYLANG),1.3,1.3,1.3,1.3,96.0,2022-12-15,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCH0078,HS MINI MART,1.3,1.3,1.3,1.3,48.0,2022-12-20,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCH0086,HAO MART PTE LTD (SIGLAP),1.3,1.3,1.3,1.3,24.0,2022-10-27,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCH0102,HAO MART PTE LTD (GL 448),1.3,1.3,1.3,1.3,192.0,2022-12-29,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCH0123,HENG'S FAMILY MINI MART (P.RIS 567),1.4,1.4,1.4,1.4,48.0,2022-11-05,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCH0130,HUI LEE YUAN MIX VEG RICE,1.3,1.3,1.3,1.3,65.0,2022-10-24,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCH0159,HAO MART PTE LTD (239 YISHUN),1.3,1.3,1.3,1.3,24.0,2022-11-01,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCH0188,YPLUS SANCTUARY PTE LTD (TOA PAYOH),1.3,1.3,1.3,1.3,192.0,2022-12-27,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCH0211,HAO MART PTE LTD (GEYLANG),1.3,1.3,1.3,1.3,24.0,2022-10-13,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCH0232,HENG SHUN YUAN PTE LTD,1.3,1.3,1.3,1.3,12.0,2022-10-23,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCH0262,HAO MART PTE LTD (EAST VILLAGE),1.4,1.4,1.4,1.4,24.0,2022-11-25,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCH0266,HAO MART PTE LTD (T.BLANGAH),1.3,1.3,1.3,1.3,24.0,2022-12-24,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCH0278,HONG MEIYUAN TRADING AS ENG JIAN TRADING,1.3,1.3,1.3,1.3,2.0,2022-10-10,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCI0024,TWMS PRIVATE LIMITED (908B THOMSON RD),1.3,1.3,1.3,1.3,24.0,2022-10-16,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCI0030,I-TEC SUPERMART PTE LTD (676 NORTH BRIDGE),1.3,1.3,1.3,1.3,24.0,2022-10-04,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCI0036,IGGY'S PTE LTD,1.3,1.3,1.3,1.3,16.0,2022-11-22,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCJ0038,JIA JIA FA MINIMART,1.3999999999999997,1.4,1.4,1.4,144.0,2022-11-23,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCJ0085,JUWEST GREEN GORCERY & FLORIST,1.3,1.3,1.3,1.3,16.0,2022-10-05,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCJ0137,JADE MINIMART,1.4,1.4,1.4,1.4,48.0,2022-11-01,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCJ0141,JIA XIANG F&B PTE LTD,1.3,1.3,1.3,1.3,27.0,2022-10-18,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCJ0142,PANGOLIN INVESTMENTS PRIVATE LIMITED,1.15,1.15,1.15,1.15,5.0,2022-10-26,1.15
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCJ0161,JANE'S DEPARTMENTAL STORE PTE LTD,1.3999999999999997,1.4,1.4,1.4,48.0,2022-11-25,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCL0010,LI FENG YUAN MINIMART,1.3,1.3,1.3,1.3,168.0,2022-11-10,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCL0013,LI JI CHUAN CHUAN,1.3,1.3,1.3,1.3,15.0,2022-10-25,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCL0037,LEK SOON MINIMART,1.4,1.4,1.4,1.4,24.0,2022-11-08,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCL0152,LINJI PTE LTD,1.3,1.3,1.3,1.3,25.0,2022-10-28,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCL0157,LI JI CHUAN CHUAN XIANGG PTE LTD,1.3,1.3,1.3,1.3,27.0,2022-10-24,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCL0164,LISDEN DINING PTE LTD,1.2,1.2,1.2,1.2,5.0,2022-10-12,1.2
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCL0190,LEE SENG GUAN TRADING AS OUTBACK,1.3,1.3,1.3,1.3,25.0,2022-10-25,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCM0100,MA LA XIANG GUO,1.5,1.5,1.5,1.5,47.0,2022-10-28,1.5
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCM0135,MIX VEG RICE (LIANG SEAH),1.3,1.3,1.3,1.3,40.0,2022-10-27,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCM0146,888 MINIMART (HILLVIEW MRT),1.3,1.3,1.3,1.3,24.0,2022-11-04,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCM0165,MCP FAIRMART PTE LTD (B.BATOK),1.3,1.3,1.3,1.3,24.0,2022-11-20,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCM0167,MCP FAIRMART PTE LTD (BEDOK),1.3,1.3,1.3,1.3,24.0,2022-11-02,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCM0170,MY THAI POT (635 SENJA),1.2,1.2,1.2,1.2,20.0,2022-10-24,1.2
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCM0200,IPOT PTE LTD (PAYA LEBAR),1.3,1.3,1.3,1.3,50.0,2022-10-25,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCM0236,UNOIA PTE LTD,1.3,1.3,1.3,1.3,7.0,2022-10-28,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCM0241,MALA KONG JIAN,1.3,1.3,1.3,1.3,10.0,2022-10-23,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCM0261,MALA HOT POT (461 CLEMENTI),1.5,1.5,1.5,1.5,99.0,2022-10-28,1.5
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCM0264,PANGOLIN INVESTMENTS PRIVATE LIMITED,1.3,1.3,1.3,1.3,3.0,2022-10-05,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCM0270,MIXED VEGETABLES RICE,1.0999999999999999,1.1,1.1,1.1,16.0,2022-10-22,1.1
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCM0279,MA AICHENG SEAN,1.3999999999999997,1.4,1.4,1.4,144.0,2022-10-19,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCM0282,MIXED VEGETABLES RICE (WOODLANDS),1.0999999999999999,1.1,1.1,1.1,23.0,2022-10-21,1.1
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCM0302,MEADOWS MART PTE LTD,1.3,1.3,1.3,1.3,24.0,2022-11-02,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCM0311,309 MOOKATA,1.5,1.5,1.5,1.5,10.0,2022-10-09,1.5
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCN0015,365 FOOD SERVICES PTE LTD,1.3,1.3,1.3,1.3,24.0,2022-10-05,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCN0037,NATURE FRESH MART PTE LTD,1.4,1.4,1.4,1.4,72.0,2022-11-26,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCN0053,365 FOOD SERVICES PTE LTD,1.3,1.3,1.3,1.3,48.0,2022-10-20,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCN0066,NH MART PTE LTD,1.3,1.3,1.3,1.3,48.0,2022-11-25,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCN0092,NEO GUAN HUAT,1.4,1.4,1.4,1.4,48.0,2022-10-21,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCN0115,NEW MERCHANT PTE LTD,1.3999999999999997,1.4,1.4,1.4,120.0,2022-12-22,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCO0077,OHWELL PTE LTD,1.3599999999999999,1.3,1.4,1.4,216.0,2022-12-08,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCP0068,PHUKET TOWN MOOKATA PTE LTD,1.2,1.2,1.2,1.2,109.0,2022-10-28,1.2
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCP0115,PEARL FOOD ENTERPRISE PTE LTD,1.3,1.3,1.3,1.3,25.0,2022-10-28,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCP0130,PHUKET TOWN MOOKATA PTE LTD,1.3,1.3,1.3,1.3,79.0,2022-10-26,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCR0005,RAINBOW SUPERMART (6 HOUGANG),1.3999999999999997,1.4,1.4,1.4,144.0,2022-11-18,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCR0006,RAINBOW TRADING WHOLESALE PTE LTD,1.4,1.4,1.4,1.4,96.0,2022-11-05,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCR0015,ROYAL THAI BOAT NOODLES & BAR,1.3,1.3,1.3,1.3,5.0,2022-10-24,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCR0016,RAW MARKET (PASIR RIS),1.3,1.3,1.3,1.3,24.0,2022-12-21,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCR0021,RICHFOOD CATERING PTE LTD,1.3,1.3,1.3,1.3,96.0,2022-10-19,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCS0000,STAFF OF UNICO,1.1,1.1,1.1,1.1,2.0,2022-10-18,1.1
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCS0083,SI HAI XIANG GROUP PTE LTD,1.3,1.3,1.3,1.3,61.0,2022-10-28,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCS0115,SINGYI F & B PTE LTD (J.TEPONG),1.3,1.3,1.3,1.3,21.0,2022-10-26,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCS0192,SAVE MINIMART,1.4,1.4,1.4,1.4,120.0,2022-12-02,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCS0279,SHU XIANG FANG,1.3,1.3,1.3,1.3,24.0,2022-10-14,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCS0299,603 STAR GRILL WESTERN,1.5,1.5,1.5,1.5,3.0,2022-10-12,1.5
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCS0302,365 FOOD SERVICE PTE LTD,1.3000000000000003,1.3,1.3,1.3,91.0,2022-10-27,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCS0307,SPICY TIME MALA,1.2,1.2,1.2,1.2,11.0,2022-10-16,1.2
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCS0315,365 FOOD SERVICE PTE LTD,1.3,1.3,1.3,1.3,5.0,2022-10-17,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCS0316,365 FOOD SERVICE PTE LTD,1.3,1.3,1.3,1.3,36.0,2022-10-25,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCS0317,SL CATERING DELIGHT PTE LTD,1.3,1.3,1.3,1.3,36.0,2022-10-27,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCT0127,T&L INDUSTRIES PTE LTD,1.2000000000000004,1.2,1.2,1.2,511.0,2022-12-21,1.2
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCT0164,THE HOT GATHERING PTE LTD,1.3,1.3,1.3,1.3,10.0,2022-10-14,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCT0227,THE CHARCOAL GRILL LEGEND,1.2,1.2,1.2,1.2,30.0,2022-10-28,1.2
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCT0269,TONG FU JU PTE LTD,1.3,1.3,1.3,1.3,10.0,2022-10-17,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCT0271,TANA DURGA ENTERPRISE,1.4,1.4,1.4,1.4,48.0,2022-10-29,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCT0287,TAJNISA STORE BY THE HERDSMEN,1.3,1.3,1.3,1.3,12.0,2022-11-30,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCU0001,UNITED GLOBAL MARKETING PTE LTD,1.4,1.4,1.4,1.4,24.0,2022-10-14,1.4
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCU0002,U STARS SUPERMARKET PTE LTD (330),1.3000000000000003,1.3,1.3,1.3,888.0,2022-12-31,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCU0005,U STARS PTE LTD (43),1.3,1.3,1.3,1.3,96.0,2022-12-09,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCU0007,U STARS SUPERMARKET PTE LTD (261),1.3,1.3,1.3,1.3,504.0,2022-12-29,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCU0009,U STARS SUPERMARKET PTE LTD (218),1.3000000000000003,1.3,1.3,1.3,336.0,2022-12-31,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCU0010,U STARS SUPERMARKET PTE LTD (78B),1.3000000000000003,1.3,1.3,1.3,600.0,2022-12-29,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCU0020,U STARS PTE LTD (810),1.3000000000000003,1.3,1.3,1.3,2008.0,2022-12-28,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCU0022,U STARS SUPERMARKET PTE LTD (345),1.3,1.3,1.3,1.3,408.0,2022-12-23,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCU0023,U STARS SUPERMARKET PTE LTD (215 COMPASSVALE),1.3000000000000003,1.3,1.3,1.3,408.0,2022-12-31,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCU0025,U STARS PTE LTD YISHUN (291),1.3000000000000003,1.3,1.3,1.3,600.0,2022-12-31,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCU0026,U STARS PTE LTD YISHUN (507),1.3000000000000003,1.3,1.3,1.3,1224.0,2022-12-30,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCU0027,U STARS PTE LTD (211),1.3,1.3,1.3,1.3,264.0,2022-12-29,1.3
OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UCU0028,U STARS PTE LTD (CCK 817),1.2999999999999996,1.3,1.3,1.3,1488.0,2022-12-31,1.3
