item_code,description,week_start,selling_price
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-12-12,9.7
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-12-19,10.0
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-12-26,9.6
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-09-26,10.0
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-10-03,10.0
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-10-10,10.0
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-10-17,10.0
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-10-24,10.0
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-10-31,9.5
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-11-07,9.5
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-11-14,9.5
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-11-21,9.5
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-11-28,9.5
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-12-05,9.5
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-12-12,9.5
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-12-19,9.5
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-12-26,9.5
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,2022-10-24,8.9
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,2022-12-05,8.9
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,2022-12-12,8.9
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-09-26,10.5
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-10-03,10.5
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-10-10,10.5
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-10-17,10.5
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-10-24,9.85
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-10-31,10.45
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-11-07,10.5
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-11-14,10.5
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-11-21,10.45
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-11-28,10.0
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-12-05,10.5
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-12-12,10.5
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-12-19,10.5
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-12-26,10.5
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-10-03,11.0
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-10-10,10.5
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-10-17,10.5
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-10-24,10.75
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-10-31,10.75
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-11-07,10.5
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-11-14,10.5
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-11-21,10.5
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-11-28,10.75
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-12-05,10.5
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-12-12,10.5
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-12-19,10.5
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-12-26,10.75
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-10-17,10.0
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-10-31,10.0
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-11-07,10.0
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-11-14,10.0
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-11-21,10.0
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-12-05,10.0
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-12-12,10.0
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-12-19,10.0
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-09-26,9.8
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-10-03,9.8
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-10-10,9.8
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-10-17,9.8
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-10-24,9.8
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-10-31,9.8
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-11-07,9.8
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-11-14,9.8
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-11-21,9.8
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-11-28,9.8
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-12-05,9.8
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-12-12,9.8
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-12-19,9.8
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-12-26,9.8
BOM001,BEEF OMASUM 17KG/CTNS,2022-10-10,9.0
BOM001,BEEF OMASUM 17KG/CTNS,2022-10-17,9.0
BOM001,BEEF OMASUM 17KG/CTNS,2022-10-31,8.5
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-09-26,9.0
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-10-03,9.0
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-10-10,9.0
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-10-24,9.0
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-11-07,7.8
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-11-14,9.0
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-11-21,9.0
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-11-28,9.0
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-12-05,9.0
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-12-12,9.0
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-12-19,9.100000000000001
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-12-26,8.3
BOM001-03,BEEF OMASUM BRAZIL,2022-10-17,9.0
BOM001-03,BEEF OMASUM BRAZIL,2022-10-24,9.0
BOM001-03,BEEF OMASUM BRAZIL,2022-10-31,9.0
BOM001-03,BEEF OMASUM BRAZIL,2022-11-07,9.0
BOM001-03,BEEF OMASUM BRAZIL,2022-11-14,9.0
BOM001-03,BEEF OMASUM BRAZIL,2022-11-21,9.0
BOM001-03,BEEF OMASUM BRAZIL,2022-11-28,9.0
BOM001-03,BEEF OMASUM BRAZIL,2022-12-05,9.0
BOM001-03,BEEF OMASUM BRAZIL,2022-12-12,8.9
BOM001-03,BEEF OMASUM BRAZIL,2022-12-19,9.0
BOM001-03,BEEF OMASUM BRAZIL,2022-12-26,9.0
BOM002,BEEF OMASUM (AFFCO),2022-09-26,12.8
BOM002,BEEF OMASUM (AFFCO),2022-10-03,12.8
BOM002,BEEF OMASUM (AFFCO),2022-10-10,12.8
BOM002,BEEF OMASUM (AFFCO),2022-10-17,12.8
BOM002,BEEF OMASUM (AFFCO),2022-10-24,12.8
BOM002,BEEF OMASUM (AFFCO),2022-10-31,12.8
BOM002,BEEF OMASUM (AFFCO),2022-11-07,12.8
BOM002,BEEF OMASUM (AFFCO),2022-11-14,12.8
BOM002,BEEF OMASUM (AFFCO),2022-11-21,12.8
BOM002,BEEF OMASUM (AFFCO),2022-11-28,12.8
BOM002,BEEF OMASUM (AFFCO),2022-12-05,12.8
BOM002,BEEF OMASUM (AFFCO),2022-12-12,12.8
BOM002,BEEF OMASUM (AFFCO),2022-12-19,12.8
BOM002,BEEF OMASUM (AFFCO),2022-12-26,12.8
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-09-26,3.6
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-10-03,3.6
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-10-10,3.6
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-10-17,3.6
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-11-07,3.8
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-11-14,3.6
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-11-28,3.8
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-10-31,3.95
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-11-07,3.95
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-11-14,3.95
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-11-21,4.0
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-11-28,3.95
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-12-05,4.0
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-12-12,4.0
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-12-19,4.0
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-12-26,4.0
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-10-03,4.5
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-10-10,4.5
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-11-07,5.5
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-12-05,5.65
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-12-12,5.5
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-12-19,5.5
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-12-26,5.5
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-10-03,5.3
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-10-10,5.1
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-12-05,5.65
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-12-12,5.5
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-10-17,20.605
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-10-24,27.21
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-10-31,14.0
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-11-14,14.0
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-11-21,20.055
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-11-28,14.0
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-12-12,14.0
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-10-03,32.0
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-10-10,29.9
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-11-14,32.0
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-11-21,32.0
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-11-28,32.0
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-10-03,15.0
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-10-10,14.5
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-10-17,14.5
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-10-24,15.0
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-10-31,14.5
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-11-07,14.5
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-11-14,15.0
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-11-21,14.75
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-11-28,14.75
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-12-05,14.75
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-12-12,14.5
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-12-19,15.0
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-12-26,15.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-09-26,7.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-10-03,7.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-10-10,7.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-10-17,7.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-10-24,7.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-10-31,7.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-11-07,6.75
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-11-14,6.7
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-11-21,7.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-11-28,6.7
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-12-05,7.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-12-12,7.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-12-19,7.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-12-26,7.0
BRE005,BEEF RIBEYE / CUBEROLL (MONDELI),2022-11-14,11.5
BRE005,BEEF RIBEYE / CUBEROLL (MONDELI),2022-11-21,13.5
BRE005,BEEF RIBEYE / CUBEROLL (MONDELI),2022-11-28,12.75
BRE005,BEEF RIBEYE / CUBEROLL (MONDELI),2022-12-05,13.0
BRE005,BEEF RIBEYE / CUBEROLL (MONDELI),2022-12-12,12.0
BRE005,BEEF RIBEYE / CUBEROLL (MONDELI),2022-12-19,13.5
BRE005,BEEF RIBEYE / CUBEROLL (MONDELI),2022-12-26,12.75
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-09-26,13.5
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-10-03,12.8
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-10-10,12.25
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-10-17,12.75
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-10-24,12.0
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-10-31,12.5
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-11-07,13.5
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-11-14,11.5
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-09-26,10.5
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-10-03,10.5
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-10-10,9.5
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-10-17,9.5
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-10-24,9.5
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-10-31,9.5
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-11-07,9.5
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-11-14,9.5
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-11-21,9.5
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-11-28,9.5
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-12-05,9.5
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-12-12,9.5
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-12-19,9.5
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-12-26,9.5
BSF001,BEEF STIR FRY (TFP) 200gmX20pkt,2022-09-26,3.7
BSF001,BEEF STIR FRY (TFP) 200gmX20pkt,2022-10-03,3.7
BSF001,BEEF STIR FRY (TFP) 200gmX20pkt,2022-10-10,3.7
BSF001,BEEF STIR FRY (TFP) 200gmX20pkt,2022-10-17,3.7
BSF001,BEEF STIR FRY (TFP) 200gmX20pkt,2022-11-07,3.7
BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,2022-10-24,3.95
BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,2022-10-31,3.95
BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,2022-11-07,3.95
BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,2022-11-14,3.95
BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,2022-11-21,3.95
BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,2022-11-28,3.95
BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,2022-12-05,4.0
BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,2022-12-12,4.0
BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,2022-12-19,4.0
BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,2022-12-26,4.0
BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),2022-09-26,8.2
BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),2022-10-03,8.2
BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),2022-10-10,8.2
BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),2022-10-17,8.2
BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),2022-10-24,8.2
BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),2022-10-31,8.2
BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),2022-11-07,8.2
BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),2022-11-14,8.2
BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),2022-11-21,8.2
BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),2022-11-28,8.2
BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),2022-12-05,8.2
BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),2022-12-12,7.8
BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),2022-12-19,8.2
BSH004,BEEF SHIN/SHANK (QUALITY BEEF-BRAZIL),2022-12-26,8.0
BSH004-02,BEEF SHIN CUBE  3CM X 3CM X 3CM,2022-11-07,8.1
BSH004-02,BEEF SHIN CUBE  3CM X 3CM X 3CM,2022-11-14,8.1
BSH004-02,BEEF SHIN CUBE  3CM X 3CM X 3CM,2022-11-21,8.05
BSH004-02,BEEF SHIN CUBE  3CM X 3CM X 3CM,2022-11-28,8.0
BSH004-02,BEEF SHIN CUBE  3CM X 3CM X 3CM,2022-12-05,8.1
BSH004-02,BEEF SHIN CUBE  3CM X 3CM X 3CM,2022-12-12,8.0
BSH004-02,BEEF SHIN CUBE  3CM X 3CM X 3CM,2022-12-19,8.5
BSH004-02,BEEF SHIN CUBE  3CM X 3CM X 3CM,2022-12-26,8.0
BSL001-03,BEEF STRIPLOIN (MINERVA -SA),2022-10-24,15.5
BSL001-03,BEEF STRIPLOIN (MINERVA -SA),2022-11-07,14.5
BSL001-03,BEEF STRIPLOIN (MINERVA -SA),2022-11-28,13.5
BSL001-03,BEEF STRIPLOIN (MINERVA -SA),2022-12-05,14.0
BSL001-03,BEEF STRIPLOIN (MINERVA -SA),2022-12-12,11.3
BSL001-05,CHILLED BEEF STRIPLOIN (PS NZ SILVERFERN / AUST MIDFIELD)),2022-10-03,25.0
BSL001-05,CHILLED BEEF STRIPLOIN (PS NZ SILVERFERN / AUST MIDFIELD)),2022-11-14,25.0
BSL001-05,CHILLED BEEF STRIPLOIN (PS NZ SILVERFERN / AUST MIDFIELD)),2022-11-21,25.0
BSL001-05,CHILLED BEEF STRIPLOIN (PS NZ SILVERFERN / AUST MIDFIELD)),2022-11-28,25.0
BSP003,BEEF SHORT PLATE BONELESS (USA-IBP),2022-09-26,12.5
BSP003,BEEF SHORT PLATE BONELESS (USA-IBP),2022-10-03,12.5
BSP003,BEEF SHORT PLATE BONELESS (USA-IBP),2022-10-10,12.5
BSP003,BEEF SHORT PLATE BONELESS (USA-IBP),2022-10-17,12.5
BSP003,BEEF SHORT PLATE BONELESS (USA-IBP),2022-10-24,12.5
BSP003,BEEF SHORT PLATE BONELESS (USA-IBP),2022-10-31,12.5
BSP003,BEEF SHORT PLATE BONELESS (USA-IBP),2022-11-07,12.5
BSP003,BEEF SHORT PLATE BONELESS (USA-IBP),2022-11-14,12.5
BSP003,BEEF SHORT PLATE BONELESS (USA-IBP),2022-11-21,12.5
BSP003,BEEF SHORT PLATE BONELESS (USA-IBP),2022-11-28,12.5
BSP003,BEEF SHORT PLATE BONELESS (USA-IBP),2022-12-05,12.5
BSP003,BEEF SHORT PLATE BONELESS (USA-IBP),2022-12-12,12.5
BSP003,BEEF SHORT PLATE BONELESS (USA-IBP),2022-12-19,12.5
BSP003,BEEF SHORT PLATE BONELESS (USA-IBP),2022-12-26,12.5
BSP004,BEEF SHORT PLATE BONELESS 2MM 1KG/PKT,2022-09-26,11.5
BSP004,BEEF SHORT PLATE BONELESS 2MM 1KG/PKT,2022-10-03,13.5
BSP004,BEEF SHORT PLATE BONELESS 2MM 1KG/PKT,2022-10-10,12.65
BSP004,BEEF SHORT PLATE BONELESS 2MM 1KG/PKT,2022-10-17,13.5
BSP004,BEEF SHORT PLATE BONELESS 2MM 1KG/PKT,2022-10-24,13.0
BSP004,BEEF SHORT PLATE BONELESS 2MM 1KG/PKT,2022-10-31,12.0
BSP004,BEEF SHORT PLATE BONELESS 2MM 1KG/PKT,2022-11-07,11.5
BSP004,BEEF SHORT PLATE BONELESS 2MM 1KG/PKT,2022-11-14,12.0
BSP004,BEEF SHORT PLATE BONELESS 2MM 1KG/PKT,2022-11-21,13.25
BSP004,BEEF SHORT PLATE BONELESS 2MM 1KG/PKT,2022-11-28,13.5
BSP004,BEEF SHORT PLATE BONELESS 2MM 1KG/PKT,2022-12-05,13.0
BSP004,BEEF SHORT PLATE BONELESS 2MM 1KG/PKT,2022-12-12,12.5
BSP004,BEEF SHORT PLATE BONELESS 2MM 1KG/PKT,2022-12-19,12.5
BSP004,BEEF SHORT PLATE BONELESS 2MM 1KG/PKT,2022-12-26,13.5
BSR001,BEEF SHORTRIB BONE IN 500GM/PKT,2022-09-26,14.5
BSR001,BEEF SHORTRIB BONE IN 500GM/PKT,2022-10-03,13.0
BSR001,BEEF SHORTRIB BONE IN 500GM/PKT,2022-10-17,13.0
BSR001,BEEF SHORTRIB BONE IN 500GM/PKT,2022-10-24,13.0
BSR001,BEEF SHORTRIB BONE IN 500GM/PKT,2022-10-31,13.0
BSR001,BEEF SHORTRIB BONE IN 500GM/PKT,2022-11-07,13.0
BSR001,BEEF SHORTRIB BONE IN 500GM/PKT,2022-11-14,21.4
BSR001,BEEF SHORTRIB BONE IN 500GM/PKT,2022-11-28,13.0
BSR001,BEEF SHORTRIB BONE IN 500GM/PKT,2022-12-12,15.0
BSR002-01,BEEF SHORTRIB BONELESS CHOICE OR HIGHER SWIFT,2022-10-10,58.0
BSR002-01,BEEF SHORTRIB BONELESS CHOICE OR HIGHER SWIFT,2022-10-17,56.0
BSR002-01,BEEF SHORTRIB BONELESS CHOICE OR HIGHER SWIFT,2022-10-24,56.0
BSR002-01,BEEF SHORTRIB BONELESS CHOICE OR HIGHER SWIFT,2022-10-31,56.0
BSR002-01,BEEF SHORTRIB BONELESS CHOICE OR HIGHER SWIFT,2022-11-07,56.0
BSR002-01,BEEF SHORTRIB BONELESS CHOICE OR HIGHER SWIFT,2022-11-21,53.0
BSR002-01,BEEF SHORTRIB BONELESS CHOICE OR HIGHER SWIFT,2022-11-28,60.0
BSR002-01,BEEF SHORTRIB BONELESS CHOICE OR HIGHER SWIFT,2022-12-05,56.0
BSR002-01,BEEF SHORTRIB BONELESS CHOICE OR HIGHER SWIFT,2022-12-12,56.0
BSR002-01,BEEF SHORTRIB BONELESS CHOICE OR HIGHER SWIFT,2022-12-19,56.0
BSR002-01,BEEF SHORTRIB BONELESS CHOICE OR HIGHER SWIFT,2022-12-26,56.0
BSR004-03,BEEF SHORTRIB BONE IN (BEAUVALLET-BRAZIL),2022-11-07,10.5
BSR004-03,BEEF SHORTRIB BONE IN (BEAUVALLET-BRAZIL),2022-12-19,10.0
BSU001-01,BEEF SUKIYAKI (TFP) 400gmX20pkt,2022-09-26,7.7
BSU001-01,BEEF SUKIYAKI (TFP) 400gmX20pkt,2022-10-03,7.7
BSU001-01,BEEF SUKIYAKI (TFP) 400gmX20pkt,2022-10-10,7.7
BSU001-01,BEEF SUKIYAKI (TFP) 400gmX20pkt,2022-10-17,7.7
BSU001-01,BEEF SUKIYAKI (TFP) 400gmX20pkt,2022-10-24,7.7
BSU001-01,BEEF SUKIYAKI (TFP) 400gmX20pkt,2022-10-31,7.7
BSU001-01,BEEF SUKIYAKI (TFP) 400gmX20pkt,2022-11-07,7.7
BSU001-01,BEEF SUKIYAKI (TFP) 400gmX20pkt,2022-11-14,7.7
BSU001-02,BEEF SUKIYAKI (BUTHER'S RIDGE) 400GMX20PKT,2022-11-21,8.6
