item_code,description,date,sales_price,purchase_price
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,2022-11-13,3.95,3.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,2022-11-20,3.95,
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,2022-11-27,3.95,
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,2022-12-04,3.95,3.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,2022-12-11,3.95,
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,2022-12-18,4.0,3.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,2022-12-25,4.0,3.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,2023-01-01,4.0,3.0
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-10-02,31.0,
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-10-09,31.0,
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-10-16,31.0,
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-10-23,31.0,
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-10-30,31.0,
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-11-06,31.0,
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-11-13,,
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-11-20,,
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-11-27,,
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-12-04,,
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-12-11,,
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-12-18,31.0,
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2022-12-25,31.0,
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),2023-01-01,31.0,
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-10-02,19.5,
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-10-09,19.5,
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-10-16,19.5,
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-10-23,19.5,
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-10-30,19.5,
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-11-06,19.5,
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-11-13,19.5,
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-11-20,,
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-11-27,,
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-12-04,19.5,
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-12-11,19.5,
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-12-18,19.5,
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2022-12-25,19.5,
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,2023-01-01,19.5,
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-10-02,29.0,
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-10-09,,
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-10-16,30.25,
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-10-23,29.0,
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-10-30,29.0,
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-11-06,,
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-11-13,,
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-11-20,,
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-11-27,,
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-12-04,,27.75
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-12-11,,
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),2022-12-18,31.0,26.0
BMS001,BEEF MEAT SLICED 6X2KG/CTNS [HALAL],2022-11-27,9.8,8.8
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-10-02,10.5,
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-10-09,10.5,
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-10-16,10.5,
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-10-23,10.5,
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-10-30,10.5,
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-11-06,10.5,
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-11-13,10.5,
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-11-20,10.5,
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-11-27,10.5,
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-12-04,10.4,
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-12-11,10.3,
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-12-18,10.0,
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2022-12-25,10.0,
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,2023-01-01,9.6,
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-10-02,10.0,
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-10-09,10.0,
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-10-16,10.0,
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-10-23,10.0,
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-10-30,10.0,
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-11-06,9.5,
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-11-13,9.5,
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-11-20,9.5,
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-11-27,9.5,
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-12-04,9.5,
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-12-11,9.5,
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-12-18,9.5,
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2022-12-25,9.5,
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,2023-01-01,9.5,
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,2022-10-30,8.9,
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,2022-11-06,,
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,2022-11-13,,
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,2022-11-20,,
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,2022-11-27,,
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,2022-12-04,,
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,2022-12-11,8.9,
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,2022-12-18,8.9,
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,2022-12-25,8.9,
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-10-09,10.5,
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-10-16,10.5,
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-10-23,10.5,
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-10-30,9.85,
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-11-06,10.4,
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-11-13,10.45,
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-11-20,10.5,
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-11-27,10.5,
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-12-04,10.0,
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-12-11,10.5,
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-12-18,10.0,
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2022-12-25,10.5,
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,2023-01-01,10.5,
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-10-09,11.0,
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-10-16,10.5,
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-10-23,10.75,
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-10-30,10.75,
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-11-06,10.75,
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-11-13,10.75,
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-11-20,10.5,
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-11-27,10.5,
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-12-04,10.5,
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-12-11,10.5,
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-12-18,10.5,
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2022-12-25,10.75,
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,2023-01-01,10.75,
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-10-23,10.0,
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-10-30,,
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-11-06,10.0,
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-11-13,10.0,
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-11-20,10.0,
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-11-27,,
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-12-04,10.0,
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-12-11,10.0,
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-12-18,10.0,
BMS008,BEEF MEAT SLICED 8MM 2kg/pkt,2022-12-25,10.0,
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-10-02,9.8,
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-10-09,9.8,
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-10-16,9.8,
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-10-23,9.8,
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-10-30,9.8,
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-11-06,9.8,
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-11-13,9.8,
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-11-20,9.8,
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-11-27,9.8,
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-12-04,9.8,
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-12-11,9.8,
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-12-18,9.8,
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2022-12-25,9.8,
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 1KG/PKT,2023-01-01,9.8,
BOM001,BEEF OMASUM 17KG/CTNS,2022-10-16,9.0,
BOM001,BEEF OMASUM 17KG/CTNS,2022-10-23,9.0,
BOM001,BEEF OMASUM 17KG/CTNS,2022-10-30,,
BOM001,BEEF OMASUM 17KG/CTNS,2022-11-06,8.5,7.5
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-10-02,9.0,
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-10-09,9.0,
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-10-16,9.0,
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-10-23,,
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-10-30,9.0,
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-11-06,,
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-11-13,7.8,7.6
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-11-20,9.0,7.6
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-11-27,9.0,
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-12-04,9.0,
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-12-11,9.0,
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-12-18,9.0,
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2022-12-25,9.100000000000001,8.2
BOM001-02,BEEF OMASUM AUST 20KG/CTNS,2023-01-01,8.3,8.2
BOM001-03,BEEF OMASUM BRAZIL,2022-10-23,7.6,7.5
BOM001-03,BEEF OMASUM BRAZIL,2022-10-30,9.0,7.5
BOM001-03,BEEF OMASUM BRAZIL,2022-11-06,9.0,7.45
BOM001-03,BEEF OMASUM BRAZIL,2022-11-13,9.0,
BOM001-03,BEEF OMASUM BRAZIL,2022-11-20,9.0,7.6
BOM001-03,BEEF OMASUM BRAZIL,2022-11-27,9.0,7.5
BOM001-03,BEEF OMASUM BRAZIL,2022-12-04,9.0,
BOM001-03,BEEF OMASUM BRAZIL,2022-12-11,9.0,
BOM001-03,BEEF OMASUM BRAZIL,2022-12-18,8.8,
BOM001-03,BEEF OMASUM BRAZIL,2022-12-25,9.0,
BOM001-03,BEEF OMASUM BRAZIL,2023-01-01,9.0,7.5
BOM002,BEEF OMASUM (AFFCO),2022-10-02,12.8,
BOM002,BEEF OMASUM (AFFCO),2022-10-09,12.8,
BOM002,BEEF OMASUM (AFFCO),2022-10-16,12.8,10.5
BOM002,BEEF OMASUM (AFFCO),2022-10-23,12.8,
BOM002,BEEF OMASUM (AFFCO),2022-10-30,12.15,
BOM002,BEEF OMASUM (AFFCO),2022-11-06,12.8,
BOM002,BEEF OMASUM (AFFCO),2022-11-13,12.65,8.0
BOM002,BEEF OMASUM (AFFCO),2022-11-20,12.8,8.0
BOM002,BEEF OMASUM (AFFCO),2022-11-27,12.8,
BOM002,BEEF OMASUM (AFFCO),2022-12-04,12.8,
BOM002,BEEF OMASUM (AFFCO),2022-12-11,12.8,
BOM002,BEEF OMASUM (AFFCO),2022-12-18,12.8,
BOM002,BEEF OMASUM (AFFCO),2022-12-25,12.8,
BOM002,BEEF OMASUM (AFFCO),2023-01-01,12.8,
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-10-02,3.6,
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-10-09,3.6,
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-10-16,3.6,
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-10-23,3.6,
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-10-30,3.6,
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-11-06,,
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-11-13,3.8,
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-11-20,3.6,
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-11-27,,
BPA003,BEEF BURGER PATTIES (SADIA) 20X320gm,2022-12-04,3.8,
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-11-06,3.95,3.0
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-11-13,3.95,
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-11-20,3.95,
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-11-27,4.0,3.0
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-12-04,4.0,
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-12-11,3.95,3.0
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-12-18,4.0,3.0
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2022-12-25,4.0,
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,2023-01-01,4.0,
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-10-09,4.5,
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-10-16,4.3,
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-10-23,4.5,
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-10-30,,
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-11-06,,
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-11-13,5.5,
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-11-20,,
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-11-27,,
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-12-04,,
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-12-11,,
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-12-18,5.575,
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2022-12-25,5.5,
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO SADIA) 15X420gm,2023-01-01,5.5,
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-10-09,5.3,
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-10-16,5.1,
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-10-23,,
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-10-30,,
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-11-06,,
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-11-13,,
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-11-20,,
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-11-27,,
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-12-04,,
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-12-11,5.5,
BPA004-01,BEEF BURGER/CHEDDAR CHEESE (PRIMO SADIA) 15X420gm,2022-12-18,5.575,
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-10-23,20.605,
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-10-30,27.21,
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-11-06,14.0,
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-11-13,,
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-11-20,14.0,
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-11-27,20.055,
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-12-04,14.0,
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-12-11,,
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-12-18,14.0,
BPA005,WAYGU BEEF BURGER PATTIES 170gm,2022-12-25,14.0,
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-10-09,32.0,
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-10-16,29.9,29.5
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-10-23,,
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-10-30,,
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-11-06,,
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-11-13,,
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-11-20,32.0,
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-11-27,32.0,
BRE0011,CHILLED BEEF RIBEYE PS CUBEROLL NZ SILVERFERN,2022-12-04,32.0,
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-10-09,15.0,
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-10-16,14.5,
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-10-23,14.5,
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-10-30,15.0,
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-11-06,14.5,
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-11-13,,
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-11-20,14.75,
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-11-27,14.75,
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-12-04,14.75,
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-12-11,14.75,
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-12-18,14.0,
BRE002,BEEF RIBEYE STEAK 190-220gm,2022-12-25,14.75,
BRE002,BEEF RIBEYE STEAK 190-220gm,2023-01-01,15.0,
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-10-02,7.0,
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-10-09,7.0,
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-10-16,7.0,
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-10-23,7.0,
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-10-30,7.0,
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-11-06,7.0,
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-11-13,7.0,
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-11-20,6.7,
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-11-27,7.0,
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-12-04,6.7,
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-12-11,7.0,
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-12-18,7.0,
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2022-12-25,7.0,
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,2023-01-01,7.0,
BRE005,BEEF RIBEYE / CUBEROLL (MONDELI),2022-11-27,13.5,10.4
BRE005,BEEF RIBEYE / CUBEROLL (MONDELI),2022-12-04,12.75,
BRE005,BEEF RIBEYE / CUBEROLL (MONDELI),2022-12-11,13.25,
BRE005,BEEF RIBEYE / CUBEROLL (MONDELI),2022-12-18,12.0,
BRE005,BEEF RIBEYE / CUBEROLL (MONDELI),2022-12-25,13.0,10.4
BRE005,BEEF RIBEYE / CUBEROLL (MONDELI),2023-01-01,13.5,
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-10-02,13.5,
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-10-09,12.65,
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-10-16,12.25,
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-10-23,12.75,
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-10-30,12.5,
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-11-06,11.5,
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-11-13,13.5,
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),2022-11-20,11.5,
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-10-02,10.5,
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-10-09,10.5,
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-10-16,9.5,
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-10-23,9.5,
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-10-30,9.5,
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-11-06,10.5,
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-11-13,9.5,
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-11-20,9.5,
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-11-27,9.5,
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-12-04,9.5,
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-12-11,9.5,
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-12-18,9.5,7.4
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2022-12-25,9.5,7.4
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA/MONDELI/QUALITY BEEF),2023-01-01,9.5,7.4
BSF001,BEEF STIR FRY (TFP) 200gmX20pkt,2022-10-02,3.7,
BSF001,BEEF STIR FRY (TFP) 200gmX20pkt,2022-10-09,3.7,2.4
BSF001,BEEF STIR FRY (TFP) 200gmX20pkt,2022-10-16,3.7,2.4
BSF001,BEEF STIR FRY (TFP) 200gmX20pkt,2022-10-23,3.7,
BSF001,BEEF STIR FRY (TFP) 200gmX20pkt,2022-10-30,,
BSF001,BEEF STIR FRY (TFP) 200gmX20pkt,2022-11-06,,
BSF001,BEEF STIR FRY (TFP) 200gmX20pkt,2022-11-13,3.7,2.34
