week_start,item_code,description,vendor_code,vendor_name,price,group_average_price,group_min_price,group_max_price
2022-09-26,PCOL03,PORK COLLAR (PIF PAF) 20KG/CTNS,UVN0011,NEW DAWN FROZEN FOOD PTE LTD,4.0,4.0,3.43,4.2
2022-09-26,PFEE01-05,PORK- PORK FRONT TROTTER (EXCCELENCIA-BRAZIL) 20KG/CTNS,UVC0011,CHIP HONG FARM PRODUCT,2.2,2.2,1.42,2.2
2022-09-26,PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,UVT0004,TIONG LIAN FOOD PTE LTD,3.5,3.5,2.3,3.5
2022-09-26,PLOI10,PORK LOIN MINCED / TRIMMING,UVO0004,OJJ FOODS PTE LTD,2.5,2.65,2.5,2.8
2022-09-26,PTRI02,PORK TRIMMING FRESH,UVO0004,OJJ FOODS PTE LTD,6.0,3.0,3.0,3.0
2022-09-26,SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,UVP0001,PAN OCEAN SINGAPORE PTE LTD,3.9,3.9,3.9,3.9
2022-09-26,SEB001,SEAFOOD- EBI FRY 31/40 22gm/pcs 10pcs/tray,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,3.5,3.5,3.5,3.5
2022-09-26,SMU002,SEAFOOD- WHOLE MUSSEL 5x1pkt/ctns,UVT0006,THE SEAFOOD COMPANY PTE LTD,5.0,5.0,4.5,5.0
2022-09-26,SPH004,SEAFOOD- PRAWN HEAD/SHELL (VANNAMEI) 10x1kg/pkt,UVT0006,THE SEAFOOD COMPANY PTE LTD,1.8,1.8,1.6,1.8
2022-09-26,SQU003-05,SEAFOOD- SQUID WHOLE ROUND (10INCH UP) 5kgX2 10kg/ctn,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,9.5,9.5,9.5,9.5
2022-09-26,SQU006-04,SEAFOOD- SOTONG FLOWER 1kgX10pkt,UVI0011,ISMY PTE LTD,3.2,3.0,1.89,3.2
2022-10-03,BBA001,BEEF BALL 1kg/pkt (PING PONG),UVP0014,PING PONG FOODS PTE LTD,9.0,9.0,9.0,9.0
2022-10-03,BBR002,BEEF BRISKET PE * (QUALITY BEEF-BRAZIL),UVC0001,CASH SUPPLIER (NON-GST),6.9,7.8,6.9,7.8
2022-10-03,BER002,BEEF EYEROUND CHILLED NZ-SLIVERFIRM,UVB0006,BEN FOODS (S) PTE LTD,27.0,13.5,13.5,13.5
2022-10-03,BKN003,BEEF KNUCKLE CUBE (TFP) 500gmX20pkt,UVS0008,COUNTRY FOODS PTE LTD,10.0,5.0,5.0,5.88
2022-10-03,BMI005,BEEF- MINCED BEEF (TFP) 300gmX20pkt,UVS0008,COUNTRY FOODS PTE LTD,2.8,2.34,2.34,2.8
2022-10-03,BOM001,BEEF OMASUM 17KG/CTNS,UVA0019,AMAX FOODS PTE LTD,7.2,7.35,7.2,7.5
2022-10-03,BSF001,BEEF STIR FRY (TFP) 200gmX20pkt,UVS0008,COUNTRY FOODS PTE LTD,2.4,2.37,2.34,2.4
2022-10-03,BSP003,BEEF SHORT PLATE BONELESS (USA-IBP),UVC0025,CHEE SONG FOODS PTE LTD,10.5,9.55,9.5,10.5
2022-10-03,BSU001-01,BEEF SUKIYAKI (TFP) 400gmX20pkt,UVS0008,COUNTRY FOODS PTE LTD,5.6,5.6,5.6,5.6
2022-10-03,BSU003,BEEF SHABU SHABU (TFP) 400gmX20pkt,UVS0008,COUNTRY FOODS PTE LTD,6.4,6.4,6.4,6.4
2022-10-03,BTR001,BEEF TRIPE (NZ-SILVERFERN) 22kg/ctn,UVM0001,MUA HIN POULTRY FARM PTE LTD,3.5,3.3,3.3,3.5
2022-10-03,BTR003-02,BEEF TRIPE HONEYCOMB (QUALITY/MINERVA),UVA0019,AMAX FOODS PTE LTD,6.5,6.75,6.5,9.3
2022-10-03,CBSL07,CHICKEN BREAST (PERDIGAO) 1kgX16pkt,UVC0001,CASH SUPPLIER (NON-GST),5.2,5.2,5.2,5.2
2022-10-03,CBSL14,CHICKEN BREAST STRIP 250GM X 12PKT (PERDIGAO),UVS0008,COUNTRY FOODS PTE LTD,1.9,1.9,1.9,2.8
2022-10-03,CDRU02,CHICKEN DRUMSTICK TYSON 3X5KG/CTNS,UVG0001,GOODCROP PTE LTD,2.6,2.6,2.6,2.6
2022-10-03,CFAT01,CHICKEN FATS,UVT0041,TOH FOOD PTE LTD,4.8,4.8,4.8,4.8
2022-10-03,CFIL02,CHICKEN FILLET (SEARA) 2kgX6pkt,UVM0001,MUA HIN POULTRY FARM PTE LTD,5.5,5.5,5.5,5.5
2022-10-03,CGIZ03,CHICKEN GIZZARD PERDIGAO/ALLIZ 12 X 1KG,UVS0008,COUNTRY FOODS PTE LTD,2.6,2.6,2.5,2.7
2022-10-03,CMIJ03-01,CHICKEN- MID JOINT 30gm (PERDIGAO) 1kgX16pkt,UVM0001,MUA HIN POULTRY FARM PTE LTD,10.0,5.0,4.2,5.0
2022-10-03,CMIJ04,CHICKEN- MID JOINT 30gm (FIRST PRIDE) 1kgX12pkt,UVS0008,COUNTRY FOODS PTE LTD,4.9,4.9,3.1,4.9
2022-10-03,CMIJ09,CHICKEN- MID JOINT FRANGOSUL 12X1KG/CTNS,UVQ0005,QUALITY MEAT PTE LTD,2.0,2.0,2.0,2.0
2022-10-03,CMIN03,CHICKEN- MINCED CHICKEN 300GM X 12PKT (PERDIGAO),UVS0008,COUNTRY FOODS PTE LTD,4.6,2.025,1.75,2.3
2022-10-03,CMIN05,CHICKEN- MINCED CHICKEN *HALAL-TNL* 2KG/PKT,UVT0021,T&L INDUSTRIES PTE LTD,4.5,4.5,4.5,4.5
2022-10-03,CNSF01,CHICKEN STIR FRY 250GM X 12PKT (PERDIGAO),UVS0008,COUNTRY FOODS PTE LTD,2.3,2.3,2.3,2.3
2022-10-03,COLD01,CHICKEN- OLD FOWL,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,4.6,4.6,4.6,4.6
2022-10-03,CQUL06,CHICKEN QUARTER LEG (CASEFARM) 15kg/ctn,UVT0021,T&L INDUSTRIES PTE LTD,10.0,2.5,2.5,2.5
2022-10-03,CSBL01,CHICKEN- BLACK CHICKEN 5PCS/PKT,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,5.5,5.5,5.5,5.5
2022-10-03,CSBL01-03,CHICKEN- KAMPONG CHICKEN WHOLE LEG,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,10.5,10.5,10.5,10.5
2022-10-03,CSLI08-02,CHICKEN SLICED SHABU SHABU 12X300gm/pkt PERDIGAO,UVS0008,COUNTRY FOODS PTE LTD,2.2,2.2,2.2,2.2
2022-10-03,CSPR03-01,CHICKEN- SPRING CHICKEN 800gm (PD) 9.6kg/ctn,UVS0008,COUNTRY FOODS PTE LTD,42.24,42.24,42.24,42.24
2022-10-03,CWHL09,CHICKEN- WHOLE LEG (AURORA) 15kg/ctn,UVI0005,INTEROCEAN FOODS PTE LTD,72.0,36.0,36.0,37.5
2022-10-03,CWHO08-03,CHICKEN- WHOLE CHICKEN 1200gm (PERDIGAO) 12kg/ctn,UVM0001,MUA HIN POULTRY FARM PTE LTD,4.1,4.1,4.1,4.1
2022-10-03,CWIN02-07,CHICKEN WING 90-110gm (FIRST PRIDE) 12X1pkt,UVS0008,COUNTRY FOODS PTE LTD,7.5,3.9,3.6,3.9
2022-10-03,CWIN05-01,CHICKEN WING 120-140gm (SEARA) 15kg/ctn,UVQ0005,QUALITY MEAT PTE LTD,30.0,30.0,30.0,30.0
2022-10-03,DUCK01-04,DUCK- HALAL FRESH WHOLE DUCK (3.56kg/pcs),UVK0007,KENDO TRADING PTE LTD,5.9,5.33,4.5,6.0
2022-10-03,DUCK04-02,DUCK- SMOKE DUCK BREAST (ORIGINAL) 220gm/pcsS,UVA0004,ARCO MARKETING PTE LTD,9.0,9.0,9.0,9.5
2022-10-03,DUCK05-02,DUCK TONGUE,UVM0016,MAMAMI DEAL PTE LTD,15.0,15.0,15.0,19.0
2022-10-03,DUCK06,DUCK HEAD 5KG/PKT,UVK0007,KENDO TRADING PTE LTD,4.0,2.0,2.0,3.5
2022-10-03,DUCK07,DUCK FEET,UVK0007,KENDO TRADING PTE LTD,3.2,3.2,3.2,3.2
2022-10-03,DUCK13,DUCK GIZZARD,UVK0007,KENDO TRADING PTE LTD,6.4,3.2,3.2,3.2
2022-10-03,FBA001-01,FISH- WHOLE BATANG 2-3 FRESH - CLEAN & GUTTER,UVS0005,SONG FISH DEALER PTE LTD,6.8,6.8,5.5,8.2
2022-10-03,FBA006-01,FISH- BATANG STEAK 3-5 2kgX5pkt,UVJ0001,JCS SHRIMPS PTE LTD,6.1,6.5,6.1,6.5
2022-10-03,FBE002,FISH- BELT FISH 200-300GM 10KG/CTNS,UVS0005,SONG FISH DEALER PTE LTD,3.5,3.5,3.5,4.5
2022-10-03,FBF002,FISH- BREADED POLLACK FILLET (WHITE CRUMBS) 10pcs/pkt,UVT0009,TS FROZEN SEAFOOD,2.38,2.38,2.38,2.38
2022-10-03,FCS001,FISH- CHILEAN SALMON FILLET SKIN-ON 3-4LB/PCS 10kg/ctns,UVL0024,LAM KEE FISHERIES PTE LTD,19.5,18.3,17.7,19.5
2022-10-03,FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,UVS0046,STS SEAFOOD DIRECT PTE LTD,149.0,50.0,49.0,58.0
2022-10-03,FCU001,FISH- CUTTLEFISH 5kg/pkt,UVL0027,LIAN HE FA FOOD MANUFACTURING SDN BHD,20.4,5.1,5.1,5.1
2022-10-03,FGR004,FISH- FRESH FLOWER GROUPER,UVT0021,T&L INDUSTRIES PTE LTD,21.0,10.5,9.5,13.0
2022-10-03,FMI001-01,FISH- MILK FISH,UVS0027,SEA VENTURE ENTERPRISE PTE LTD,4.8,4.335,3.87,4.8
2022-10-03,FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,UVS0005,SONG FISH DEALER PTE LTD,2.8,3.2,2.8,3.2
2022-10-03,FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,UVT0021,T&L INDUSTRIES PTE LTD,109.0,17.0,14.5,17.0
2022-10-03,FRS005,FISH- RED SNAPPER FISH,UVT0021,T&L INDUSTRIES PTE LTD,17.0,16.5,14.0,17.0
2022-10-03,FSB002-01,FISH- FRESH SEABASS 600-700GM,UVT0033,TIONG HIN FISH MERCHANT CO,34.79,6.779999999999999,6.0,7.45
2022-10-03,FSB002-03,FISH- FRESH SEABASS 500-600GM,UVT0021,T&L INDUSTRIES PTE LTD,24.0,6.7,6.7,8.0
2022-10-03,FSB002-03,FISH- FRESH SEABASS 500-600GM,UVT0033,TIONG HIN FISH MERCHANT CO,82.89,6.7,6.7,8.0
2022-10-03,FSI001,FISH- SHISHAMO 120gm 30pkt/ctn,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,1.8,1.8,1.8,1.8
2022-10-03,FSN003,FISH- FRESH TOMAN FILLET,UVA0030,AH TECK (TNL),30.599999999999998,11.2,9.5,11.2
2022-10-03,FSN003,FISH- FRESH TOMAN FILLET,UVT0021,T&L INDUSTRIES PTE LTD,33.599999999999994,11.2,9.5,11.2
2022-10-03,FSS003,FISH- SILVER FISH 8-10CM 10X1KG/CTNS,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,9.5,9.5,9.5,9.5
2022-10-03,FTI002,FISH- FRESH RED TILAPIA,UVT0021,T&L INDUSTRIES PTE LTD,6.3,6.5,5.0,6.5
2022-10-03,FTN002,FISH- FRESH TUNA (INDONESIA MAGURO),UVK0018,KIDA FOOD TRADING PTE LTD,66.0,22.0,22.0,22.0
2022-10-03,FYC001,FISH- YELLOW CROAKER 300-400GM,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,8.5,5.5,5.5,8.5
2022-10-03,MBL003,LAMB SHOULDER B/LESS OYSTER TUBED,UVG0016,GOLD HOG SUPPLY PTE LTD,15.0,16.5,15.0,16.5
2022-10-03,MECHICKEN03,MARINATE CHICKEN MID JOINT 5KG/PKT,USVS0018,SINGYI F&B PTE LTD,7.8,7.8,7.8,7.8
2022-10-03,MEPORK01,MARINATE PORK BELLY,USVS0018,SINGYI F&B PTE LTD,5.7,5.7,5.7,5.7
2022-10-03,MFL004-02,MUTTON- LAMB FLAP BONE (WOODWARD),UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,7.95,7.95,7.8,8.6
2022-10-03,MSC005,MUTTON- LAMB SHOULDER CHOP 19cm 2kg/pkt (HALAL),UVT0021,T&L INDUSTRIES PTE LTD,11.7,11.7,11.7,11.7
2022-10-03,OAB002,OTHER- ABALONE SLICED 300gmX40pkt (TAIWAN),UVF0021,FARMFOOD TRADING PTE LTD,1.9,1.9,1.9,1.9
2022-10-03,OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,16.0,4.0,4.0,4.0
2022-10-03,OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,UVT0023,TOP CHOICE FOOD (S) PTE LTD,8.2,8.2,8.2,8.2
2022-10-03,OCH001,OTHER- SLICED CHEESE 84pcs (CHEF CHOICE),UVA0001,ANGLISS SINGAPORE PTE LTD,9.0,9.0,9.0,9.0
2022-10-03,OCH004,OTHER- NACHO CHEESE SAUCE 12PKTX1L,UVF0021,FARMFOOD TRADING PTE LTD,4.73,4.725,4.72,4.73
2022-10-03,OCP008,OTHER- UNBREADED CHICKEN PATTIES 7boxes/ctn*40pcs/box,UVS0006,SIN LI HIN FROZEN FOOD PTE LTD,15.8,15.8,15.8,15.8
2022-10-03,OCS001,OTHER- CHAR SIEW CUBE,UVC0014,COSS FOOD MARKETING PTE LTD,5.5,2.75,2.75,2.75
2022-10-03,ODU016,OTHER- FISH & SOY ROLL 10S 300GMX30PKT/CTNS,UVF0021,FARMFOOD TRADING PTE LTD,1.54,1.54,1.54,1.54
2022-10-03,ODU018,OTHER- RING RING ROLL/SOYBEAN ROLL 168GM X 15PKT,UVT0023,TOP CHOICE FOOD (S) PTE LTD,2.45,2.45,2.45,2.45
2022-10-03,OED001,OTHER- EDAMAME IN SHELL 400GM X 25PKT,UVB0006,BEN FOODS (S) PTE LTD,1.1,1.1,1.1,1.1
2022-10-03,OFF003-08,OTHER- F.FRIES CRINKLE CUT (NZ-SUNLITE) 6X2KG/CTNS,UVP0002,PIN CORPORATION PTE LTD,2.6,2.6,2.6,2.6
2022-10-03,OFF004-03,OTHER- F.FRIES SHOESRING (FARMLAND) 1X10pkt,UVB0006,BEN FOODS (S) PTE LTD,7.0,3.5,3.5,3.5
2022-10-03,OFF005-01,OTHER- SEASONED WEDGE (LAMB WESTON) 12X1KG/CTNS,UVB0006,BEN FOODS (S) PTE LTD,4.83,5.25,4.83,5.25
2022-10-03,OHA002,OTHER- CHICKEN PICNIC HAM SLICED 1kg,UVG0025,GOURMET CHEFS PTE LTD,5.8,5.8,5.8,5.8
2022-10-03,OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UVT0040,TRADE-PRO TRADING PTE LTD,0.9,0.9,0.89,0.9
2022-10-03,OHD0011,OTHER- C.COCKTAIL CHEESE SAUSAGE 12X1KG/PKT,UVH0004,HA LI FA PTE LTD,9.0,9.0,9.0,9.0
2022-10-03,OHD008,OTHER- HOT DOG 340gm (VALLEY CHEF) 32pkt/ctn,UVD0001,DCH AURIGA (SINGAPORE),2.35,2.35,2.35,2.35
2022-10-03,OMO002,OTHER- MOZZ SHREDDED 2kgX6pkt,UVA0001,ANGLISS SINGAPORE PTE LTD,9.0,9.0,9.0,9.0
2022-10-03,OMR001,OTHER- FRAGRANCE MEAT ROLL 50pcs/pkt,UVA0021,AH PENG FISH FOOD SUPPLIER PTE LTD,0.31,0.31,0.31,0.31
2022-10-03,OMR002,OTHER- CHICKEN BALL 50PCS/PKT,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,20.0,5.0,5.0,5.0
2022-10-03,OOI019,OTHER- HONEY 1KG/TUB,UVS0058,SUNRISE FOOD PTE LTD,4.0,4.0,4.0,4.0
2022-10-03,OPA002,OTHER- FISH PASTE 1KG/PKT,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,3.85,3.85,3.85,3.85
2022-10-03,OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,UVS0034,SIN MUI HENG FOOD INDUSTRIES,35.0,35.0,35.0,35.0
2022-10-03,OPN001,OTHER- PRAWN NUTS 1kg/pkt,USVS0018,SINGYI F&B PTE LTD,12.3,12.3,12.3,12.8
2022-10-03,OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),UVS0008,COUNTRY FOODS PTE LTD,7.5,8.0,7.5,8.0
2022-10-03,OPO003-02,OTHER- NASI LEMAK CHICKEN WING 400GMX12PKT/CTNS,UVS0008,COUNTRY FOODS PTE LTD,3.6,3.6,3.6,3.6
2022-10-03,OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,UVS0008,COUNTRY FOODS PTE LTD,4.0,3.95,3.95,4.0
2022-10-03,OPO006,OTHER- CHICKEN POPCORN (FARMPRIDE) 10X1KG/CTNS,UVS0008,COUNTRY FOODS PTE LTD,7.0,7.8,7.0,7.8
2022-10-03,OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,UVS0008,COUNTRY FOODS PTE LTD,3.7,4.0,3.7,4.0
2022-10-03,OPO013-01-01,OTHER- CHICKEN BREADED MID WING (FARMPRIDE) 10X1kg/ctn,UVS0008,COUNTRY FOODS PTE LTD,7.0,7.0,7.0,7.0
2022-10-03,OPO013-02,OTHER- CHICKEN BREADED MID WING (FARMPRIDE) 20X350gm/ctn,UVC0001,CASH SUPPLIER (NON-GST),2.2,2.6,2.2,3.0
2022-10-03,OPO017,OTHER- HONEY ROASTED CHICKEN LEG 400gmX12pkt,UVS0008,COUNTRY FOODS PTE LTD,8.4,4.2,4.2,4.2
2022-10-03,OPO020,OTHER- CHICKEN BREAST PEPPER GRILLED 300gm X20pkt,UVS0008,COUNTRY FOODS PTE LTD,2.8,2.8,2.8,2.8
2022-10-03,OPR006,OTHER- PIZZA FUNGHI CHAMPIGNON 12X215GM,UVS0008,COUNTRY FOODS PTE LTD,2.4,2.4,2.4,2.4
2022-10-03,OPR007,OTHER- PIZZA MARGHERITA 12X210GM,UVS0008,COUNTRY FOODS PTE LTD,2.3,2.3,2.3,2.3
2022-10-03,OPR008,OTHER- PIZZA ROCKET & TOMATO 12X225GM,UVS0008,COUNTRY FOODS PTE LTD,2.4,2.4,2.4,2.4
2022-10-03,OPR009,OTHER- PIZZA TRUFFLE 12X215GM,UVS0008,COUNTRY FOODS PTE LTD,2.6,2.6,2.6,2.6
2022-10-03,ORM008,OTHER- INSTANT NOODLES - E ZEE,UVS0058,SUNRISE FOOD PTE LTD,17.0,17.0,17.0,17.0
2022-10-03,OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,4.7,4.7,4.7,4.7
2022-10-03,OSBS02-01,OTHER- STKY BACON SLICED (USA-ASC) 5x2kg/ctn,UVA0001,ANGLISS SINGAPORE PTE LTD,8.0,8.0,8.0,10.0
2022-10-03,OSO004,OTHER- SOUP CLAM 500GM/PKT,UVF0021,FARMFOOD TRADING PTE LTD,8.0,4.0,4.0,4.0
2022-10-03,OSP002,OTHER- SPINACH LEAF BALL (CHINA ) 10kgX1pkt,UVP0002,PIN CORPORATION PTE LTD,1.9,1.9,1.9,1.9
2022-10-03,OSR002,OTHER- VEGETABLE MINI ROLL 96pcs 8pkt/ctn,UVS0002,SEAWAVES FROZEN FOOD PTE LTD,8.0,8.0,8.0,9.0
2022-10-03,OTO001,OTHER- CHEESE TOFU FIGO (500gm x 20pkt),UVF0021,FARMFOOD TRADING PTE LTD,3.04,3.04,3.04,3.04
2022-10-03,OTO004,OTHER- SEAFOOD TOFU FIGO (500gm x 20pkt),UVF0021,FARMFOOD TRADING PTE LTD,3.04,3.04,3.04,3.04
2022-10-03,OTO004-02,OTHER- EN CHEESE SHRIMP FIGO (500gm x 20pkt),UVF0021,FARMFOOD TRADING PTE LTD,3.3,3.3,3.3,3.3
2022-10-03,OTO007,OTHER- OTAK FISH 180GM (100pkt/ctn),UVF0021,FARMFOOD TRADING PTE LTD,2.3,2.3,2.3,2.3
2022-10-03,OTS002,OTHER - PORK LUNCHEON MEAT 6X1.81KG/CAN (MIDLAND-SQUARE),UVB0006,BEN FOODS (S) PTE LTD,17.0,8.5,8.5,8.5
2022-10-03,OYR001,OTHER- FRIED YAM RING 230gm,USVS0018,SINGYI F&B PTE LTD,3.8,3.8,3.8,4.0
2022-10-03,PBAL01,PORK MEAT BALL 100pcs 1kg/pkt,UVP0009,PARK FOOD MANUFACTURING PTE LTD,6.8,6.8,6.8,6.8
2022-10-03,PBAL02,PORK BALL 120pcs 1kg/pkt,UVP0009,PARK FOOD MANUFACTURING PTE LTD,6.8,6.8,6.8,6.8
2022-10-03,PBAL03,PORK BALL (LION DANCE) 100'S/KG,UVP0009,PARK FOOD MANUFACTURING PTE LTD,8.5,8.5,8.5,8.5
2022-10-03,PBAL06,PORK BALL LION DANCE 60'S/KG,UVP0009,PARK FOOD MANUFACTURING PTE LTD,8.5,8.5,8.5,8.5
2022-10-03,PBEL05-20,PORK BELLY (COOPAVEL-BRAZIL),UVA0001,ANGLISS SINGAPORE PTE LTD,8.6,4.3,4.3,4.3
2022-10-03,PBEL26,PORK BELLY VALUE PACK 500gmX20pkt,UVS0008,COUNTRY FOODS PTE LTD,4.35,4.35,4.35,4.35
2022-10-03,PCOL03,PORK COLLAR (PIF PAF) 20KG/CTNS,UVN0011,NEW DAWN FROZEN FOOD PTE LTD,8.0,4.0,3.43,4.2
2022-10-03,PFEE01-05,PORK- PORK FRONT TROTTER (EXCCELENCIA-BRAZIL) 20KG/CTNS,UVC0011,CHIP HONG FARM PRODUCT,2.2,2.2,1.42,2.2
2022-10-03,PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,UVC0001,CASH SUPPLIER (NON-GST),2.3,3.5,2.3,3.5
2022-10-03,PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,UVT0004,TIONG LIAN FOOD PTE LTD,7.0,3.5,2.3,3.5
2022-10-03,PIGB02,PORK- PIG BRAIN (PCS) 3PCS/BOX,UVC0001,CASH SUPPLIER (NON-GST),0.5,0.7,0.5,0.7
2022-10-03,PLEM02,PORK LEG MUSCLE 500gm X 20pkt,UVG0006,GUAN SENG COOKED FISH MERCHANT,7.5,7.5,7.5,7.5
2022-10-03,PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,2.5,2.4,2.3,2.5
2022-10-03,PLOR01-06,PORK LOIN RIB (SEARA) 10KG,UVT0004,TIONG LIAN FOOD PTE LTD,10.0,5.0,2.0,5.0
2022-10-03,PMIN06,PORK MINCED SULINA 500gmX20pkt,UVS0008,COUNTRY FOODS PTE LTD,2.8,2.8,2.8,2.8
2022-10-03,PREC03,PORK RECTUMS 10kg/ctns (DAT SCHAUB DENMARK),UVP0002,PIN CORPORATION PTE LTD,7.1,7.1,7.0,7.6
2022-10-03,PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,UVJ0018,JB FROZEN FOOD PTE LTD,3.25,3.4,2.9,3.6
2022-10-03,PSKI01,PORK SKIN 5kg/pkt,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,1.23,0.8,0.5,1.0
2022-10-03,PSPA10,PORK- SPARERIB 500gmX20pkt (SULINA),UVS0008,COUNTRY FOODS PTE LTD,4.0,4.2,4.0,4.2
2022-10-03,PSTO12,PORK STOMACH COOKED 10kg/ctn (ATRIA-FINLAND 22),UVG0001,GOODCROP PTE LTD,2.9,2.95,2.9,3.0
2022-10-03,PSWR02,PORK- PORK SWEET RUNNERS (DV-AUST) 2PKT/CTNS,UVT0004,TIONG LIAN FOOD PTE LTD,9.5,9.5,9.5,9.5
2022-10-03,PTRI02,PORK TRIMMING FRESH,UVO0004,OJJ FOODS PTE LTD,15.0,3.0,3.0,3.0
2022-10-03,PTRI03,PORK TRIMMING FROZEN,UVO0004,OJJ FOODS PTE LTD,2.0,2.0,1.3,2.5
2022-10-03,RICE07,RICE- RICE 25KG,UVS0058,SUNRISE FOOD PTE LTD,39.6,39.6,39.6,39.6
2022-10-03,SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,51.07,51.644999999999996,51.07,52.21
2022-10-03,SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,UVP0001,PAN OCEAN SINGAPORE PTE LTD,3.9,3.9,3.9,3.9
2022-10-03,SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,UVS0005,SONG FISH DEALER PTE LTD,7.5,7.5,7.5,7.5
2022-10-03,SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,3.2,3.2,3.2,3.2
2022-10-03,SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,UVZ0003,ZUZEN FOOD PTE LTD,6.5,5.9,5.7,6.5
2022-10-03,SCR005-02,SEAFOOD- UNBREADED CRAB CLAW 11's 180gm x 50pkt,UVZ0003,ZUZEN FOOD PTE LTD,2.15,2.15,2.15,2.15
2022-10-03,SCS001,SEAFOOD- CRAB STICK 40pkt/ctns (ORANGE STICK-MALAYSIA),UVT0007,DODO MARKETING PTE LTD,1.05,1.125,0.5,1.2
2022-10-03,SCS002,SEAFOOD- CRAB STICK 16'S 40pkt/ctns (CHINA),UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,0.95,0.95,0.95,0.95
2022-10-03,SCS004,SEAFOOD- KANIMI CHUNK 180GM X 20PKT,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,2.4,2.4,2.4,2.4
2022-10-03,SCS005,SEAFOOD- CRAB STICK LI CHUA KANIMI 250gmX40pkt,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,1.43,1.43,1.43,1.43
2022-10-03,SEA001,SEAFOOD- SEA CUCUMBER 3-4pcs 1KG,UVG0006,GUAN SENG COOKED FISH MERCHANT,18.0,18.0,18.0,18.0
2022-10-03,SMU002,SEAFOOD- WHOLE MUSSEL 5x1pkt/ctns,UVT0006,THE SEAFOOD COMPANY PTE LTD,5.0,5.0,4.5,5.0
2022-10-03,SOT001,SEAFOOD- SOTONG BALL 36's (SEAWAVES) 12x780gm/pkt,UVS0002,SEAWAVES FROZEN FOOD PTE LTD,8.3,8.3,8.3,8.6
2022-10-03,SOYS01,SEAFOOD- SASHIMI OYSTER L 120PCS/CTNS,UVP0001,PAN OCEAN SINGAPORE PTE LTD,1.6,1.6,1.6,1.6
2022-10-03,SOYS07,SEAFOOD- OYSTER S 9-11g 10x1kg/ctns,UVG0024,GOING BLUE TRADING COMPANY LIMITED,5.32,5.32,5.32,5.32
2022-10-03,SOYS08,SEAFOOD- OYSTER M 11-13g 10x1kg/ctns,UVG0024,GOING BLUE TRADING COMPANY LIMITED,5.53,5.53,5.53,5.53
2022-10-03,SOYS09,SEAFOOD- OYSTER SS 7-9g 10x1kg/ctns,UVG0024,GOING BLUE TRADING COMPANY LIMITED,5.22,6.5,5.22,6.5
