item_code,description,week_start,vendor_code,vendor_name,total
FSF006,FISH- SUTCHI STEAK 60-80gm(DL 478) 2kgX5pkt,2022-12-26,UVP0001,PAN OCEAN SINGAPORE PTE LTD,783.0
FSF006,FISH- SUTCHI STEAK 60-80gm(DL 478) 2kgX5pkt,2022-12-26,UVT0006,THE SEAFOOD COMPANY PTE LTD,1372.0
FSF010-03,FISH- SUTCHI FILLET BUTTERFLY CUT 600-800gm 10/ctns,2022-10-24,UVT0024,TG FISHERY HOLDINGS CORPORATION,4960.0
FSF010-03,FISH- SUTCHI FILLET BUTTERFLY CUT 600-800gm 10/ctns,2022-11-14,UVT0024,TG FISHERY HOLDINGS CORPORATION,6660.000000000001
FSF010-03,FISH- SUTCHI FILLET BUTTERFLY CUT 600-800gm 10/ctns,2022-12-05,UVT0024,TG FISHERY HOLDINGS CORPORATION,17143.0
FSF010-04,FISH- SUTCHI FILLET BUTTERFLY CUT 700-900gm 10/ctns,2022-09-26,UVT0024,TG FISHERY HOLDINGS CORPORATION,8640.0
FSF010-04,FISH- SUTCHI FILLET BUTTERFLY CUT 700-900gm 10/ctns,2022-12-05,UVT0024,TG FISHERY HOLDINGS CORPORATION,17143.0
FSF010-06,FISH- SUTCHI FILLET BUTTERFLY CUT 900-1000gm 10kg/ctn,2022-09-26,UVT0024,TG FISHERY HOLDINGS CORPORATION,14350.0
FSF010-06,FISH- SUTCHI FILLET BUTTERFLY CUT 900-1000gm 10kg/ctn,2022-10-24,UVT0024,TG FISHERY HOLDINGS CORPORATION,19840.0
FSF010-06,FISH- SUTCHI FILLET BUTTERFLY CUT 900-1000gm 10kg/ctn,2022-11-14,UVT0024,TG FISHERY HOLDINGS CORPORATION,14652.000000000002
FSF010-06,FISH- SUTCHI FILLET BUTTERFLY CUT 900-1000gm 10kg/ctn,2022-12-19,UVT0024,TG FISHERY HOLDINGS CORPORATION,21700.0
FSH001-01,FISH- SHARK FILLET 300GM UP 15KG/CTNS,2022-10-10,UVL0005,LEE HUAT SEAFOOD SUPPLIER,375.0
FSH001-01,FISH- SHARK FILLET 300GM UP 15KG/CTNS,2022-10-17,UVL0005,LEE HUAT SEAFOOD SUPPLIER,375.0
FSH001-01,FISH- SHARK FILLET 300GM UP 15KG/CTNS,2022-10-24,UVL0005,LEE HUAT SEAFOOD SUPPLIER,375.0
FSH001-01,FISH- SHARK FILLET 300GM UP 15KG/CTNS,2022-10-31,UVL0005,LEE HUAT SEAFOOD SUPPLIER,450.0
FSH001-01,FISH- SHARK FILLET 300GM UP 15KG/CTNS,2022-11-14,UVL0005,LEE HUAT SEAFOOD SUPPLIER,225.0
FSH001-01,FISH- SHARK FILLET 300GM UP 15KG/CTNS,2022-11-28,UVL0005,LEE HUAT SEAFOOD SUPPLIER,375.0
FSH001-01,FISH- SHARK FILLET 300GM UP 15KG/CTNS,2022-12-05,UVL0005,LEE HUAT SEAFOOD SUPPLIER,375.0
FSH001-01,FISH- SHARK FILLET 300GM UP 15KG/CTNS,2022-12-12,UVL0005,LEE HUAT SEAFOOD SUPPLIER,600.0
FSH001-01,FISH- SHARK FILLET 300GM UP 15KG/CTNS,2022-12-26,UVL0005,LEE HUAT SEAFOOD SUPPLIER,375.0
FSH003,FISH- SOON HOCK FISH,2022-12-12,UVC0035,TECK CASH SUPPLIER (NON-GST),232.20000000000002
FSI001,FISH- SHISHAMO 120gm 30pkt/ctn,2022-10-03,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,270.0
FSI001,FISH- SHISHAMO 120gm 30pkt/ctn,2022-10-17,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,270.0
FSI001,FISH- SHISHAMO 120gm 30pkt/ctn,2022-10-24,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,270.0
FSI001,FISH- SHISHAMO 120gm 30pkt/ctn,2022-11-07,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,270.0
FSI001,FISH- SHISHAMO 120gm 30pkt/ctn,2022-11-14,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,270.0
FSI001,FISH- SHISHAMO 120gm 30pkt/ctn,2022-11-28,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,270.0
FSI001,FISH- SHISHAMO 120gm 30pkt/ctn,2022-12-05,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,162.0
FSI001,FISH- SHISHAMO 120gm 30pkt/ctn,2022-12-19,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,594.0
FSN001,FISH- FRESH TOMAN FILLET SLICED (U),2022-12-26,UVC0035,TECK CASH SUPPLIER (NON-GST),286.0
FSN001-03,FISH- TOMAN FILLET 300/500 10KG/CTNS,2022-10-31,UVB0019,BLU VENTURES PTE LTD,150.0
FSN001-03,FISH- TOMAN FILLET 300/500 10KG/CTNS,2022-11-07,UVB0019,BLU VENTURES PTE LTD,780.0
FSN001-03,FISH- TOMAN FILLET 300/500 10KG/CTNS,2022-11-14,UVT0006,THE SEAFOOD COMPANY PTE LTD,1235.7399999999998
FSN001-03,FISH- TOMAN FILLET 300/500 10KG/CTNS,2022-11-21,UVT0006,THE SEAFOOD COMPANY PTE LTD,904.7059999999999
FSN001-03,FISH- TOMAN FILLET 300/500 10KG/CTNS,2022-11-28,UVT0006,THE SEAFOOD COMPANY PTE LTD,860.9999999999999
FSN001-03,FISH- TOMAN FILLET 300/500 10KG/CTNS,2022-12-19,UVT0006,THE SEAFOOD COMPANY PTE LTD,2342.74
FSN001-04,FISH- TOMAN FILLET 300/500 6KG/CTNS,2022-10-31,UVP0001,PAN OCEAN SINGAPORE PTE LTD,45.0
FSN002-02,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,2022-11-07,UVB0019,BLU VENTURES PTE LTD,1005.0
FSN002-04,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,2022-11-14,UVB0019,BLU VENTURES PTE LTD,750.0
FSN002-04,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,2022-11-28,UVB0019,BLU VENTURES PTE LTD,800.0
FSN002-04,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,2022-12-05,UVB0019,BLU VENTURES PTE LTD,800.0
FSN002-04,FISH- TOMAN FILLET CUT SLICED (SKIN-ON) 4MM 10X1KG/CTNS,2022-12-12,UVB0019,BLU VENTURES PTE LTD,900.0
FSN003,FISH- FRESH TOMAN FILLET,2022-10-03,UVA0030,AH TECK (TNL),230.51999999999998
FSN003,FISH- FRESH TOMAN FILLET,2022-10-03,UVT0021,T&L INDUSTRIES PTE LTD,166.88
FSN003,FISH- FRESH TOMAN FILLET,2022-10-10,UVT0021,T&L INDUSTRIES PTE LTD,213.91999999999996
FSN003,FISH- FRESH TOMAN FILLET,2022-10-17,UVA0030,AH TECK (TNL),212.16
FSN003,FISH- FRESH TOMAN FILLET,2022-10-17,UVT0021,T&L INDUSTRIES PTE LTD,60.48
FSN003,FISH- FRESH TOMAN FILLET,2022-10-24,UVA0030,AH TECK (TNL),233.57999999999998
FSN003,FISH- FRESH TOMAN FILLET,2022-10-24,UVC0035,TECK CASH SUPPLIER (NON-GST),186.20000000000002
FSN003,FISH- FRESH TOMAN FILLET,2022-10-24,UVT0021,T&L INDUSTRIES PTE LTD,80.63999999999999
FSN003,FISH- FRESH TOMAN FILLET,2022-10-31,UVA0030,AH TECK (TNL),62.21999999999999
FSN003,FISH- FRESH TOMAN FILLET,2022-10-31,UVT0021,T&L INDUSTRIES PTE LTD,92.96
FSN003,FISH- FRESH TOMAN FILLET,2022-11-07,UVA0030,AH TECK (TNL),118.32
FSN003,FISH- FRESH TOMAN FILLET,2022-11-07,UVT0021,T&L INDUSTRIES PTE LTD,86.24
FSN003,FISH- FRESH TOMAN FILLET,2022-11-14,UVA0030,AH TECK (TNL),60.18
FSN003,FISH- FRESH TOMAN FILLET,2022-11-14,UVT0021,T&L INDUSTRIES PTE LTD,67.19999999999999
FSN003,FISH- FRESH TOMAN FILLET,2022-11-21,UVA0030,AH TECK (TNL),225.42
FSN003,FISH- FRESH TOMAN FILLET,2022-11-21,UVT0021,T&L INDUSTRIES PTE LTD,160.16
FSN003,FISH- FRESH TOMAN FILLET,2022-11-28,UVC0001,CASH SUPPLIER (NON-GST),581.4
FSN003,FISH- FRESH TOMAN FILLET,2022-11-28,UVT0021,T&L INDUSTRIES PTE LTD,61.599999999999994
FSN003,FISH- FRESH TOMAN FILLET,2022-12-05,UVA0030,AH TECK (TNL),185.64
FSN003,FISH- FRESH TOMAN FILLET,2022-12-05,UVT0021,T&L INDUSTRIES PTE LTD,153.44
FSN003,FISH- FRESH TOMAN FILLET,2022-12-12,UVA0030,AH TECK (TNL),181.55999999999997
FSN003,FISH- FRESH TOMAN FILLET,2022-12-12,UVT0021,T&L INDUSTRIES PTE LTD,61.599999999999994
FSN003,FISH- FRESH TOMAN FILLET,2022-12-19,UVA0030,AH TECK (TNL),164.22
FSN003,FISH- FRESH TOMAN FILLET,2022-12-19,UVT0021,T&L INDUSTRIES PTE LTD,34.72
FSN003,FISH- FRESH TOMAN FILLET,2022-12-26,UVC0035,TECK CASH SUPPLIER (NON-GST),653.6
FSN003,FISH- FRESH TOMAN FILLET,2022-12-26,UVT0021,T&L INDUSTRIES PTE LTD,271.03999999999996
FSR001,FISH- STING RAY 2000-3000gm 15KG/CTNS,2022-10-24,UVL0005,LEE HUAT SEAFOOD SUPPLIER,1800.0
FSR002,FISH- STING RAY 1000-2000gm 10kg/ctn,2022-11-07,UVL0005,LEE HUAT SEAFOOD SUPPLIER,1350.0
FSR002,FISH- STING RAY 1000-2000gm 10kg/ctn,2022-11-21,UVL0005,LEE HUAT SEAFOOD SUPPLIER,450.0
FSR002,FISH- STING RAY 1000-2000gm 10kg/ctn,2022-11-28,UVL0005,LEE HUAT SEAFOOD SUPPLIER,1800.0
FSR002,FISH- STING RAY 1000-2000gm 10kg/ctn,2022-12-05,UVL0005,LEE HUAT SEAFOOD SUPPLIER,450.0
FSR002,FISH- STING RAY 1000-2000gm 10kg/ctn,2022-12-12,UVL0005,LEE HUAT SEAFOOD SUPPLIER,1800.0
FSR002,FISH- STING RAY 1000-2000gm 10kg/ctn,2022-12-19,UVL0005,LEE HUAT SEAFOOD SUPPLIER,450.0
FSR002,FISH- STING RAY 1000-2000gm 10kg/ctn,2022-12-26,UVL0005,LEE HUAT SEAFOOD SUPPLIER,2250.0
FSS003,FISH- SILVER FISH 8-10CM 10X1KG/CTNS,2022-10-03,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,285.0
FSS003,FISH- SILVER FISH 8-10CM 10X1KG/CTNS,2022-10-17,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,285.0
FSS003,FISH- SILVER FISH 8-10CM 10X1KG/CTNS,2022-10-31,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,475.0
FSS003,FISH- SILVER FISH 8-10CM 10X1KG/CTNS,2022-12-05,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,475.0
FSS003,FISH- SILVER FISH 8-10CM 10X1KG/CTNS,2022-12-26,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,285.0
FTI002,FISH- FRESH RED TILAPIA,2022-10-03,UVT0021,T&L INDUSTRIES PTE LTD,68.04
FTI002,FISH- FRESH RED TILAPIA,2022-10-17,UVT0021,T&L INDUSTRIES PTE LTD,66.95
FTI002,FISH- FRESH RED TILAPIA,2022-10-24,UVC0035,TECK CASH SUPPLIER (NON-GST),48.75
FTI002,FISH- FRESH RED TILAPIA,2022-11-14,UVT0021,T&L INDUSTRIES PTE LTD,66.3
FTI002,FISH- FRESH RED TILAPIA,2022-11-21,UVA0030,AH TECK (TNL),30.25
FTI002,FISH- FRESH RED TILAPIA,2022-11-28,UVC0001,CASH SUPPLIER (NON-GST),30.55
FTI002,FISH- FRESH RED TILAPIA,2022-12-05,UVT0021,T&L INDUSTRIES PTE LTD,66.95
FTI002,FISH- FRESH RED TILAPIA,2022-12-26,UVC0035,TECK CASH SUPPLIER (NON-GST),35.5
FTI002,FISH- FRESH RED TILAPIA,2022-12-26,UVT0021,T&L INDUSTRIES PTE LTD,74.10000000000001
FTN002,FISH- FRESH TUNA (INDONESIA MAGURO),2022-10-03,UVK0018,KIDA FOOD TRADING PTE LTD,704.22
FTN002,FISH- FRESH TUNA (INDONESIA MAGURO),2022-10-10,UVK0018,KIDA FOOD TRADING PTE LTD,192.5
FTN002,FISH- FRESH TUNA (INDONESIA MAGURO),2022-10-17,UVK0018,KIDA FOOD TRADING PTE LTD,332.2
FTN002,FISH- FRESH TUNA (INDONESIA MAGURO),2022-10-24,UVK0018,KIDA FOOD TRADING PTE LTD,262.24
FTN002,FISH- FRESH TUNA (INDONESIA MAGURO),2022-10-31,UVK0018,KIDA FOOD TRADING PTE LTD,366.96
FTN002,FISH- FRESH TUNA (INDONESIA MAGURO),2022-11-07,UVK0018,KIDA FOOD TRADING PTE LTD,358.59999999999997
FTN002,FISH- FRESH TUNA (INDONESIA MAGURO),2022-11-14,UVK0018,KIDA FOOD TRADING PTE LTD,525.36
FTN002,FISH- FRESH TUNA (INDONESIA MAGURO),2022-11-28,UVK0018,KIDA FOOD TRADING PTE LTD,503.79999999999995
FTN002,FISH- FRESH TUNA (INDONESIA MAGURO),2022-12-05,UVK0018,KIDA FOOD TRADING PTE LTD,154.44
FTN002,FISH- FRESH TUNA (INDONESIA MAGURO),2022-12-12,UVK0018,KIDA FOOD TRADING PTE LTD,536.3599999999999
FTN002,FISH- FRESH TUNA (INDONESIA MAGURO),2022-12-19,UVK0018,KIDA FOOD TRADING PTE LTD,363.44
FTN002,FISH- FRESH TUNA (INDONESIA MAGURO),2022-12-26,UVK0018,KIDA FOOD TRADING PTE LTD,323.17999999999995
FUN002,UNAGI KABAYAKI 200GMX50PCS 10KG/CTNS (IWP-PACKING),2022-11-21,UVF0021,FARMFOOD TRADING PTE LTD,825.0
FUN002,UNAGI KABAYAKI 200GMX50PCS 10KG/CTNS (IWP-PACKING),2022-12-12,UVF0021,FARMFOOD TRADING PTE LTD,825.0
FUN003,UNAGI KABAYAKI 250GM/PKT ** 50PCS,2022-11-21,UVF0021,FARMFOOD TRADING PTE LTD,825.0
FUN003,UNAGI KABAYAKI 250GM/PKT ** 50PCS,2022-11-28,UVF0021,FARMFOOD TRADING PTE LTD,825.0
FUN003,UNAGI KABAYAKI 250GM/PKT ** 50PCS,2022-12-12,UVF0021,FARMFOOD TRADING PTE LTD,550.0
FYC001,FISH- YELLOW CROAKER 300-400GM,2022-10-03,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,85.0
FYC001,FISH- YELLOW CROAKER 300-400GM,2022-10-24,UVL0032,LONG YUE TENG TRADING PTE LTD,330.0
FYC001,FISH- YELLOW CROAKER 300-400GM,2022-11-14,UVL0032,LONG YUE TENG TRADING PTE LTD,66.0
FYC001,FISH- YELLOW CROAKER 300-400GM,2022-11-21,UVL0032,LONG YUE TENG TRADING PTE LTD,66.0
FYT001,FISH- YELLOW TAIL FILLET BONELESS,2022-11-21,UVL0005,LEE HUAT SEAFOOD SUPPLIER,135.0
FYT001,FISH- YELLOW TAIL FILLET BONELESS,2022-11-28,UVL0005,LEE HUAT SEAFOOD SUPPLIER,450.0
FYT003-01,FISH- FRESH TAIXING WR (1-1.6 KG),2022-12-26,UVC0035,TECK CASH SUPPLIER (NON-GST),926.0999999999999
GOOS01,GOOSE WHOLE WITH GIBLETS IWP 3.6KG (HUNGARIAN),2022-12-05,UVA0001,ANGLISS SINGAPORE PTE LTD,944.86
MBL001-01,MUTTON BONELESS LEG (FLETCHER-AUST),2022-10-10,UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,4998.339999999999
MBL001-01,MUTTON BONELESS LEG (FLETCHER-AUST),2022-10-17,UVA0019,AMAX FOODS PTE LTD,11791.178
MBL001-01,MUTTON BONELESS LEG (FLETCHER-AUST),2022-10-24,UVC0001,CASH SUPPLIER (NON-GST),12667.86
MBL001-01,MUTTON BONELESS LEG (FLETCHER-AUST),2022-11-28,UVA0019,AMAX FOODS PTE LTD,11716.066
MBL001-01,MUTTON BONELESS LEG (FLETCHER-AUST),2022-12-19,UVA0019,AMAX FOODS PTE LTD,4364.527999999999
MBL001-01,MUTTON BONELESS LEG (FLETCHER-AUST),2022-12-26,UVK0002,KOH SEE LONG FOOD PTE LTD,3530.2400000000002
MBL003,LAMB SHOULDER B/LESS OYSTER TUBED,2022-09-26,UVG0016,GOLD HOG SUPPLY PTE LTD,2006.3999999999999
MBL003,LAMB SHOULDER B/LESS OYSTER TUBED,2022-10-03,UVG0016,GOLD HOG SUPPLY PTE LTD,1982.9999999999998
MBL003,LAMB SHOULDER B/LESS OYSTER TUBED,2022-10-10,UVG0016,GOLD HOG SUPPLY PTE LTD,2244.0
MBL003,LAMB SHOULDER B/LESS OYSTER TUBED,2022-10-17,UVG0016,GOLD HOG SUPPLY PTE LTD,2187.57
MBL003,LAMB SHOULDER B/LESS OYSTER TUBED,2022-10-31,UVT0021,T&L INDUSTRIES PTE LTD,2060.212
MBL003,LAMB SHOULDER B/LESS OYSTER TUBED,2022-11-07,UVG0016,GOLD HOG SUPPLY PTE LTD,2155.89
MBL003,LAMB SHOULDER B/LESS OYSTER TUBED,2022-11-14,UVG0016,GOLD HOG SUPPLY PTE LTD,2171.73
MBL003,LAMB SHOULDER B/LESS OYSTER TUBED,2022-11-21,UVG0016,GOLD HOG SUPPLY PTE LTD,2129.16
MBL003,LAMB SHOULDER B/LESS OYSTER TUBED,2022-11-28,UVG0016,GOLD HOG SUPPLY PTE LTD,2093.85
MBL003,LAMB SHOULDER B/LESS OYSTER TUBED,2022-12-05,UVG0016,GOLD HOG SUPPLY PTE LTD,4178.130000000001
MBL003,LAMB SHOULDER B/LESS OYSTER TUBED,2022-12-19,UVG0016,GOLD HOG SUPPLY PTE LTD,2050.62
MBL003,LAMB SHOULDER B/LESS OYSTER TUBED,2022-12-26,UVG0016,GOLD HOG SUPPLY PTE LTD,4144.635
MBL004-02,LAMB BONELESS LEG (AUST-HILLSIDE/RYAN),2022-11-14,UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,4259.97
MBL004-02,LAMB BONELESS LEG (AUST-HILLSIDE/RYAN),2022-12-12,UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,9321.024
MCA003,RAM CARCASE (WOODWARD-AUST),2022-11-07,UVK0002,KOH SEE LONG FOOD PTE LTD,1305.3
MCA003,RAM CARCASE (WOODWARD-AUST),2022-12-12,UVK0002,KOH SEE LONG FOOD PTE LTD,1085.85
MCB001,MUTTON CUBE BONE IN 5kgX2pkt,2022-12-26,UVT0021,T&L INDUSTRIES PTE LTD,42.5
MCU001,MUTTON CUBE 5kgX2pkt,2022-12-12,UVC0001,CASH SUPPLIER (NON-GST),114.0
MECHICKEN03,MARINATE CHICKEN MID JOINT 5KG/PKT,2022-10-03,USVS0018,SINGYI F&B PTE LTD,39.0
MECHICKEN03,MARINATE CHICKEN MID JOINT 5KG/PKT,2022-10-17,USVS0018,SINGYI F&B PTE LTD,39.0
MECHICKEN03,MARINATE CHICKEN MID JOINT 5KG/PKT,2022-10-24,USVS0018,SINGYI F&B PTE LTD,39.0
MECHICKEN03,MARINATE CHICKEN MID JOINT 5KG/PKT,2022-10-31,USVS0018,SINGYI F&B PTE LTD,39.0
MECHICKEN03,MARINATE CHICKEN MID JOINT 5KG/PKT,2022-11-14,USVS0018,SINGYI F&B PTE LTD,39.0
MECHICKEN03,MARINATE CHICKEN MID JOINT 5KG/PKT,2022-11-21,USVS0018,SINGYI F&B PTE LTD,39.0
MECHICKEN03,MARINATE CHICKEN MID JOINT 5KG/PKT,2022-11-28,USVS0018,SINGYI F&B PTE LTD,39.0
MECHICKEN03,MARINATE CHICKEN MID JOINT 5KG/PKT,2022-12-12,USVS0018,SINGYI F&B PTE LTD,78.0
MECHICKEN03,MARINATE CHICKEN MID JOINT 5KG/PKT,2022-12-19,USVS0018,SINGYI F&B PTE LTD,39.0
MEPORK01,MARINATE PORK BELLY,2022-10-03,USVS0018,SINGYI F&B PTE LTD,34.2
MEPORK01,MARINATE PORK BELLY,2022-10-17,USVS0018,SINGYI F&B PTE LTD,34.2
MEPORK01,MARINATE PORK BELLY,2022-10-31,USVS0018,SINGYI F&B PTE LTD,34.2
MEPORK01,MARINATE PORK BELLY,2022-12-05,USVS0018,SINGYI F&B PTE LTD,57.0
MFL001,MUTTON- LAMB FLAP BONE IN (ALLIANCE-AUST),2022-12-05,UVA0019,AMAX FOODS PTE LTD,4679.999999999999
MFL001,MUTTON- LAMB FLAP BONE IN (ALLIANCE-AUST),2022-12-26,UVA0019,AMAX FOODS PTE LTD,3744.0
MFL003,MUTTON- LAMB FLAP BONE IN (KILDARE-AUST),2022-10-17,UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,6797.568
MFL003,MUTTON- LAMB FLAP BONE IN (KILDARE-AUST),2022-10-24,UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,6416.445000000001
MFL003,MUTTON- LAMB FLAP BONE IN (KILDARE-AUST),2022-11-14,UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,6612.492
MFL003,MUTTON- LAMB FLAP BONE IN (KILDARE-AUST),2022-12-12,UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,9360.0
MFL003,MUTTON- LAMB FLAP BONE IN (KILDARE-AUST),2022-12-26,UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,9360.0
MFL004-02,MUTTON- LAMB FLAP BONE (WOODWARD),2022-10-03,UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,11130.0
MFL004-02,MUTTON- LAMB FLAP BONE (WOODWARD),2022-11-21,UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,4680.0
MFL004-02,MUTTON- LAMB FLAP BONE (WOODWARD),2022-12-05,UVH0021,HEINRICH FOOD PTE LTD,688.0
MKI002,MUTTON- LAMB/MUTTON KIDNEY 15X1kg/ctns,2022-10-10,UVK0002,KOH SEE LONG FOOD PTE LTD,306.0
MKI002,MUTTON- LAMB/MUTTON KIDNEY 15X1kg/ctns,2022-11-14,UVK0002,KOH SEE LONG FOOD PTE LTD,816.0
MKI002,MUTTON- LAMB/MUTTON KIDNEY 15X1kg/ctns,2022-11-28,UVK0002,KOH SEE LONG FOOD PTE LTD,1020.0
MPL001,MUTTON PLUCK / MUTTON LIVER,2022-10-10,UVG0016,GOLD HOG SUPPLY PTE LTD,315.648
MPL001,MUTTON PLUCK / MUTTON LIVER,2022-10-17,UVG0016,GOLD HOG SUPPLY PTE LTD,337.344
MPL001,MUTTON PLUCK / MUTTON LIVER,2022-10-31,UVG0016,GOLD HOG SUPPLY PTE LTD,188.64
MPL001,MUTTON PLUCK / MUTTON LIVER,2022-11-07,UVG0016,GOLD HOG SUPPLY PTE LTD,901.06
MPL001,MUTTON PLUCK / MUTTON LIVER,2022-11-07,UVT0005,TOWSENLY FOOD ENTERPRISE,117.98399999999998
MPL001,MUTTON PLUCK / MUTTON LIVER,2022-11-14,UVG0016,GOLD HOG SUPPLY PTE LTD,1125.528
MPL001,MUTTON PLUCK / MUTTON LIVER,2022-12-19,UVG0016,GOLD HOG SUPPLY PTE LTD,336.352
MSC005,MUTTON- LAMB SHOULDER CHOP 19cm 2kg/pkt (HALAL),2022-10-03,UVT0021,T&L INDUSTRIES PTE LTD,117.0
MSC005,MUTTON- LAMB SHOULDER CHOP 19cm 2kg/pkt (HALAL),2022-10-24,UVT0021,T&L INDUSTRIES PTE LTD,117.0
MSC005,MUTTON- LAMB SHOULDER CHOP 19cm 2kg/pkt (HALAL),2022-11-21,UVT0021,T&L INDUSTRIES PTE LTD,117.0
MSC005,MUTTON- LAMB SHOULDER CHOP 19cm 2kg/pkt (HALAL),2022-11-28,UVT0021,T&L INDUSTRIES PTE LTD,46.8
MSC006,MUTTON- LAMB SHOULDER CHOP 19cm 2kg/pkt,2022-12-05,UVT0021,T&L INDUSTRIES PTE LTD,23.4
MSC007,MUTTON- LAMB LOIN CHOP 1.2CM 2KG/PKT,2022-12-05,UVT0021,T&L INDUSTRIES PTE LTD,103.2
MSC007,MUTTON- LAMB LOIN CHOP 1.2CM 2KG/PKT,2022-12-12,UVT0021,T&L INDUSTRIES PTE LTD,180.6
MSS002,MUTTON- LAMB SHORT LOIN,2022-11-14,UVA0019,AMAX FOODS PTE LTD,946.0
MSV002,SHEEP FEET,2022-11-07,UVK0002,KOH SEE LONG FOOD PTE LTD,167.68
MSV002,SHEEP FEET,2022-11-21,UVK0002,KOH SEE LONG FOOD PTE LTD,75.84
MSV002,SHEEP FEET,2022-12-12,UVK0002,KOH SEE LONG FOOD PTE LTD,77.44
MTR001,MUTTON TRIPE,2022-11-14,UVK0002,KOH SEE LONG FOOD PTE LTD,120.0
MTR001,MUTTON TRIPE,2022-12-19,UVK0002,KOH SEE LONG FOOD PTE LTD,660.0
MTU001,MUTTON TRUNK 27.20kg/ctn,2022-10-31,UVA0019,AMAX FOODS PTE LTD,1387.1999999999998
MTU001,MUTTON TRUNK 27.20kg/ctn,2022-11-07,UVA0019,AMAX FOODS PTE LTD,2773.718
MTU001,MUTTON TRUNK 27.20kg/ctn,2022-11-28,UVA0019,AMAX FOODS PTE LTD,1400.8000000000002
MTU001,MUTTON TRUNK 27.20kg/ctn,2022-12-12,UVC0001,CASH SUPPLIER (NON-GST),462.4
MTU005,LAMB NECK PIECES FREW (MIDFIELD),2022-10-17,UVK0002,KOH SEE LONG FOOD PTE LTD,2912.412
MTU005,LAMB NECK PIECES FREW (MIDFIELD),2022-10-24,UVK0002,KOH SEE LONG FOOD PTE LTD,121.19999999999999
MTU005,LAMB NECK PIECES FREW (MIDFIELD),2022-10-31,UVK0002,KOH SEE LONG FOOD PTE LTD,2406.826
MTU005,LAMB NECK PIECES FREW (MIDFIELD),2022-11-21,UVK0002,KOH SEE LONG FOOD PTE LTD,1947.292
MTU005,LAMB NECK PIECES FREW (MIDFIELD),2022-12-05,UVK0002,KOH SEE LONG FOOD PTE LTD,2040.6719999999998
MTU005,LAMB NECK PIECES FREW (MIDFIELD),2022-12-26,UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,1416.4679999999998
MTU007,MUTTON- SHEEP HEAD (BRAIN & TONGUE),2022-11-07,UVK0002,KOH SEE LONG FOOD PTE LTD,129.8
MTU007,MUTTON- SHEEP HEAD (BRAIN & TONGUE),2022-11-14,UVK0002,KOH SEE LONG FOOD PTE LTD,43.120000000000005
MTU007,MUTTON- SHEEP HEAD (BRAIN & TONGUE),2022-11-21,UVK0002,KOH SEE LONG FOOD PTE LTD,42.68
OAB002,OTHER- ABALONE SLICED 300gmX40pkt (TAIWAN),2022-10-03,UVF0021,FARMFOOD TRADING PTE LTD,190.0
OAB002,OTHER- ABALONE SLICED 300gmX40pkt (TAIWAN),2022-10-17,UVF0021,FARMFOOD TRADING PTE LTD,380.0
OAB002,OTHER- ABALONE SLICED 300gmX40pkt (TAIWAN),2022-11-14,UVF0021,FARMFOOD TRADING PTE LTD,3420.0
OAB004,OTHER- BRAISED CAN ABALONE 4-6pcs 425g 24can/ctns,2022-10-24,UVB0019,BLU VENTURES PTE LTD,60.0
OAB011-02,OTHER- HALF SHELL ABALONE 29pcs/pkt x 10pkt/ctns,2022-09-26,UVB0019,BLU VENTURES PTE LTD,290.0
OBA001,OTHER- LOBSTER BALL (FIGO) 500gm/pkt,2022-10-10,UVF0021,FARMFOOD TRADING PTE LTD,1216.0
OBA001,OTHER- LOBSTER BALL (FIGO) 500gm/pkt,2022-10-17,UVF0021,FARMFOOD TRADING PTE LTD,608.0
