item_code,description,date,quantity,purchase_quantity
OPN001,OTHER- PRAWN NUTS 1kg/pkt,2022-10-01,22.0,1.0
OPN001,OTHER- PRAWN NUTS 1kg/pkt,2022-11-01,21.0,3.0
OPN001,OTHER- PRAWN NUTS 1kg/pkt,2022-12-01,76.0,2.5
OPO001,OTHER- CHICKEN POPCORN PREMIUM FIRST 10X1KG,2022-10-01,80.0,65.0
OPO001,OTHER- CHICKEN POPCORN PREMIUM FIRST 10X1KG,2022-11-01,17.0,0.0
OPO001,OTHER- CHICKEN POPCORN PREMIUM FIRST 10X1KG,2022-12-01,34.0,0.0
OPO001-03,OTHER- CHICKEN POPCORN HOT & SPICY 18X400GM/CTNS,2022-10-01,60.0,0.0
OPO001-03,OTHER- CHICKEN POPCORN HOT & SPICY 18X400GM/CTNS,2022-11-01,54.0,72.0
OPO001-03,OTHER- CHICKEN POPCORN HOT & SPICY 18X400GM/CTNS,2022-12-01,54.0,0.0
OPO002,OTHER- CHICKEN FRIED CRISPY (AYAMAS) 850gmX10pkt,2022-10-01,115.0,0.0
OPO002,OTHER- CHICKEN FRIED CRISPY (AYAMAS) 850gmX10pkt,2022-11-01,157.0,100.0
OPO002,OTHER- CHICKEN FRIED CRISPY (AYAMAS) 850gmX10pkt,2022-12-01,255.0,100.0
OPO002-05,OTHER- FRIED CHICKEN 12X600GM/CTNS,2022-10-01,18.0,36.0
OPO002-05,OTHER- FRIED CHICKEN 12X600GM/CTNS,2022-11-01,42.0,60.0
OPO002-05,OTHER- FRIED CHICKEN 12X600GM/CTNS,2022-12-01,72.0,60.0
OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),2022-10-01,633.0,210.0
OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),2022-11-01,679.0,240.0
OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),2022-12-01,756.0,150.0
OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),2022-10-01,226.0,75.0
OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),2022-11-01,227.0,100.0
OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),2022-12-01,399.0,125.0
OPO003-02,OTHER- NASI LEMAK CHICKEN WING 400GMX12PKT/CTNS,2022-10-01,48.0,48.0
OPO003-02,OTHER- NASI LEMAK CHICKEN WING 400GMX12PKT/CTNS,2022-11-01,12.0,0.0
OPO003-02,OTHER- NASI LEMAK CHICKEN WING 400GMX12PKT/CTNS,2022-12-01,24.0,0.0
OPO003-04,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 10X1KG/CTNS,2022-10-01,27.0,0.0
OPO003-04,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 10X1KG/CTNS,2022-11-01,35.0,0.0
OPO003-04,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 10X1KG/CTNS,2022-12-01,48.0,0.0
OPO003-05,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 500GM/PKT,2022-10-01,49.0,0.0
OPO003-05,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 500GM/PKT,2022-11-01,43.0,0.0
OPO003-05,OTHER- CHICKEN ROASTED SPICY BONELESS LEG 500GM/PKT,2022-12-01,46.0,0.0
OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,2022-10-01,90.0,54.0
OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,2022-11-01,27.0,90.0
OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,2022-12-01,81.0,90.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-10-01,261.0,100.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-11-01,302.0,50.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-12-01,363.0,100.0
OPO004-03,OTHER- CHICKEN DRUMMETS BREADED GARLIC 350gmX20pkt,2022-10-01,60.0,0.0
OPO004-03,OTHER- CHICKEN DRUMMETS BREADED GARLIC 350gmX20pkt,2022-11-01,60.0,0.0
OPO004-03,OTHER- CHICKEN DRUMMETS BREADED GARLIC 350gmX20pkt,2022-12-01,80.0,100.0
OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,2022-10-01,290.0,0.0
OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,2022-11-01,170.0,0.0
OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,2022-12-01,280.0,800.0
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-10-01,190.0,75.0
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-11-01,147.0,75.0
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-12-01,247.0,100.0
OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,2022-10-01,350.0,0.0
OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,2022-11-01,327.0,0.0
OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,2022-12-01,462.0,1680.0
OPO006,OTHER- CHICKEN POPCORN (FARMPRIDE) 10X1KG/CTNS,2022-10-01,324.0,100.0
OPO006,OTHER- CHICKEN POPCORN (FARMPRIDE) 10X1KG/CTNS,2022-11-01,3.0,0.0
OPO006,OTHER- CHICKEN POPCORN (FARMPRIDE) 10X1KG/CTNS,2022-12-01,130.0,50.0
OPO006-02,OTHER- CHICKEN POPCORN HOT & SPICY 400gmX12pkt,2022-10-01,242.0,180.0
OPO006-02,OTHER- CHICKEN POPCORN HOT & SPICY 400gmX12pkt,2022-11-01,354.0,120.0
OPO006-02,OTHER- CHICKEN POPCORN HOT & SPICY 400gmX12pkt,2022-12-01,186.0,90.0
OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,2022-10-01,570.0,120.0
OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,2022-11-01,459.0,120.0
OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,2022-12-01,420.0,60.0
OPO006-04,OTHER- CHICKEN POPCORN HOT & SPICY 10X1KG/CTNS,2022-10-01,23.0,0.0
OPO006-04,OTHER- CHICKEN POPCORN HOT & SPICY 10X1KG/CTNS,2022-11-01,66.0,0.0
OPO006-04,OTHER- CHICKEN POPCORN HOT & SPICY 10X1KG/CTNS,2022-12-01,86.0,50.0
OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,2022-10-01,380.0,100.0
OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,2022-11-01,267.0,75.0
OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,2022-12-01,499.0,100.0
OPO011,OTHER- SUPER CRISPY CHICKEN (CS TAY) 1X6KG/CTNS,2022-10-01,60.0,30.0
OPO011,OTHER- SUPER CRISPY CHICKEN (CS TAY) 1X6KG/CTNS,2022-11-01,66.0,30.0
OPO011,OTHER- SUPER CRISPY CHICKEN (CS TAY) 1X6KG/CTNS,2022-12-01,96.0,24.0
OPO013-01-01,OTHER- CHICKEN BREADED MID WING (FARMPRIDE) 10X1kg/ctn,2022-10-01,213.0,100.0
OPO013-01-01,OTHER- CHICKEN BREADED MID WING (FARMPRIDE) 10X1kg/ctn,2022-11-01,136.0,0.0
OPO013-02,OTHER- CHICKEN BREADED MID WING (FARMPRIDE) 20X350gm/ctn,2022-10-01,30.0,20.0
OPO013-02,OTHER- CHICKEN BREADED MID WING (FARMPRIDE) 20X350gm/ctn,2022-11-01,60.0,0.0
OPO013-02,OTHER- CHICKEN BREADED MID WING (FARMPRIDE) 20X350gm/ctn,2022-12-01,50.0,100.0
OPO013-06,OTHER- TEXAS WING (FARMPRIDE) 12x350gm,2022-10-01,125.0,60.0
OPO013-06,OTHER- TEXAS WING (FARMPRIDE) 12x350gm,2022-11-01,149.0,60.0
OPO013-06,OTHER- TEXAS WING (FARMPRIDE) 12x350gm,2022-12-01,219.0,60.0
OPO015-02,OTHER- BREADED CRISPY CHICKEN STRIPES 10 X 1KG/CTNS,2022-12-01,10.0,0.0
OPO015-03,OTHER- CRISPY CHICKEN STRIPES 18X350GM/CTNS,2022-10-01,81.0,0.0
OPO015-03,OTHER- CRISPY CHICKEN STRIPES 18X350GM/CTNS,2022-11-01,72.0,90.0
OPO015-03,OTHER- CRISPY CHICKEN STRIPES 18X350GM/CTNS,2022-12-01,135.0,54.0
OPO017,OTHER- HONEY ROASTED CHICKEN LEG 400gmX12pkt,2022-10-01,144.0,48.0
OPO017,OTHER- HONEY ROASTED CHICKEN LEG 400gmX12pkt,2022-11-01,48.0,0.0
OPO020,OTHER- CHICKEN BREAST PEPPER GRILLED 300gm X20pkt,2022-10-01,80.0,100.0
OPO020,OTHER- CHICKEN BREAST PEPPER GRILLED 300gm X20pkt,2022-11-01,60.0,0.0
OPO021-05,OTHER- SICHUN MALA WING 12pkt x 400gm,2022-10-01,30.0,36.0
OPO021-05,OTHER- SICHUN MALA WING 12pkt x 400gm,2022-11-01,36.0,0.0
OPO021-06,OTHER- GRILLED CHICKEN TENDER 18X400GM/CTNS,2022-10-01,54.0,0.0
OPO021-06,OTHER- GRILLED CHICKEN TENDER 18X400GM/CTNS,2022-11-01,81.0,90.0
OPO021-06,OTHER- GRILLED CHICKEN TENDER 18X400GM/CTNS,2022-12-01,63.0,0.0
OPO024,OTHER- CHICKEN CHUNKS MALA 12X300GM,2022-10-01,24.0,0.0
OPO024,OTHER- CHICKEN CHUNKS MALA 12X300GM,2022-11-01,91.0,60.0
OPO024,OTHER- CHICKEN CHUNKS MALA 12X300GM,2022-12-01,30.0,0.0
OPO024-01,OTHER- CHICKEN CHUNKS MALA 10X1KG,2022-10-01,30.0,0.0
OPO024-01,OTHER- CHICKEN CHUNKS MALA 10X1KG,2022-11-01,40.0,50.0
OPO024-01,OTHER- CHICKEN CHUNKS MALA 10X1KG,2022-12-01,32.0,50.0
OPO024-02,OTHER- GARLIC PARMESAN CHICKEN CHUNKS 400GM X 20PKT/CTNS,2022-11-01,10.0,0.0
OPO024-02,OTHER- GARLIC PARMESAN CHICKEN CHUNKS 400GM X 20PKT/CTNS,2022-12-01,20.0,20.0
OPO024-03,OTHER- HONEY SOY N GINGER CHICKEN CHUNKS 400GM X 20PKT/CTNS,2022-10-01,20.0,20.0
OPO024-03,OTHER- HONEY SOY N GINGER CHICKEN CHUNKS 400GM X 20PKT/CTNS,2022-11-01,0.0,0.0
OPO024-03,OTHER- HONEY SOY N GINGER CHICKEN CHUNKS 400GM X 20PKT/CTNS,2022-12-01,20.0,20.0
OPR006,OTHER- PIZZA FUNGHI CHAMPIGNON 12X215GM,2022-10-01,24.0,12.0
OPR006,OTHER- PIZZA FUNGHI CHAMPIGNON 12X215GM,2022-11-01,12.0,12.0
OPR006,OTHER- PIZZA FUNGHI CHAMPIGNON 12X215GM,2022-12-01,24.0,12.0
OPR007,OTHER- PIZZA MARGHERITA 12X210GM,2022-10-01,36.0,12.0
OPR007,OTHER- PIZZA MARGHERITA 12X210GM,2022-11-01,12.0,12.0
OPR007,OTHER- PIZZA MARGHERITA 12X210GM,2022-12-01,12.0,12.0
OPR008,OTHER- PIZZA ROCKET & TOMATO 12X225GM,2022-10-01,36.0,12.0
OPR008,OTHER- PIZZA ROCKET & TOMATO 12X225GM,2022-11-01,12.0,12.0
OPR008,OTHER- PIZZA ROCKET & TOMATO 12X225GM,2022-12-01,24.0,12.0
OPR009,OTHER- PIZZA TRUFFLE 12X215GM,2022-10-01,36.0,12.0
OPR009,OTHER- PIZZA TRUFFLE 12X215GM,2022-11-01,12.0,12.0
OPR009,OTHER- PIZZA TRUFFLE 12X215GM,2022-12-01,24.0,12.0
ORM008,OTHER- INSTANT NOODLES - E ZEE,2022-10-01,25.0,10.0
ORM008,OTHER- INSTANT NOODLES - E ZEE,2022-11-01,31.0,10.0
ORM008,OTHER- INSTANT NOODLES - E ZEE,2022-12-01,18.0,10.0
OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,2022-10-01,4637.0,800.0
OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,2022-11-01,4245.0,800.0
OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,2022-12-01,4004.0,800.0
OSA005,OTHER- TAIWAN PORK SAUSAGE 500gm/pkt,2022-10-01,145.0,100.0
OSA005,OTHER- TAIWAN PORK SAUSAGE 500gm/pkt,2022-11-01,148.0,100.0
OSA005,OTHER- TAIWAN PORK SAUSAGE 500gm/pkt,2022-12-01,293.0,150.0
OSA005-02,OTHER- TAIWAN CHICKEN SAUSAGE (SHORT) 500gmX20pkt/ctns,2022-10-01,220.0,80.0
OSA005-02,OTHER- TAIWAN CHICKEN SAUSAGE (SHORT) 500gmX20pkt/ctns,2022-11-01,240.0,100.0
OSA005-02,OTHER- TAIWAN CHICKEN SAUSAGE (SHORT) 500gmX20pkt/ctns,2022-12-01,292.0,100.0
OSA005-03,OTHER- PORK SAUSAGE 6INCH 20X1KG/CTNS,2022-10-01,20.0,20.0
OSBS02-01,OTHER- STKY BACON SLICED (USA-ASC) 5x2kg/ctn,2022-10-01,568.0,200.0
OSBS02-01,OTHER- STKY BACON SLICED (USA-ASC) 5x2kg/ctn,2022-11-01,574.0,100.0
OSBS02-01,OTHER- STKY BACON SLICED (USA-ASC) 5x2kg/ctn,2022-12-01,764.0,300.0
OSC001,OTHER- SEAWEED CHICKEN 1kgX10pkt,2022-10-01,103.0,100.0
OSC001,OTHER- SEAWEED CHICKEN 1kgX10pkt,2022-11-01,120.0,100.0
OSC001,OTHER- SEAWEED CHICKEN 1kgX10pkt,2022-12-01,127.0,100.0
OSC002,OTHER- SEAWEED CHICKEN PREMIUM FIRST,2022-10-01,214.0,240.0
OSC002,OTHER- SEAWEED CHICKEN PREMIUM FIRST,2022-11-01,204.0,240.0
OSC002,OTHER- SEAWEED CHICKEN PREMIUM FIRST,2022-12-01,186.0,0.0
OSM001,OTHER- CURRY SAMOSA 20gmX96pcsX8box,2022-10-01,1.0,0.0
OSM001,OTHER- CURRY SAMOSA 20gmX96pcsX8box,2022-11-01,18.0,0.0
OSM001,OTHER- CURRY SAMOSA 20gmX96pcsX8box,2022-12-01,37.0,40.0
OSO004,OTHER- SOUP CLAM 500GM/PKT,2022-10-01,295.0,175.0
OSO004,OTHER- SOUP CLAM 500GM/PKT,2022-11-01,249.0,0.0
OSO004,OTHER- SOUP CLAM 500GM/PKT,2022-12-01,190.0,0.0
OSO004-02,OTHER- SPECIAL SAUCE CLAMS LALA 500GM/PKT,2022-10-01,46.0,0.0
OSO004-02,OTHER- SPECIAL SAUCE CLAMS LALA 500GM/PKT,2022-11-01,17.0,0.0
OSO004-02,OTHER- SPECIAL SAUCE CLAMS LALA 500GM/PKT,2022-12-01,26.0,0.0
OSP002,OTHER- SPINACH LEAF BALL (CHINA ) 10kgX1pkt,2022-10-01,30.0,30.0
OSP002,OTHER- SPINACH LEAF BALL (CHINA ) 10kgX1pkt,2022-11-01,30.0,50.0
OSP002,OTHER- SPINACH LEAF BALL (CHINA ) 10kgX1pkt,2022-12-01,23.0,0.0
OSR001,OTHER- CRISPY FOUR SEASON ROLL 5's 10x1kg/pkt,2022-12-01,20.0,20.0
OSR002,OTHER- VEGETABLE MINI ROLL 96pcs 8pkt/ctn,2022-10-01,169.0,40.0
OSR002,OTHER- VEGETABLE MINI ROLL 96pcs 8pkt/ctn,2022-11-01,142.0,40.0
OSR002,OTHER- VEGETABLE MINI ROLL 96pcs 8pkt/ctn,2022-12-01,100.0,8.0
OSR002-04,OTHER- VEGETABLE MINI ROLL 20gX20pcX20pkt/ctns,2022-12-01,10.0,100.0
OSR006,OTHER- SQUID ROLL FIGO 20 PKTX500GM,2022-10-01,59.0,0.0
OSR006,OTHER- SQUID ROLL FIGO 20 PKTX500GM,2022-11-01,70.0,0.0
OSR006,OTHER- SQUID ROLL FIGO 20 PKTX500GM,2022-12-01,54.0,0.0
OSR007,OTHER- COWHEAD ORIGINAL WRAPS 12PKT X 12PCS,2022-10-01,12.0,12.0
OSR007,OTHER- COWHEAD ORIGINAL WRAPS 12PKT X 12PCS,2022-11-01,24.0,12.0
OSR007,OTHER- COWHEAD ORIGINAL WRAPS 12PKT X 12PCS,2022-12-01,24.0,12.0
OSS002,OTHER- MAYONNAISE 4X3L/CTNS,2022-10-01,5.0,4.0
OSS002,OTHER- MAYONNAISE 4X3L/CTNS,2022-11-01,0.0,0.0
OSS002,OTHER- MAYONNAISE 4X3L/CTNS,2022-12-01,1.0,0.0
OST003,OTHER- SATAY PORK BELLY (RAW-FROZEN GRAVY),2022-10-01,3.0,0.0
OST003,OTHER- SATAY PORK BELLY (RAW-FROZEN GRAVY),2022-11-01,0.0,0.0
OST003,OTHER- SATAY PORK BELLY (RAW-FROZEN GRAVY),2022-12-01,7.0,0.0
OTO001,OTHER- CHEESE TOFU FIGO (500gm x 20pkt),2022-10-01,2867.0,600.0
OTO001,OTHER- CHEESE TOFU FIGO (500gm x 20pkt),2022-11-01,3052.0,600.0
OTO001,OTHER- CHEESE TOFU FIGO (500gm x 20pkt),2022-12-01,2888.0,800.0
OTO001-02,OTHER-  LAYERED BEANCURD 400GMx30PKT/CTNS,2022-10-01,175.0,0.0
OTO001-02,OTHER-  LAYERED BEANCURD 400GMx30PKT/CTNS,2022-11-01,107.0,120.0
OTO001-02,OTHER-  LAYERED BEANCURD 400GMx30PKT/CTNS,2022-12-01,858.0,240.0
OTO003,OTHER- SALMON FISH TOFU 50's 1kg x 10pkt (CB),2022-11-01,9.0,0.0
OTO004,OTHER- SEAFOOD TOFU FIGO (500gm x 20pkt),2022-10-01,1063.0,400.0
OTO004,OTHER- SEAFOOD TOFU FIGO (500gm x 20pkt),2022-11-01,1036.0,600.0
OTO004,OTHER- SEAFOOD TOFU FIGO (500gm x 20pkt),2022-12-01,1044.0,600.0
OTO004-02,OTHER- EN CHEESE SHRIMP FIGO (500gm x 20pkt),2022-10-01,240.0,100.0
OTO004-02,OTHER- EN CHEESE SHRIMP FIGO (500gm x 20pkt),2022-11-01,254.0,100.0
OTO004-02,OTHER- EN CHEESE SHRIMP FIGO (500gm x 20pkt),2022-12-01,322.0,100.0
OTO007,OTHER- OTAK FISH 180GM (100pkt/ctn),2022-10-01,1004.0,300.0
OTO007,OTHER- OTAK FISH 180GM (100pkt/ctn),2022-11-01,620.0,300.0
OTO007,OTHER- OTAK FISH 180GM (100pkt/ctn),2022-12-01,589.0,300.0
OTO008-02,OTHER- OTAK BUN 6pc/pkt X 12pkt/ctns,2022-10-01,87.0,60.0
OTO008-02,OTHER- OTAK BUN 6pc/pkt X 12pkt/ctns,2022-11-01,66.0,120.0
OTO008-02,OTHER- OTAK BUN 6pc/pkt X 12pkt/ctns,2022-12-01,87.0,60.0
OTO010,OTHER- OTAK PRAWN 180GM (100pkt/ctn),2022-10-01,323.0,0.0
OTO010,OTHER- OTAK PRAWN 180GM (100pkt/ctn),2022-11-01,128.0,0.0
OTO010,OTHER- OTAK PRAWN 180GM (100pkt/ctn),2022-12-01,39.0,0.0
OTS002,OTHER - PORK LUNCHEON MEAT 6X1.81KG/CAN (MIDLAND-SQUARE),2022-10-01,499.0,90.0
OTS002,OTHER - PORK LUNCHEON MEAT 6X1.81KG/CAN (MIDLAND-SQUARE),2022-11-01,503.0,75.0
OTS002,OTHER - PORK LUNCHEON MEAT 6X1.81KG/CAN (MIDLAND-SQUARE),2022-12-01,518.0,60.0
OTU001,OTHER- WHOLE TURKEY 5KG/PCS,2022-12-01,13.8,13.8
OWC001,OTHER- WHIPPING CREAM WEST GOLD 12X1L/ctns,2022-10-01,12.0,12.0
OWC001,OTHER- WHIPPING CREAM WEST GOLD 12X1L/ctns,2022-11-01,12.0,12.0
OWS0002,OTHER- WASABI MINI PKT 2.6GM/SACHETS,2022-11-01,1000.0,1000.0
OYKD02,OTHER- YAKIDORI CHICKEN LEG MEAT 10pcs X 30pkt,2022-10-01,10.0,0.0
OYKD02,OTHER- YAKIDORI CHICKEN LEG MEAT 10pcs X 30pkt,2022-11-01,5.0,0.0
OYKD02,OTHER- YAKIDORI CHICKEN LEG MEAT 10pcs X 30pkt,2022-12-01,3.0,0.0
OYKD03,OTHER- YAKIDORI (BREAST MEAT) 50stick x 6boxes,2022-10-01,1.0,0.0
OYR001,OTHER- FRIED YAM RING 230gm,2022-10-01,32.0,16.0
OYR001,OTHER- FRIED YAM RING 230gm,2022-11-01,36.0,5.0
OYR001,OTHER- FRIED YAM RING 230gm,2022-12-01,69.0,5.0
PBAK01,TRADITIONAL BBQ BAK GUA 500gm/pkt,2022-11-01,46.0,24.0
PBAK01,TRADITIONAL BBQ BAK GUA 500gm/pkt,2022-12-01,152.0,84.0
PBAK03,BBQ BAK GUA - CHILLI 500gm/pkt,2022-11-01,2.0,3.0
PBAK03,BBQ BAK GUA - CHILLI 500gm/pkt,2022-12-01,2.0,2.0
PBAL01,PORK MEAT BALL 100pcs 1kg/pkt,2022-10-01,673.0,100.0
PBAL01,PORK MEAT BALL 100pcs 1kg/pkt,2022-11-01,654.0,125.0
PBAL01,PORK MEAT BALL 100pcs 1kg/pkt,2022-12-01,763.0,150.0
PBAL02,PORK BALL 120pcs 1kg/pkt,2022-10-01,105.0,75.0
PBAL02,PORK BALL 120pcs 1kg/pkt,2022-11-01,106.0,50.0
PBAL02,PORK BALL 120pcs 1kg/pkt,2022-12-01,150.0,50.0
PBAL03,PORK BALL (LION DANCE) 100'S/KG,2022-10-01,402.0,100.0
PBAL03,PORK BALL (LION DANCE) 100'S/KG,2022-11-01,410.0,100.0
PBAL03,PORK BALL (LION DANCE) 100'S/KG,2022-12-01,487.0,100.0
PBAL04,PORK BALL WITH FILLING - ORIGINAL,2022-11-01,3.0,3.0
PBAL06,PORK BALL LION DANCE 60'S/KG,2022-10-01,62.0,10.0
PBAL06,PORK BALL LION DANCE 60'S/KG,2022-11-01,37.0,10.0
PBAL06,PORK BALL LION DANCE 60'S/KG,2022-12-01,38.0,15.0
PBEL05-09,PORK BELLY SHEET RIBBED AURORA 25KG/CTNS,2022-10-01,7002.0,0.0
PBEL05-09,PORK BELLY SHEET RIBBED AURORA 25KG/CTNS,2022-11-01,7913.7,2000.0
PBEL05-09,PORK BELLY SHEET RIBBED AURORA 25KG/CTNS,2022-12-01,50.0,0.0
PBEL05-11,PORK BELLY SINGLE RIBBED SKIN-ON (ALIBEM-BRAZIL),2022-11-01,920.07,1290.01
PBEL05-11,PORK BELLY SINGLE RIBBED SKIN-ON (ALIBEM-BRAZIL),2022-12-01,230.01,927.64
PBEL05-21,PORK BELLY PAMPLONA (SINGLE-BRAZIL),2022-12-01,1208.9099999999999,1091.89
PBEL05-22,PORK BELLY (BOSELER-GERMANY),2022-10-01,7734.74,0.0
PBEL05-22,PORK BELLY (BOSELER-GERMANY),2022-11-01,7738.69,18.24
PBEL05-22,PORK BELLY (BOSELER-GERMANY),2022-12-01,7276.52,0.0
PBEL05-23,PORK BELLY (LANGUIRU-BRAZIL),2022-11-01,169.87,1869.46
PBEL05-23,PORK BELLY (LANGUIRU-BRAZIL),2022-12-01,17986.14,27000.0
PBEL06-02,PORK BELLY SINGLE SKINLESS (BOSELER-GERMANY) 20X50,2022-10-01,6324.66,0.0
PBEL06-02,PORK BELLY SINGLE SKINLESS (BOSELER-GERMANY) 20X50,2022-11-01,2781.62,0.0
PBEL06-02,PORK BELLY SINGLE SKINLESS (BOSELER-GERMANY) 20X50,2022-12-01,3349.09,24906.21
PBEL10,PORK BELLY CUBE _ 01 2Kgx10Pkt,2022-10-01,930.0,0.0
PBEL10,PORK BELLY CUBE _ 01 2Kgx10Pkt,2022-11-01,1020.0,0.0
PBEL10,PORK BELLY CUBE _ 01 2Kgx10Pkt,2022-12-01,590.0,0.0
PBEL10-02,PORK BELLY CUBE 7MM X 7MM 4kg/pkt,2022-10-01,1312.0,0.0
PBEL10-02,PORK BELLY CUBE 7MM X 7MM 4kg/pkt,2022-11-01,1088.0,0.0
PBEL10-02,PORK BELLY CUBE 7MM X 7MM 4kg/pkt,2022-12-01,996.0,0.0
PBEL10-03,PORK BELLY CUBE 5kg/pkt,2022-10-01,60.0,0.0
PBEL10-03,PORK BELLY CUBE 5kg/pkt,2022-11-01,80.0,0.0
PBEL10-03,PORK BELLY CUBE 5kg/pkt,2022-12-01,70.0,0.0
PBEL15-02,P.BELLY SLICED SKINLESS 2CM,2022-10-01,178.26000000000002,0.0
PBEL16,PORK BELLY SLICED 1' 3kg/pkt,2022-10-01,189.0,0.0
PBEL16,PORK BELLY SLICED 1' 3kg/pkt,2022-11-01,126.0,0.0
PBEL16,PORK BELLY SLICED 1' 3kg/pkt,2022-12-01,174.0,0.0
PBEL18,PORK BELLY SLICED 1.5CM 2kgX10pkt,2022-10-01,2596.0,0.0
PBEL18,PORK BELLY SLICED 1.5CM 2kgX10pkt,2022-11-01,2352.0,0.0
PBEL18,PORK BELLY SLICED 1.5CM 2kgX10pkt,2022-12-01,2110.0,0.0
PBEL19-01,S/LESS PORK BELLY SLICED 2mm 1kg/pkt,2022-10-01,21.0,0.0
PBEL19-01,S/LESS PORK BELLY SLICED 2mm 1kg/pkt,2022-11-01,20.0,0.0
PBEL19-01,S/LESS PORK BELLY SLICED 2mm 1kg/pkt,2022-12-01,33.0,0.0
PBEL19-03,S/LESS PORK BELLY SLICED 3mm,2022-10-01,82.0,0.0
PBEL19-03,S/LESS PORK BELLY SLICED 3mm,2022-11-01,62.0,0.0
PBEL19-03,S/LESS PORK BELLY SLICED 3mm,2022-12-01,50.0,0.0
PBEL19-04,PORK BELLY IBERICO SLICE 2MM 300GM 20PK/CTN,2022-12-01,20.0,20.0
PBEL19-05,PORK SKINLESS PORK BELLY 1CM 5KG/PKT,2022-10-01,115.0,0.0
PBEL19-05,PORK SKINLESS PORK BELLY 1CM 5KG/PKT,2022-11-01,180.0,0.0
PBEL19-05,PORK SKINLESS PORK BELLY 1CM 5KG/PKT,2022-12-01,105.0,0.0
PBEL19-07,S/LESS PORK BELLY SLICED 1.5MM (500GM),2022-10-01,146.5,0.0
PBEL19-07,S/LESS PORK BELLY SLICED 1.5MM (500GM),2022-11-01,150.0,0.0
PBEL19-07,S/LESS PORK BELLY SLICED 1.5MM (500GM),2022-12-01,233.3,0.0
PBEL19-08,S/LESS PORK BELLY SLICED 1.2mm cut half 110gm/pkt,2022-10-01,43.5,0.0
PBEL19-08,S/LESS PORK BELLY SLICED 1.2mm cut half 110gm/pkt,2022-11-01,42.9,0.0
PBEL19-08,S/LESS PORK BELLY SLICED 1.2mm cut half 110gm/pkt,2022-12-01,66.0,0.0
PBEL19-10,S/LESS PORK BELLY SLICED 1.5cm,2022-11-01,36.64,0.0
PBEL19-10,S/LESS PORK BELLY SLICED 1.5cm,2022-12-01,11.1,0.0
PBEL20-06,SKINLESS PORK BELLY STRIPES (VAN DER MEY-HOLLAND),2022-11-01,90.5,0.0
PBEL21-02,PORK BELLY SLICED 2.5' X 4mm 2kg,2022-10-01,2.0,0.0
PBEL21-02,PORK BELLY SLICED 2.5' X 4mm 2kg,2022-11-01,0.0,0.0
PBEL21-02,PORK BELLY SLICED 2.5' X 4mm 2kg,2022-12-01,10.0,0.0
