pdt_code,pdt_name,current_inv,summary_purchases_date_range,summary_purchases_min_price,summary_purchases_max_price,summary_sales_date_range,summary_sales_latest_date,summary_sales_latest_price,summary_sales_min_price,summary_sales_max_price
FBE003,,,2021-09-01 - 2023-09-08,3.8,5.0,2021-09-01 - 2023-09-08,2023-02-02,6.3,4.0,7.5
FBE004,,,2023-03-01 - 2023-09-08,4.0,4.0,2023-03-01 - 2023-09-08,2023-09-07,5.8,4.2,7.5
FBE006,,,2023-03-01 - 2023-09-08,5.0,5.0,2023-03-01 - 2023-09-08,2023-09-05,6.8,5.1,8.0
FBF002,,,2023-03-01 - 2023-09-08,2.28,2.38,2023-03-01 - 2023-09-08,2023-09-07,3.4,2.5,4.1
FBP001,,,2021-09-01 - 2023-09-08,6.0,6.2,2021-09-01 - 2023-09-08,2022-02-16,6.5,6.2,6.5
FBP004,,,2023-03-01 - 2023-09-08,24.0,24.0,2023-03-01 - 2023-09-08,2023-05-09,36.0,32.0,36.0
FBP005,,,2023-03-01 - 2023-09-08,5.4,5.5,2023-03-01 - 2023-09-08,2023-08-29,5.8,5.8,6.8
FBP006,,,2023-03-01 - 2023-09-08,6.0,6.0,2023-03-01 - 2023-09-08,2023-03-25,6.3,6.3,6.3
FBP007,,,2023-03-01 - 2023-09-08,6.5,6.7,2023-03-01 - 2023-09-08,2023-06-21,7.2,7.2,7.5
FBP009,,,2023-03-01 - 2023-09-08,6.0,6.8,2023-03-01 - 2023-09-08,2023-09-04,6.8,6.4,7.0
FBP009-02,,,2021-09-01 - 2023-09-08,5.5,6.3,2021-09-01 - 2023-09-08,2022-12-01,6.5,6.0,6.5
FBP009-04,,,2023-03-01 - 2023-09-08,5.6,5.6,2023-03-01 - 2023-09-08,2023-08-26,6.8,6.8,6.8
FBP009-1,,,2023-03-01 - 2023-09-08,6.0,6.5,2023-03-01 - 2023-09-08,2023-08-24,6.8,6.2,7.5
FBP010,,,2021-09-01 - 2023-09-08,3.13,3.13,2023-03-01 - 2023-09-08,2023-09-04,5.9,3.3,8.2
FBP010-02,,,,,,2023-03-01 - 2023-09-08,2023-07-22,0.5,0.5,0.5
FCF002,,,,,,2021-09-01 - 2023-09-08,2022-07-23,65.0,65.0,65.0
FCF002-02,,,,,,2021-09-01 - 2023-09-08,2021-11-16,16.0,13.8,16.0
FCF003,,,2021-09-01 - 2023-09-08,33.0,33.0,2021-09-01 - 2023-09-08,2021-12-27,36.5,33.0,40.0
FCH001,,,,,,2021-09-01 - 2023-09-08,2022-10-27,3.0,3.0,3.5
FCH002,,,2023-03-01 - 2023-09-08,2.9,2.9,2023-03-01 - 2023-09-08,2023-09-07,3.5,3.0,3.8
FCH003,,,2023-03-01 - 2023-09-08,10.8,10.8,2023-03-01 - 2023-09-08,2023-06-15,11.0,11.0,11.0
FCS001,,,2023-03-01 - 2023-09-08,17.7,18.0,2023-03-01 - 2023-09-08,2023-07-24,21.5,0.01,28.0
FCS001-01,,,2023-03-01 - 2023-09-08,15.32,15.32,2023-03-01 - 2023-09-08,2023-09-07,22.0,16.0,24.0
FCS001-02,,,2023-03-01 - 2023-09-08,48.5,67.5,2023-03-01 - 2023-09-08,2023-09-07,67.5,60.0,109.0
FCS002-02,,,2021-09-01 - 2023-09-08,24.0,24.0,2021-09-01 - 2023-09-08,2022-06-16,26.5,26.5,26.5
FCS002-03,,,,,,2021-09-01 - 2023-09-08,2022-08-09,11.0,9.0,23.0
FCS002-04,,,,,,2023-03-01 - 2023-09-08,2023-09-07,9.2,9.1,13.8
FCS003-01,,,2023-03-01 - 2023-09-08,28.38,28.38,2023-03-01 - 2023-09-08,2023-05-27,30.0,30.0,30.0
FCS003-04,,,2023-03-01 - 2023-09-08,1.5,1.5,2023-03-01 - 2023-09-08,2023-07-13,2.8,2.8,2.8
FCS005,,,2021-09-01 - 2023-09-08,28.0,28.0,2021-09-01 - 2023-09-08,2022-11-16,36.0,36.0,36.0
FCS006-01,,,,,,2023-03-01 - 2023-09-08,2023-03-02,6.0,6.0,6.0
FCS006-02,,,,,,2021-09-01 - 2023-09-08,2022-07-14,3.5,3.5,3.5
FCS006-04,,,2021-09-01 - 2023-09-08,20.5,20.5,2021-09-01 - 2023-09-08,2022-07-08,24.0,24.0,24.0
FCS007,,,2021-09-01 - 2023-09-08,45.0,45.0,2023-03-01 - 2023-09-08,2023-03-12,58.0,58.0,58.0
FCS007-01,,,,,,2023-03-01 - 2023-09-08,2023-04-19,40.0,40.0,40.0
FCS007-02,,,,,,2021-09-01 - 2023-09-08,2021-12-10,50.0,50.0,50.0
FCS007-05,,,2021-09-01 - 2023-09-08,18.0,18.0,2021-09-01 - 2023-09-08,2021-12-07,20.0,20.0,22.0
FCU001,,,2023-03-01 - 2023-09-08,5.1,5.1,2023-03-01 - 2023-09-08,2023-09-07,7.17,5.3,7.5
FCU002,,,2023-03-01 - 2023-09-08,8.2,8.5,2023-03-01 - 2023-09-08,2023-07-21,10.5,8.8,11.0
FCU002-02,,,2023-03-01 - 2023-09-08,7.0,9.8,2023-03-01 - 2023-09-08,2023-06-20,10.5,8.7,11.0
FCU002-03,,,2021-09-01 - 2023-09-08,6.8,8.5,2021-09-01 - 2023-09-08,2022-07-29,9.0,7.0,10.0
FCU002-03-01,,,2023-03-01 - 2023-09-08,6.4,7.0,2023-03-01 - 2023-09-08,2023-09-07,10.5,7.0,11.0
FGR001,,,,,,2021-09-01 - 2023-09-08,2022-10-03,6.0,2.5,6.0
FGR001-01,,,2021-09-01 - 2023-09-08,3.0,3.2,2021-09-01 - 2023-09-08,2022-03-29,3.8,3.2,4.5
fgr001-02,,,2023-03-01 - 2023-09-08,3.0,3.3,2023-03-01 - 2023-09-08,2023-08-02,3.8,3.5,4.5
FGR002,,,,,,2021-09-01 - 2023-09-08,2021-09-02,4.5,4.5,4.5
FGR003,,,,,,2021-09-01 - 2023-09-08,2022-10-04,4.5,4.5,5.0
FGR004,,,2023-03-01 - 2023-09-08,9.0,12.0,2023-03-01 - 2023-09-08,2023-07-07,14.0,14.0,14.0
FHG001,,,2023-03-01 - 2023-09-08,8.0,8.0,2023-03-01 - 2023-09-08,2023-07-06,8.2,8.2,8.2
FHS004,,,2021-09-01 - 2023-09-08,18.0,18.0,2021-09-01 - 2023-09-08,2022-01-25,20.0,19.0,40.77
FHS004-02,,,2023-03-01 - 2023-09-08,26.0,26.0,2023-03-01 - 2023-09-08,2023-04-25,30.0,30.0,30.0
FKE002,,,2021-09-01 - 2023-09-08,7.5,7.5,2021-09-01 - 2023-09-08,2021-09-30,8.0,8.0,8.0
FKE003,,,2023-03-01 - 2023-09-08,3.3,3.3,2023-03-01 - 2023-09-08,2023-09-06,3.8,3.1,4.5
FKU001,,,2021-09-01 - 2023-09-08,2.8,2.8,2021-09-01 - 2023-09-08,2022-11-08,3.54,3.2,4.5
FKU003,,,2021-09-01 - 2023-09-08,2.3,3.0,2023-03-01 - 2023-09-08,2023-04-06,3.5,3.5,4.0
FKU005,,,2023-03-01 - 2023-09-08,2.6,3.2,2023-03-01 - 2023-09-08,2023-08-26,3.5,3.4,3.8
FKU006-02,,,2023-03-01 - 2023-09-08,3.2,3.2,2023-03-01 - 2023-09-08,2023-06-19,3.8,3.5,3.8
FLE001,,,2023-03-01 - 2023-09-08,9.0,9.0,2023-03-01 - 2023-09-08,2023-05-20,11.5,9.2,11.5
FLE003,,,2023-03-01 - 2023-09-08,9.0,9.0,2023-03-01 - 2023-09-08,2023-07-24,9.2,7.7,9.2
FLE006,,,2023-03-01 - 2023-09-08,9.0,9.0,2023-03-01 - 2023-09-08,2023-04-08,11.5,11.3,11.8
FMI001-01,,,2023-03-01 - 2023-09-08,4.25,4.5,2023-03-01 - 2023-09-08,2023-06-27,4.8,4.5,5.0
FMI001-02,,,,,,2021-09-01 - 2023-09-08,2022-01-02,7.5,7.5,7.5
FMI001-03,,,2023-03-01 - 2023-09-08,5.9,5.9,2023-03-01 - 2023-09-08,2023-08-29,7.0,6.5,9.07
FPA001,,,2021-09-01 - 2023-09-08,9.0,9.09,2021-09-01 - 2023-09-08,2021-12-16,11.0,10.0,11.0
FPD001,,,,,,2021-09-01 - 2023-09-08,2022-07-06,5.1,3.4,11.12
FPD001-01,,,2021-09-01 - 2023-09-08,23.73,23.73,2023-03-01 - 2023-09-08,2023-07-26,30.0,24.2,30.0
FPD001-02,,,,,,2021-09-01 - 2023-09-08,2022-02-28,2.2,2.2,4.3
FPD001-03,,,,,,2021-09-01 - 2023-09-08,2021-11-20,29.5,14.0,29.5
FPT001,,,,,,2021-09-01 - 2023-09-08,2022-09-29,4.1,4.1,4.5
FRESHPORK,,,2021-09-01 - 2023-09-08,5.0,13.0,2021-09-01 - 2023-09-08,2022-01-26,12.5,6.25,16.25
FRG002,,,2023-03-01 - 2023-09-08,17.5,18.8,2023-03-01 - 2023-09-08,2023-09-02,20.0,18.5,20.0
FRG003,,,2021-09-01 - 2023-09-08,2.8,3.0,2021-09-01 - 2023-09-08,2022-03-23,3.3,3.2,3.8
FRG004,,,2023-03-01 - 2023-09-08,3.3,3.4,2023-03-01 - 2023-09-08,2023-06-14,4.0,3.3,4.0
FRG005,,,2023-03-01 - 2023-09-08,3.1,3.5,2023-03-01 - 2023-09-08,2023-09-07,4.0,3.5,4.0
FRM001,,,2023-03-01 - 2023-09-08,8.5,8.5,2021-09-01 - 2023-09-08,2022-10-30,13.0,13.0,13.0
FRO001-02,,,2023-03-01 - 2023-09-08,2.7,2.7,2023-03-01 - 2023-09-08,2023-04-18,3.0,3.0,3.0
FRO003,,,,,,2023-03-01 - 2023-09-08,2023-03-24,3.0,3.0,3.0
FRS001-02,,,2023-03-01 - 2023-09-08,9.5,12.5,2023-03-01 - 2023-09-08,2023-09-05,12.5,10.5,18.0
FRS001-05,,,2023-03-01 - 2023-09-08,16.5,17.0,2023-03-01 - 2023-09-08,2023-09-07,18.0,18.0,18.9
FRS002,,,2023-03-01 - 2023-09-08,23.5,23.5,2023-03-01 - 2023-09-08,2023-06-02,35.0,35.0,35.0
FRS003,,,2023-03-01 - 2023-09-08,16.99,28.0,2023-03-01 - 2023-09-08,2023-09-06,30.0,24.0,35.0
FRS005,,,2023-03-01 - 2023-09-08,15.0,16.5,2023-03-01 - 2023-09-08,2023-09-02,22.0,22.0,22.0
FSA001,,,2023-03-01 - 2023-09-08,3.8,3.8,2023-03-01 - 2023-09-08,2023-09-02,4.4,4.4,4.8
FSA002-01,,,2023-03-01 - 2023-09-08,8.0,8.0,2023-03-01 - 2023-09-08,2023-07-19,8.2,8.2,9.5
FSA002-02,,,2023-03-01 - 2023-09-08,4.26,4.26,2023-03-01 - 2023-09-08,2023-09-02,5.42,4.4,9.11
FSB001,,,2021-09-01 - 2023-09-08,11.5,11.5,2021-09-01 - 2023-09-08,2022-05-24,11.7,11.7,11.7
FSB001-01,,,,,,2021-09-01 - 2023-09-08,2021-09-05,10.5,10.5,10.5
FSB001-02,,,2023-03-01 - 2023-09-08,13.5,13.5,2023-03-01 - 2023-09-08,2023-06-06,18.0,18.0,18.0
FSB001-03,,,2023-03-01 - 2023-09-08,6.0,13.5,2023-03-01 - 2023-09-08,2023-05-18,15.0,15.0,15.0
FSB002,,,2023-03-01 - 2023-09-08,6.0,6.0,2023-03-01 - 2023-09-08,2023-09-05,8.0,8.0,8.0
FSB002-01,,,2023-03-01 - 2023-09-08,6.0,6.86,2023-03-01 - 2023-09-08,2023-09-05,8.6,7.0,10.0
FSB002-02,,,2021-09-01 - 2023-09-08,5.87,7.39,2021-09-01 - 2023-09-08,2022-04-08,7.4,7.4,7.5
FSB002-02-01,,,2023-03-01 - 2023-09-08,6.0,6.8,2023-03-01 - 2023-09-08,2023-07-22,7.5,7.5,8.0
FSB002-02-02,,,2023-03-01 - 2023-09-08,6.0,7.15,2023-03-01 - 2023-09-08,2023-09-06,8.5,6.9,9.5
FSB002-03,,,2023-03-01 - 2023-09-08,6.2,8.0,2023-03-01 - 2023-09-08,2023-09-07,8.8,7.0,9.0
FSB002-03-01,,,2023-03-01 - 2023-09-08,6.0,6.3,2023-03-01 - 2023-09-08,2023-09-06,9.0,9.0,9.0
FSB002-04,,,2021-09-01 - 2023-09-08,8.3,8.3,2021-09-01 - 2023-09-08,2021-10-17,9.0,9.0,9.0
FSB002-04-01,,,2021-09-01 - 2023-09-08,5.3,8.3,2021-09-01 - 2023-09-08,2021-09-26,6.9,6.9,9.0
FSB002-04-02,,,2023-03-01 - 2023-09-08,6.36,6.93,2023-03-01 - 2023-09-08,2023-09-06,8.58,7.8,9.3
FSB002-05,,,2023-03-01 - 2023-09-08,6.76,6.93,2023-03-01 - 2023-09-08,2023-09-07,8.5,7.8,9.3
FSB002-06,,,2023-03-01 - 2023-09-08,6.28,7.36,2023-03-01 - 2023-09-08,2023-09-07,8.26,7.6,9.3
FSB004,,,,,,2023-03-01 - 2023-09-08,2023-03-26,3.5,3.5,3.5
FSB006,,,2023-03-01 - 2023-09-08,3.34,3.44,2023-03-01 - 2023-09-08,2023-09-01,4.0,3.5,6.94
FSE001,,,2023-03-01 - 2023-09-08,42.5,42.5,2023-03-01 - 2023-09-08,2023-08-24,55.0,45.0,55.0
FSE002,,,2021-09-01 - 2023-09-08,36.7,42.0,2023-03-01 - 2023-09-08,2023-04-20,55.0,55.0,55.0
FSF001,,,2021-09-01 - 2023-09-08,15.0,15.0,2021-09-01 - 2023-09-08,2022-03-17,17.0,17.0,21.0
FSF001-02,,,2023-03-01 - 2023-09-08,2.55,2.7,2023-03-01 - 2023-09-08,2023-08-04,4.8,0.01,4.8
FSF001-03,,,2023-03-01 - 2023-09-08,18.5,18.5,2021-09-01 - 2023-09-08,2022-02-05,19.0,12.0,23.0
FSF001-04,,,2023-03-01 - 2023-09-08,14.5,14.5,2021-09-01 - 2023-09-08,2021-09-19,14.0,14.0,14.0
FSF001-05,,,2021-09-01 - 2023-09-08,2.8,2.8,2021-09-01 - 2023-09-08,2022-08-17,3.0,2.9,4.0
FSF001-06,,,2023-03-01 - 2023-09-08,14.18,18.5,2023-03-01 - 2023-09-08,2023-09-07,17.5,15.5,25.0
FSF001-07,,,2023-03-01 - 2023-09-08,2.7,2.7,2023-03-01 - 2023-09-08,2023-09-07,4.8,3.0,5.74
FSF0010-04,,,2023-03-01 - 2023-09-08,12.54,17.5,2023-03-01 - 2023-09-08,2023-09-07,21.13,15.5,38.0
FSF0010-06,,,2023-03-01 - 2023-09-08,2.37,2.55,2023-03-01 - 2023-09-08,2023-09-07,4.8,3.8,5.0
FSF0011,,,2021-09-01 - 2023-09-08,14.42,14.42,2023-03-01 - 2023-09-08,2023-08-28,27.0,22.0,30.0
FSF0012,,,2023-03-01 - 2023-09-08,14.5,15.31,2023-03-01 - 2023-09-08,2023-09-07,29.62,0.01,30.0
FSF0020,,,2021-09-01 - 2023-09-08,14.0,22.0,2023-03-01 - 2023-09-08,2023-04-29,18.0,18.0,18.0
FSF0021,,,2021-09-01 - 2023-09-08,116.82,220.0,2021-09-01 - 2023-09-08,2022-12-03,290.0,130.0,290.0
FSF0022,,,2023-03-01 - 2023-09-08,28.0,28.0,2023-03-01 - 2023-09-08,2023-09-07,25.0,23.0,35.0
FSF0023,,,2023-03-01 - 2023-09-08,2.2,2.2,2023-03-01 - 2023-09-08,2023-09-01,4.0,0.01,5.0
FSF004,,,2023-03-01 - 2023-09-08,13.13,14.68,2023-03-01 - 2023-09-08,2023-08-21,16.8,16.5,22.0
FSF004-04,,,2023-03-01 - 2023-09-08,13.25,14.08,2023-03-01 - 2023-09-08,2023-07-21,16.5,16.5,22.0
FSF004-07,,,,,,2021-09-01 - 2023-09-08,2021-09-10,18.9,18.9,18.9
FSF004-08,,,2023-03-01 - 2023-09-08,12.78,14.72,2023-03-01 - 2023-09-08,2023-09-07,20.24,0.01,25.0
FSF005-02,,,2023-03-01 - 2023-09-08,1.8,2.28,2023-03-01 - 2023-09-08,2023-09-07,3.33,2.5,3.8
FSF005-04,,,2021-09-01 - 2023-09-08,2.7,2.7,2021-09-01 - 2023-09-08,2021-09-24,2.8,2.8,2.8
FSF006,,,2023-03-01 - 2023-09-08,1.9,2.39,2023-03-01 - 2023-09-08,2023-09-03,3.3,2.8,3.8
FSF006-03,,,2021-09-01 - 2023-09-08,2.71,2.71,2023-03-01 - 2023-09-08,2023-05-12,4.8,0.01,4.8
FSF006-04,,,2023-03-01 - 2023-09-08,2.17,2.58,2023-03-01 - 2023-09-08,2023-09-07,4.8,4.8,4.8
FSF010-02,,,2023-03-01 - 2023-09-08,15.46,15.46,2023-03-01 - 2023-09-08,2023-09-06,21.5,18.0,28.0
FSF010-03,,,2023-03-01 - 2023-09-08,2.02,2.21,2023-03-01 - 2023-09-08,2023-09-07,3.65,0.01,4.0
FSF010-04,,,2023-03-01 - 2023-09-08,1.93,3.1,2023-03-01 - 2023-09-08,2023-09-07,3.37,3.0,4.4
FSF010-05,,,,,,2023-03-01 - 2023-09-08,2023-09-02,3.5,0.01,4.5
FSF010-06,,,2023-03-01 - 2023-09-08,0.0,3.5,2023-03-01 - 2023-09-08,2023-09-07,3.31,0.01,4.4
FSF010-07,,,2023-03-01 - 2023-09-08,3.1,3.5,2023-03-01 - 2023-09-08,2023-09-04,3.8,3.8,3.8
FSF010-08,,,2023-03-01 - 2023-09-08,1.93,2.14,2023-03-01 - 2023-09-08,2023-09-07,3.71,3.0,4.0
FSF010-09,,,2023-03-01 - 2023-09-08,6.0,6.0,2023-03-01 - 2023-09-08,2023-08-30,7.5,7.5,7.8
FSH001,,,2023-03-01 - 2023-09-08,5.5,5.5,2023-03-01 - 2023-09-08,2023-07-27,6.5,6.5,6.5
FSH001-01,,,2023-03-01 - 2023-09-08,5.0,5.5,2023-03-01 - 2023-09-08,2023-08-20,6.0,5.2,6.0
FSH003,,,2021-09-01 - 2023-09-08,18.0,40.0,2021-09-01 - 2023-09-08,2023-01-20,60.0,22.0,60.0
FSH004,,,2023-03-01 - 2023-09-08,6.0,6.0,2023-03-01 - 2023-09-08,2023-09-05,7.5,7.5,7.5
FSI001,,,2023-03-01 - 2023-09-08,1.8,3.0,2023-03-01 - 2023-09-08,2023-09-05,2.4,2.1,2.6
FSI002,,,2023-03-01 - 2023-09-08,2.5,2.5,2023-03-01 - 2023-09-08,2023-06-12,3.0,3.0,3.0
FSN001,,,2023-03-01 - 2023-09-08,13.0,14.0,2023-03-01 - 2023-09-08,2023-08-30,16.0,15.0,16.0
FSN001-02,,,,,,2021-09-01 - 2023-09-08,2022-11-14,9.13,6.8,11.0
FSN001-03,,,2023-03-01 - 2023-09-08,6.35,10.0,2023-03-01 - 2023-09-08,2023-09-06,10.0,7.0,80.0
FSN001-04,,,2021-09-01 - 2023-09-08,7.5,7.5,2021-09-01 - 2023-09-08,2022-11-06,10.0,7.0,11.0
FSN002,,,2021-09-01 - 2023-09-08,3.5,3.5,2021-09-01 - 2023-09-08,2022-07-19,3.6,3.6,5.89
FSN002-02,,,2023-03-01 - 2023-09-08,6.5,7.0,2023-03-01 - 2023-09-08,2023-09-07,8.73,0.01,12.87
FSN002-03,,,2023-03-01 - 2023-09-08,7.0,8.0,2023-03-01 - 2023-09-08,2023-08-26,9.0,9.0,9.5
FSN002-04,,,2021-09-01 - 2023-09-08,6.48,9.0,2021-09-01 - 2023-09-08,2022-12-30,10.5,7.0,12.5
FSN003,,,2023-03-01 - 2023-09-08,9.5,14.0,2023-03-01 - 2023-09-08,2023-09-07,13.0,11.5,13.5
FSN004,,,,,,2021-09-01 - 2023-09-08,2022-04-13,6.0,1.5,6.0
FSN005,,,2021-09-01 - 2023-09-08,3.0,5.5,2021-09-01 - 2023-09-08,2022-09-15,4.5,4.5,6.0
FSN006,,,2021-09-01 - 2023-09-08,9.5,9.5,2021-09-01 - 2023-09-08,2021-11-15,9.7,9.7,9.7
FSN008-01,,,2021-09-01 - 2023-09-08,7.0,7.0,2021-09-01 - 2023-09-08,2022-01-14,10.0,8.0,10.0
FSR001,,,2023-03-01 - 2023-09-08,9.0,10.0,2023-03-01 - 2023-09-08,2023-08-30,11.0,9.2,12.0
FSR002,,,2023-03-01 - 2023-09-08,10.0,10.0,2023-03-01 - 2023-09-08,2023-09-05,10.5,10.2,10.5
FSR005,,,2023-03-01 - 2023-09-08,11.5,11.5,2023-03-01 - 2023-09-08,2023-08-13,13.0,13.0,13.0
FSR007,,,2021-09-01 - 2023-09-08,8.8,8.8,2021-09-01 - 2023-09-08,2021-12-28,7.0,5.2,7.8
FSR008,,,2023-03-01 - 2023-09-08,6.7,10.3,2023-03-01 - 2023-09-08,2023-06-22,9.0,9.0,11.0
FSS003,,,2023-03-01 - 2023-09-08,9.5,9.5,2023-03-01 - 2023-09-08,2023-09-07,11.0,9.7,12.0
FSS004,,,2021-09-01 - 2023-09-08,4.0,4.0,2023-03-01 - 2023-09-08,2023-03-16,7.0,7.0,7.0
FSS005,,,2021-09-01 - 2023-09-08,4.0,4.0,2021-09-01 - 2023-09-08,2022-02-09,5.8,5.8,6.0
FSS007,,,2023-03-01 - 2023-09-08,15.5,15.5,2023-03-01 - 2023-09-08,2023-07-19,18.5,18.5,18.5
FTI002,,,2023-03-01 - 2023-09-08,5.5,6.5,2023-03-01 - 2023-09-08,2023-08-26,7.8,6.8,8.5
FTI003,,,2023-03-01 - 2023-09-08,3.79,4.2,2023-03-01 - 2023-09-08,2023-09-06,6.0,4.6,6.3
FTI004,,,,,,2023-03-01 - 2023-09-08,2023-08-31,2.8,0.93,3.2
FTN002,,,2023-03-01 - 2023-09-08,22.0,22.0,2023-03-01 - 2023-09-08,2023-09-06,26.0,26.0,26.0
FTN005,,,2023-03-01 - 2023-09-08,5.0,5.0,2023-03-01 - 2023-09-08,2023-05-29,6.0,6.0,6.0
FUN001,,,2021-09-01 - 2023-09-08,5.5,5.5,2021-09-01 - 2023-09-08,2021-09-05,6.8,6.8,6.8
FUN002,,,2023-03-01 - 2023-09-08,27.5,27.5,2023-03-01 - 2023-09-08,2023-06-27,28.0,28.0,35.0
FUN003,,,2023-03-01 - 2023-09-08,5.5,5.5,2023-03-01 - 2023-09-08,2023-09-07,6.0,5.7,13.89
FYC001,,,2021-09-01 - 2023-09-08,5.5,10.5,2021-09-01 - 2023-09-08,2022-11-23,7.5,6.0,12.5
FYC001-01,,,2023-03-01 - 2023-09-08,8.8,8.8,2023-03-01 - 2023-09-08,2023-07-16,10.35,10.35,10.8
FYT001,,,2021-09-01 - 2023-09-08,5.0,5.0,2021-09-01 - 2023-09-08,2022-12-06,6.0,6.0,6.0
FYT003-01,,,2023-03-01 - 2023-09-08,22.0,26.5,2023-03-01 - 2023-09-08,2023-07-19,30.0,26.0,30.0
GOOS01,,,2021-09-01 - 2023-09-08,8.17,34.0,2021-09-01 - 2023-09-08,2022-12-12,34.01,9.0,40.0
MBL001,,,2023-03-01 - 2023-09-08,8.2,9.5,2023-03-01 - 2023-09-08,2023-07-21,9.15,9.15,9.15
MBL001-01,,,2023-03-01 - 2023-09-08,8.2,9.0,2023-03-01 - 2023-09-08,2023-09-07,12.19,8.5,15.8
MBL001-02,,,2023-03-01 - 2023-09-08,8.3,8.6,2023-03-01 - 2023-09-08,2023-09-05,10.5,10.5,13.5
MBL002,,,2021-09-01 - 2023-09-08,10.4,10.4,2023-03-01 - 2023-09-08,2023-06-24,12.0,12.0,12.0
MBL002-02,,,,,,2023-03-01 - 2023-09-08,2023-06-23,14.0,14.0,14.0
MBL003,,,2023-03-01 - 2023-09-08,12.5,16.5,2023-03-01 - 2023-09-08,2023-09-07,16.5,16.0,18.86
MBL003-01,,,,,,2023-03-01 - 2023-09-08,2023-06-27,18.5,18.5,18.5
MBL003-03,,,2023-03-01 - 2023-09-08,9.9,12.0,2023-03-01 - 2023-09-08,2023-09-06,15.0,14.5,15.0
MBL004,,,2023-03-01 - 2023-09-08,11.4,11.6,2023-03-01 - 2023-09-08,2023-08-07,14.0,14.0,14.0
MBL004-02,,,2023-03-01 - 2023-09-08,10.0,10.9,2023-03-01 - 2023-09-08,2023-09-07,13.62,12.5,18.0
MBL005,,,2021-09-01 - 2023-09-08,11.5,11.5,2023-03-01 - 2023-09-08,2023-06-19,15.9,15.9,15.9
MCA001,,,,,,2021-09-01 - 2023-09-08,2021-09-13,7.9,7.9,7.9
MCA003,,,2021-09-01 - 2023-09-08,7.8,9.5,2023-03-01 - 2023-09-08,2023-05-26,15.0,9.7,15.0
MCA006,,,2023-03-01 - 2023-09-08,6.2,10.5,2023-03-01 - 2023-09-08,2023-06-28,16.5,7.5,16.5
MCB001,,,2023-03-01 - 2023-09-08,7.4,9.0,2023-03-01 - 2023-09-08,2023-09-06,8.2,7.8,9.5
MCU001,,,2023-03-01 - 2023-09-08,11.5,13.0,2023-03-01 - 2023-09-08,2023-09-05,13.5,12.0,16.0
MCU002,,,2021-09-01 - 2023-09-08,8.0,8.0,2023-03-01 - 2023-09-08,2023-07-28,13.0,13.0,13.0
MCU004,,,2021-09-01 - 2023-09-08,6.5,7.0,2021-09-01 - 2023-09-08,2022-08-10,9.6,7.9,9.6
MCU005,,,,,,2021-09-01 - 2023-09-08,2022-09-09,5.0,5.0,5.0
MECHICKEN02,,,2021-09-01 - 2023-09-08,4.9,4.9,2021-09-01 - 2023-09-08,2021-10-28,6.5,6.5,6.5
MECHICKEN03,,,2023-03-01 - 2023-09-08,7.8,7.8,2023-03-01 - 2023-09-08,2023-06-30,9.3,9.3,9.3
MECHICKEN03-02,,,,,,2023-03-01 - 2023-09-08,2023-09-07,5.57,0.01,8.24
MECHICKEN04,,,,,,2021-09-01 - 2023-09-08,2023-01-04,6.0,3.5,6.0
MECHICKEN05,,,,,,2023-03-01 - 2023-09-08,2023-08-31,3.61,1.4,3.71
MECHICKEN10,,,2021-09-01 - 2023-09-08,36.75,36.75,2021-09-01 - 2023-09-08,2021-12-30,54.0,51.0,54.0
MECHICKEN11,,,,,,2021-09-01 - 2023-09-08,2022-09-08,6.0,3.5,6.0
MEPORK01,,,2023-03-01 - 2023-09-08,5.7,5.7,2023-03-01 - 2023-09-08,2023-08-29,7.0,7.0,7.0
MEPORK02,,,2021-09-01 - 2023-09-08,5.1,5.1,2021-09-01 - 2023-09-08,2021-10-28,7.0,7.0,7.0
MEPORK02-02,,,,,,2023-03-01 - 2023-09-08,2023-03-28,5.5,5.5,5.5
MEPORK03,,,2021-09-01 - 2023-09-08,5.1,5.1,2021-09-01 - 2023-09-08,2021-10-28,7.0,7.0,7.0
MFA001,,,2023-03-01 - 2023-09-08,3.3,3.3,2023-03-01 - 2023-09-08,2023-07-29,3.6,3.6,5.0
MFL001,,,2023-03-01 - 2023-09-08,7.6,7.6,2023-03-01 - 2023-09-08,2023-09-06,10.6,7.9,11.0
MFL002,,,2021-09-01 - 2023-09-08,6.4,9.4,2021-09-01 - 2023-09-08,2022-11-07,9.0,8.5,11.5
MFL003,,,2023-03-01 - 2023-09-08,7.8,7.8,2023-03-01 - 2023-09-08,2023-08-12,10.5,0.01,14.0
MFL004,,,2021-09-01 - 2023-09-08,9.0,9.05,2021-09-01 - 2023-09-08,2022-08-10,8.8,8.8,8.8
MFL004-02,,,2021-09-01 - 2023-09-08,7.8,9.8,2021-09-01 - 2023-09-08,2023-01-18,10.0,0.01,12.8
MFL005,,,2023-03-01 - 2023-09-08,8.5,8.5,2023-03-01 - 2023-09-08,2023-03-17,10.7,10.7,10.7
MFL006,,,,,,2023-03-01 - 2023-09-08,2023-07-04,9.9,7.4,10.8
MFL006-02,,,,,,2023-03-01 - 2023-09-08,2023-08-31,10.8,10.8,10.8
MFL007,,,2023-03-01 - 2023-09-08,7.8,8.0,2023-03-01 - 2023-09-08,2023-09-07,9.63,8.1,12.5
