pdt_code,pdt_name,current_inv,summary_purchases_date_range,summary_purchases_min_price,summary_purchases_max_price,summary_sales_date_range,summary_sales_latest_date,summary_sales_latest_price,summary_sales_max_price
SAUCE-03,SAUCE LIGHT SOYA 5L/TIN KCT GRADE 1,0.0,2021-08-01 - 2023-08-30,3.0,15.0,2021-08-01 - 2023-08-30,2022-10-17,5.0,17.0
SAUCE-04,TERIYAKI THICK SAUCE KIKKOMAN 2L/TUB,0.0,2021-08-01 - 2023-08-30,16.0,16.0,2021-08-01 - 2023-08-30,2022-01-13,17.8,17.8
SAUCE-06,BBQ SAUCE HICKORY (KNORR) 6X1KG/CTNS,11.0,2021-08-01 - 2023-08-30,9.45,9.73,2021-08-01 - 2023-08-30,2022-01-08,10.5,11.0
SAUCE-07,KEWPIE MILD TYPE MAYONNAISE 6X1L/CTNS,0.0,2021-08-01 - 2023-08-30,4.92,6.3,2021-08-01 - 2023-08-30,2022-05-11,8.32,8.32
SAUCE-07B,KEWPIE MAYONNAISE 6X1L/CTNS,0.0,2023-02-01 - 2023-08-30,7.0,7.2,2023-02-01 - 2023-08-30,2023-08-11,9.0,9.0
SAUCE-08,TRUFFLE AIOLI 360ML/BTL,5.0,2023-02-01 - 2023-08-30,2.0,14.0,2023-02-01 - 2023-08-30,2023-08-29,17.08,26.66
SAUCE-09,MENTAIKO MAYO 360ML/BTL,2.0,2023-02-01 - 2023-08-30,2.0,14.0,2023-02-01 - 2023-08-30,2023-08-25,17.13,26.66
SAUCE-10,TRUFFLE MAYONNAISE 1KG/PKT,0.0,2021-08-01 - 2023-08-30,32.0,32.0,2021-08-01 - 2023-08-30,2022-12-16,40.0,40.0
SAUCE-18,SWISS BEAR TOMATO KETCHUP 12X1KG/CTNS,25.0,2021-08-01 - 2023-08-30,1.85,1.91,2021-08-01 - 2023-08-30,2022-02-16,2.2,2.2
SAUCE-19,SWISS BEAR CHILI SAUCE 12X1KG/CTNS,29.0,2021-08-01 - 2023-08-30,1.6,1.65,2021-08-01 - 2023-08-30,2022-03-22,2.0,2.0
SAUCE-20B,HEINZ TOMATO SACHET 1000PCS X 9GM,3.0,2021-08-01 - 2023-08-30,34.0,34.0,2021-08-01 - 2023-08-30,2021-12-17,42.0,42.0
SAUCE-20C,SWISS BEAR CHILLI SACHET 1000PCS X 9GM,0.0,2021-08-01 - 2023-08-30,34.0,34.0,2021-08-01 - 2023-08-30,2021-12-13,37.0,37.0
SAUCE-20D,HEINZ CHILLI SACHET 1000PCS X 9GM,3.0,2021-08-01 - 2023-08-30,33.0,33.0,2021-08-01 - 2023-08-30,2022-02-08,37.0,40.0
SAUCE-21B,SAUCE - COLESLAW DRESSING (LADY CHOICE) 4X3L/CTNS,2.0,2021-08-01 - 2023-08-30,10.52,11.2,2021-08-01 - 2023-08-30,2022-03-01,11.7,13.0
SAUCE-22,SAUCE - TARTAR SAUCE 4X3L/CTNS,2.0,2021-08-01 - 2023-08-30,10.6,12.1,2021-08-01 - 2023-08-30,2022-10-28,11.0,14.7
SAUCE-40,OTHER- TABASCO PEPPER SAUCE 24 X 60ML,1.0,,,,2021-08-01 - 2023-08-30,2021-11-11,2.3,2.3
SAUCE-43,STEAM FISH - SOY SAUCE 40pkt/ctns,0.0,2021-08-01 - 2023-08-30,3.3,4.07,2021-08-01 - 2023-08-30,2022-11-10,4.0,7.38
SAUCE-45,STEAM FISH - NYONYA TASTE 32PKT/CTNS,114.0,2021-08-01 - 2023-08-30,3.3,3.3,2021-08-01 - 2023-08-30,2021-08-12,4.0,4.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,21.0,2023-02-01 - 2023-08-30,5.4,5.4,2023-02-01 - 2023-08-30,2023-08-23,6.0,6.0
SAUCE-48,SAUCE - BROWN SAUCE MIX 6X1KG,12.0,2021-08-01 - 2023-08-30,7.93,9.67,2021-08-01 - 2023-08-30,2022-03-22,8.5,9.5
SAUCE-49,SAUCE - ITALAIN HERB PASTE 6X1.5KG/CTNS,5.0,,,,2021-08-01 - 2023-08-30,2021-08-04,17.0,17.0
SAUCE-50,SAUCE - CREAM OF MUSHROOM 6X1KG/CTNS,11.0,2021-08-01 - 2023-08-30,8.33,10.42,2021-08-01 - 2023-08-30,2022-02-19,11.0,11.0
SAUCE-50A,SAUCE - TRUFFLE INFUSED MUSHROOM 500GM/PKT,0.0,2021-08-01 - 2023-08-30,4.0,4.0,2021-08-01 - 2023-08-30,2022-03-19,6.44,13.2
SAUCE-51,SAUCE - PRONTO TOMATO 6X2KG/CTNS,22.0,2021-08-01 - 2023-08-30,3.74,4.5,2021-08-01 - 2023-08-30,2022-02-09,4.5,4.5
SAUCE-51A,SAUCE - PRONTO TOMATO MOLI PASTA 2.2KG/TIN,0.0,2021-08-01 - 2023-08-30,8.0,8.0,2021-08-01 - 2023-08-30,2021-10-18,9.5,9.5
SAUCE-52,SAUCE - SESAME SAUCE / GOMA DRESSING 1L/6BOT,5.0,2021-08-01 - 2023-08-30,9.5,11.0,2021-08-01 - 2023-08-30,2022-02-20,12.5,12.5
SAUCE-54,SAUCE- LEMON BUTTER SAUCE 100GM/PKT,0.0,2021-08-01 - 2023-08-30,2.5,2.5,2021-08-01 - 2023-08-30,2021-12-24,3.0,3.0
SAUCE-55,SAUCE- BLACK PEPPER SAUCE 100GM/PKT,11.0,2021-08-01 - 2023-08-30,2.5,2.5,2021-08-01 - 2023-08-30,2021-12-03,3.64,6.49
SAUCE-56,SAUCE- CHILI CRAB SAUCE 100GM/PKT,0.0,2021-08-01 - 2023-08-30,2.5,2.5,2021-08-01 - 2023-08-30,2021-11-26,6.45,6.45
SAUCE-57,SAUCE- SALTED EGG SAUCE 100GM/PKT,5.0,2021-08-01 - 2023-08-30,2.5,2.5,2021-08-01 - 2023-08-30,2021-11-02,3.8,6.45
SAUCE-58,SAUCE- BBQ SAUCE 100GM/PKT,7.0,2021-08-01 - 2023-08-30,2.5,2.5,2021-08-01 - 2023-08-30,2021-11-12,6.45,6.45
SAUCE-59,SAUCE- BROWN SAUCE 100GM/PKT,5.0,2021-08-01 - 2023-08-30,2.5,2.5,2021-08-01 - 2023-08-30,2021-11-26,4.8,4.8
SAUCE-60,SAUCE- LAKSA PASTE (FRIED-TUNGSAN) 1KG/PKT,0.0,2021-08-01 - 2023-08-30,7.0,7.5,2021-08-01 - 2023-08-30,2022-02-07,8.4,8.4
SAUCE-61,SAUCE- RENDANG PASTE 1KG/PKT,3.0,,,,2021-08-01 - 2023-08-30,2021-08-20,15.6,15.6
SAUCE-62,SAUCE - WHOLE MUSHROOM CANS 425GM,0.0,2021-08-01 - 2023-08-30,1.0,1.5,2021-08-01 - 2023-08-30,2021-09-30,1.5,1.5
SAUCE-63,SAUCE- WHITE SOY PASTE (MISO CHAN),0.0,2021-08-01 - 2023-08-30,4.5,4.5,2021-08-01 - 2023-08-30,2021-10-27,5.5,5.5
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kg/pkt,121.0,2023-02-01 - 2023-08-30,32.5,32.5,2023-02-01 - 2023-08-30,2023-08-28,33.0,43.0
SBN002,SEAFOOD- BLACK TIGER PND 21/25 1kgX10pkt,0.0,,,,2021-08-01 - 2023-08-30,2022-11-04,6.0,15.0
SBN005,SEAFOOD- BLACK TIGER PND 31/40 1kgX10pkt,1.0,,,,2023-02-01 - 2023-08-30,2023-02-18,16.3,16.3
SBO001,BABY OCTOPUS W/SESAME 8/10 2kgX4pkt,12.0,2023-02-01 - 2023-08-30,9.0,9.0,2023-02-01 - 2023-08-30,2023-08-14,10.8,10.8
SBO002,BABY OCTOPUS (SEASONED) 500GM KANIKA,4.0,2021-08-01 - 2023-08-30,8.5,8.5,2021-08-01 - 2023-08-30,2021-11-27,8.8,13.93
SBT002,SEAFOOD- BLACK TIGER PTO 26/30 1kgX10pkt,32.0,2023-02-01 - 2023-08-30,12.6,12.9,2023-02-01 - 2023-08-30,2023-08-24,13.5,13.5
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,52.0,2021-08-01 - 2023-08-30,13.3,14.1,2023-02-01 - 2023-08-30,2023-07-15,21.11,26.22
SBT006,SEAFOOD- BLACK TIGER PTO 21/25 1kgX10pkt,0.0,2023-02-01 - 2023-08-30,13.2,13.2,2023-02-01 - 2023-08-30,2023-05-17,13.5,13.5
SCA001-02,SEAFOOD- HOKKAIDO SEA SCALLOP 10-20LB 10X1KG/CTNS,0.0,2021-08-01 - 2023-08-30,17.0,20.0,2021-08-01 - 2023-08-30,2022-07-03,30.0,38.0
SCA001-03,SEAFOOD- SEA SCALLOP 26-30LB 10X1KG/CTNS,0.0,2021-08-01 - 2023-08-30,19.0,19.0,2021-08-01 - 2023-08-30,2021-11-25,30.0,30.0
SCA001-04,SEAFOOD- BREADED SCALLOP (227gm X 60pkt),160.0,2023-02-01 - 2023-08-30,1.4,1.4,2023-02-01 - 2023-08-30,2023-08-25,2.2,2.4
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,7.0,2023-02-01 - 2023-08-30,39.0,39.0,2023-02-01 - 2023-08-30,2023-08-25,53.77,60.65
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,1171.0,2021-08-01 - 2023-08-30,14.71,14.75,2023-02-01 - 2023-08-30,2023-08-29,23.8,38.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,0.0,2021-08-01 - 2023-08-30,13.61,13.92,2023-02-01 - 2023-08-30,2023-08-08,18.5,30.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,0.0,2021-08-01 - 2023-08-30,12.93,13.64,2023-02-01 - 2023-08-30,2023-08-15,19.0,30.0
SCA001-13,SEAFOOD- SCALLOP 10/20 (CANADA) 2.27kg/pkt,0.0,2021-08-01 - 2023-08-30,24.0,24.0,2021-08-01 - 2023-08-30,2022-05-07,25.0,25.0
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,0.0,2021-08-01 - 2023-08-30,51.07,60.16,2021-08-01 - 2023-08-30,2022-12-28,67.1,68.1
SCA001-15,SEAFOOD- SCALLOP MEAT IQF 100/120,0.0,2021-08-01 - 2023-08-30,7.3,12.5,2023-02-01 - 2023-08-30,2023-08-08,3.0,3.0
SCA001-16,SEAFOOD- BAY SCALLOP MEAT IQF 80/100 500GMX20PKT/CTNS,0.0,2021-08-01 - 2023-08-30,9.1,9.1,2021-08-01 - 2023-08-30,2022-02-22,4.5,9.5
SCA002,SEAFOOD- HALF SHELL SCALLOP WITH ROE 6/7 10X1kg/pkt,0.0,,,,2021-08-01 - 2023-08-30,2021-12-13,6.2,8.0
SCA002-01,SEAFOOD- HALF SHELL SCALLOP WITH ROE 5/6 10X1kg/pkt,0.0,2021-08-01 - 2023-08-30,3.7,3.7,2021-08-01 - 2023-08-30,2022-05-15,5.5,8.9
SCA002-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 5/6 500GM/PKT,0.0,2021-08-01 - 2023-08-30,2.9,4.0,2021-08-01 - 2023-08-30,2021-12-15,5.0,5.2
SCA002-03,SEAFOOD- H/SHELL PINK SCALLOP 31/40 500GMX 10pkt/ctns,191.0,2023-02-01 - 2023-08-30,5.5,5.5,2023-02-01 - 2023-08-30,2023-04-14,6.5,6.5
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2019.0,2021-08-01 - 2023-08-30,5.23,7.0,2023-02-01 - 2023-08-30,2023-08-29,6.5,11.06
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,3991.0,2023-02-01 - 2023-08-30,5.51,6.5,2023-02-01 - 2023-08-30,2023-08-29,7.5,8.5
SCA005,SEAFOOD- WHITE BOX - HALF SHELL SCALLOP 10/12 10X1kg/pkt,0.0,2021-08-01 - 2023-08-30,7.5,7.5,2021-08-01 - 2023-08-30,2022-08-07,9.0,9.0
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,4438.0,2023-02-01 - 2023-08-30,5.39,8.0,2023-02-01 - 2023-08-30,2023-08-29,7.3,9.5
SCA005-03,SEAFOOD- WHITE BOX - HALF SHELL SCALLOP 9/10 10X1kg/pkt,0.0,2023-02-01 - 2023-08-30,7.5,7.5,2023-02-01 - 2023-08-30,2023-07-31,8.83,9.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,1863.0,2023-02-01 - 2023-08-30,5.4,5.5,2023-02-01 - 2023-08-30,2023-08-29,9.0,9.5
SCA006-01,SEAFOOD- HALF SHELL SCALLOP WITH VERMICELLI 8/9 6s 12PKT/CTNS,0.0,,,,2021-08-01 - 2023-08-30,2022-01-03,0.01,7.38
SCA006-02,SEAFOOD- HALF SHELL SCALLOP WITH VERMICELLI 8/9 6s 14PKT/CTNS,0.0,,,,2021-08-01 - 2023-08-30,2022-01-03,0.01,3.5
SCA006-03,SEAFOOD- HALF SHELL SCALLOP WITH BAKED CHEESE 14PKT/CTNS,0.0,,,,2021-08-01 - 2023-08-30,2022-08-02,3.5,3.5
SCA006-04,SEAFOOD- HALF SHELL SCALLOP WITH BAKED CHEESE 6's 12PKT/CTNS,0.0,,,,2021-08-01 - 2023-08-30,2022-09-22,1.0,9.46
SCA007-01,SEAFOOD- BOILED SEA SCALLOP MEAT 100/120 500GM X 20PKT,0.0,2021-08-01 - 2023-08-30,8.0,11.0,2021-08-01 - 2023-08-30,2022-12-05,9.5,14.0
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,673.0,2023-02-01 - 2023-08-30,5.57,8.5,2023-02-01 - 2023-08-30,2023-08-24,10.29,14.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 100/150 10X1KG/CTNS,0.0,2021-08-01 - 2023-08-30,5.85,10.5,2021-08-01 - 2023-08-30,2023-01-24,9.5,17.66
SCA007-04,SEAFOOD- BOILED SEA SCALLOP MEAT 150/200GM 10X1KG/CTNS,0.0,,,,2021-08-01 - 2023-08-30,2022-06-27,8.0,15.79
SCA007-05,SEAFOOD- BOILED SEA SCALLOP MEAT 100/120 10X1KG/CTNS,6785.0,2023-02-01 - 2023-08-30,4.95,8.5,2023-02-01 - 2023-08-30,2023-08-29,9.67,15.65
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,203.0,2023-02-01 - 2023-08-30,4.8,4.8,2023-02-01 - 2023-08-30,2023-08-29,5.69,6.0
SCG001,CAVIAR OSIETRA CLASSIC 30G/TIN GIAVERI ITALY,0.0,2021-08-01 - 2023-08-30,53.0,53.0,2021-08-01 - 2023-08-30,2022-12-06,63.0,63.0
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,71.0,2023-02-01 - 2023-08-30,3.2,3.2,2023-02-01 - 2023-08-30,2023-08-28,3.43,5.09
SCL002,SEAFOOD- IMITATION SCALLOP 250gm,81.0,2021-08-01 - 2023-08-30,1.8,2.16,2021-08-01 - 2023-08-30,2023-01-08,2.4,3.08
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,166.0,2023-02-01 - 2023-08-30,5.9,5.9,2023-02-01 - 2023-08-30,2023-08-28,7.2,8.0
SCP002,SEAFOOD- SOTONG PASTE AA 1kg X 15pkt,0.0,2023-02-01 - 2023-08-30,8.0,8.0,2023-02-01 - 2023-08-30,2023-06-04,10.5,10.5
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,39.0,2023-02-01 - 2023-08-30,11.3,12.8,2023-02-01 - 2023-08-30,2023-08-27,18.0,18.0
SCR001-01,SEAFOOD- CRAB MEAT 500gmX24pkt,158.0,2023-02-01 - 2023-08-30,5.8,7.5,2023-02-01 - 2023-08-30,2023-08-23,10.0,10.0
SCR002,SEAFOOD- CRAB MEAT **LUMP** 454GM/CAN EASTERN,0.0,2021-08-01 - 2023-08-30,17.5,20.0,2021-08-01 - 2023-08-30,2022-06-17,24.0,24.0
SCR005-02,SEAFOOD- UNBREADED CRAB CLAW 11's 180gm x 50pkt,131.0,2023-02-01 - 2023-08-30,2.15,2.15,2023-02-01 - 2023-08-30,2023-08-29,2.2,3.0
SCS001,SEAFOOD- CRAB STICK 40pkt/ctns (ORANGE STICK-MALAYSIA),1428.0,2023-02-01 - 2023-08-30,0.95,1.3,2023-02-01 - 2023-08-30,2023-08-29,1.5,1.8
SCS002,SEAFOOD- CRAB STICK 16'S 40pkt/ctns (CHINA),619.0,2023-02-01 - 2023-08-30,0.95,1.2,2023-02-01 - 2023-08-30,2023-08-29,1.28,1.5
SCS003,SEAFOOD- CRAB STICK 250gmX20pkt,0.0,2021-08-01 - 2023-08-30,0.35,0.35,2021-08-01 - 2023-08-30,2022-11-16,0.6,0.6
SCS004,SEAFOOD- KANIMI CHUNK 180GM X 20PKT,88.0,2023-02-01 - 2023-08-30,2.4,2.4,2023-02-01 - 2023-08-30,2023-08-22,2.8,5.09
SCS005,SEAFOOD- CRAB STICK LI CHUA KANIMI 250gmX40pkt,0.0,2023-02-01 - 2023-08-30,1.43,1.43,2023-02-01 - 2023-08-30,2023-03-25,2.2,2.2
SEA001,SEAFOOD- SEA CUCUMBER 3-4pcs 1KG,53.0,2023-02-01 - 2023-08-30,18.0,18.0,2023-02-01 - 2023-08-30,2023-08-17,23.0,23.0
SEA002,SEAFOOD- SEA CUCUMBER 5pc/1 kg,4.0,2021-08-01 - 2023-08-30,320.0,392.06,2021-08-01 - 2023-08-30,2021-10-26,0.01,0.01
SEA003-01,SEAFOOD- SEA CUCUMBER A,0.0,,,,2021-08-01 - 2023-08-30,2022-06-20,150.0,150.0
SEA003-02,SEAFOOD-FRESH SEA CUCUMBER,0.0,2021-08-01 - 2023-08-30,23.0,24.0,2021-08-01 - 2023-08-30,2022-01-08,26.0,26.0
SEB001,SEAFOOD- EBI FRY 31/40 22gm/pcs 10pcs/tray,70.0,2023-02-01 - 2023-08-30,3.5,3.5,2023-02-01 - 2023-08-30,2023-08-28,6.39,6.5
SEB002,SEAFOOD- EBI FRY 16/20 45pcs/kg 10X1kg/ctns,0.0,2021-08-01 - 2023-08-30,13.8,13.8,2021-08-01 - 2023-08-30,2021-10-25,15.0,15.0
SEB003,SEAFOOD- BUTTERFLY EBI FRY 10X1KG/CTNS,0.0,2023-02-01 - 2023-08-30,13.5,13.5,2023-02-01 - 2023-08-30,2023-06-15,18.0,18.0
SHI002-02,SEAFOOD- PRAWN MEAT 100/200 (OCEAN ON THE ROAD) 10X1kg/pkt,3986.0,2023-02-01 - 2023-08-30,3.38,3.39,2023-02-01 - 2023-08-30,2023-08-29,6.42,9.5
SHI005,SEAFOOD- PRAWN MEAT COOKED 100/200 (BLUE PRAWN) 10X1kg/pkt,0.0,2021-08-01 - 2023-08-30,5.2,5.2,2021-08-01 - 2023-08-30,2022-01-13,8.0,8.0
SHI006,SEAFOOD- BROKEN VANNAMEI (BM) 10x1kg/ctn,0.0,,,,2023-02-01 - 2023-08-30,2023-06-08,5.0,5.0
SHI007,SEAFOOD- SHRIMP SLIDE ORANGE BOX (150g x 30pkts),18361.0,2023-02-01 - 2023-08-30,2.1,2.5,2023-02-01 - 2023-08-30,2023-08-27,2.42,4.17
SHI007-02,SEAFOOD- SHRIMP SLIDE (150g x 30pkts),0.0,2023-02-01 - 2023-08-30,3.0,3.0,2023-02-01 - 2023-08-30,2023-07-16,2.5,2.5
SHI008,SEAFOOD- SHRIMP BONITO 100GM X 20 BOX /CTNS,0.0,,,,2021-08-01 - 2023-08-30,2021-11-07,3.7,3.7
SJF002,SEAFOOD- JELLY FISH (CHUKA KURAGE) 100GM KANIKA,32.0,2021-08-01 - 2023-08-30,2.95,2.95,2021-08-01 - 2023-08-30,2022-02-12,3.2,3.2
SLB001-02,SEAFOOD- HALF CUT BOSTON COOKED LOBSTER 350-400GM 10KG/CTNS,0.0,2021-08-01 - 2023-08-30,27.0,27.0,2021-08-01 - 2023-08-30,2021-12-25,29.0,32.0
SLB001-03,SEAFOOD- ROCK LOBSTER 900-1000,0.0,2021-08-01 - 2023-08-30,16.67,26.0,2021-08-01 - 2023-08-30,2022-02-12,35.0,35.0
SLB001-05,SEAFOOD- LOBSTER 50/100gm,0.0,,,,2021-08-01 - 2023-08-30,2022-02-13,12.2,12.8
SLB001-06,SEAFOOD- LOBSTER,0.0,2021-08-01 - 2023-08-30,35.0,35.0,2021-08-01 - 2023-08-30,2023-01-19,15.0,40.0
SLB002,SEAFOOD- SLIPPER LOBSTER 60-80 17kg/ctn,0.0,2021-08-01 - 2023-08-30,8.75,10.0,2021-08-01 - 2023-08-30,2022-06-25,12.7,12.7
SLB003,SEAFOOD- SLIPPER LOBSTER 60-80 5kg/ctn,0.0,2021-08-01 - 2023-08-30,8.2,8.2,2021-08-01 - 2023-08-30,2022-03-29,12.5,12.5
SLB005,SEAFOOD- CRAY FISH MEAT 500GM X 20PKT /CTNS,0.0,2021-08-01 - 2023-08-30,14.0,25.0,2021-08-01 - 2023-08-30,2022-06-27,33.0,33.0
SLB006,SEAFOOD- CRAY PRAWN 100-120 10KG/CTNS,0.0,2023-02-01 - 2023-08-30,11.0,16.0,2023-02-01 - 2023-08-30,2023-08-26,14.5,20.0
SLB007,SEAFOOD- CRAY PRAWN 300/400 5KG/CTNS,0.0,2023-02-01 - 2023-08-30,11.5,20.0,2023-02-01 - 2023-08-30,2023-07-15,21.5,23.0
SLB008,SEAFOOD- SLIPPER LOBSTER 300UP,0.0,,,,2023-02-01 - 2023-08-30,2023-03-24,18.5,18.5
SLB010,SEAFOOD- LOBSTER HEAD MEAT,0.0,2021-08-01 - 2023-08-30,20.0,20.0,2021-08-01 - 2023-08-30,2021-11-17,30.0,30.0
SLB012-02,SEAFOOD- LOBSTER TAIL 500GM/PKT,0.0,2021-08-01 - 2023-08-30,8.8,11.0,2021-08-01 - 2023-08-30,2021-12-02,10.8,12.0
SMU001,SEAFOOD- 1/2 SHELL GREEN MUSSEL 1KG/PKT,50.0,2023-02-01 - 2023-08-30,4.0,4.0,2021-08-01 - 2023-08-30,2022-02-14,7.5,10.0
SMU001-02,SEAFOOD- WHOLE BLACK MUSSEL 20/30 10x1pkt/ctns,0.0,2023-02-01 - 2023-08-30,1.6,2.4,2023-02-01 - 2023-08-30,2023-08-28,3.5,3.5
SMU001-03,SEAFOOD- WHOLE BLACK MUSSEL 40/60 10x1pkt/ctns,26.0,2023-02-01 - 2023-08-30,2.5,2.5,2023-02-01 - 2023-08-30,2023-08-29,3.48,7.3
SMU001-04,SEAFOOD- 1/2 SHELL BLUE MUSSEL 907GM X 12PKT/CTNS,37.0,2023-02-01 - 2023-08-30,11.34,11.34,2023-02-01 - 2023-08-30,2023-08-23,13.5,18.33
SMU002,SEAFOOD- WHOLE MUSSEL 5x1pkt/ctns,0.0,2021-08-01 - 2023-08-30,4.5,5.0,2021-08-01 - 2023-08-30,2023-01-17,6.3,6.8
SMU002-01,SEAFOOD- WHOLE MUSSEL 454gm X 10pkt/ctns,22.0,2023-02-01 - 2023-08-30,2.5,2.5,2023-02-01 - 2023-08-30,2023-08-27,2.75,4.17
SMU002-02,SEAFOOD- CAPE TOWN WHOLE SHELL MUSSEL 30/50 800gm x 8pkt,0.0,,,,2021-08-01 - 2023-08-30,2022-07-27,6.0,8.5
SMU003,SEAFOOD- FRESH MUSSEL,0.0,2021-08-01 - 2023-08-30,3.8,3.8,2021-08-01 - 2023-08-30,2021-09-30,5.0,5.0
SMU004,SEAFOOD- MUSSEL MEAT,0.0,2021-08-01 - 2023-08-30,4.5,4.5,2021-08-01 - 2023-08-30,2022-09-26,5.0,6.0
SOT001,SEAFOOD- SOTONG BALL 36's (SEAWAVES) 12x780gm/pkt,87.0,2023-02-01 - 2023-08-30,8.6,9.5,2023-02-01 - 2023-08-30,2023-08-29,8.88,10.8
SOT003-01,SEAFOOD- CUTTLEFISH BALL (FIGO) 400GMX30PKT/CTNS,423.0,2023-02-01 - 2023-08-30,2.61,2.68,2023-02-01 - 2023-08-30,2023-08-29,3.44,5.74
SOT005,SEAFOOD- CRAB BALL 50pcs x 10pkt (700gm+-),0.0,2021-08-01 - 2023-08-30,3.5,3.5,2023-02-01 - 2023-08-30,2023-07-31,6.0,6.0
SOYS01,SEAFOOD- SASHIMI OYSTER L 120PCS/CTNS,0.0,2023-02-01 - 2023-08-30,1.7,2.2,2023-02-01 - 2023-08-30,2023-06-01,2.53,2.8
SOYS02,SEAFOOD- SASHIMI HALF SELL OYSTER MUROTSU L 6PCS/PKT,0.0,2023-02-01 - 2023-08-30,8.5,8.5,2023-02-01 - 2023-08-30,2023-05-13,13.4,19.44
SOYS03,SEAFOOD- OYSTER WHOLE WITH SHELL JAPAN 120PCS/CTNS,954.0,2023-02-01 - 2023-08-30,1.58,1.7,2023-02-01 - 2023-08-30,2023-08-21,2.43,2.8
SOYS03-02,SEAFOOD- OYSTER WHOLE WITH SHELL JAPAN M 144PCS/CTNS,2669.0,2023-02-01 - 2023-08-30,0.94,1.7,2023-02-01 - 2023-08-30,2023-08-28,2.45,6.5
SOYS06-02,SEAFOOD- HALF SHELL OYSTER 8's x 10pkt/CTNS,0.0,2023-02-01 - 2023-08-30,1.7,1.75,2023-02-01 - 2023-08-30,2023-05-10,2.38,3.24
SOYS07,SEAFOOD- OYSTER S 9-11g 10x1kg/ctns,6224.0,2021-08-01 - 2023-08-30,5.32,6.3,2023-02-01 - 2023-08-30,2023-08-25,9.5,10.0
SOYS08,SEAFOOD- OYSTER M 11-13g 10x1kg/ctns,8489.0,2021-08-01 - 2023-08-30,4.53,6.7,2023-02-01 - 2023-08-30,2023-08-27,8.0,11.94
SOYS09,SEAFOOD- OYSTER SS 7-9g 10x1kg/ctns,0.0,2021-08-01 - 2023-08-30,4.53,6.5,2023-02-01 - 2023-08-30,2023-08-25,7.63,13.42
SOYS11,SEAFOOD- OYSTER 10g-12g (U CATCH) 250GM/PKT,4.0,,,,2023-02-01 - 2023-08-30,2023-08-19,2.5,2.5
SOYS12,SEAFOOD- OYSTER 10g-12g (U CATCH) 1kg x 10pkt,0.0,2021-08-01 - 2023-08-30,4.53,4.53,2021-08-01 - 2023-08-30,2022-05-11,4.65,4.65
SOYS13,SEAFOOD- OYSTER WHOLE WITH SHELL JAPAN 140PCS/CTNS,0.0,2023-02-01 - 2023-08-30,140.0,140.0,2023-02-01 - 2023-08-30,2023-03-20,240.0,240.0
SPH001,SEAFOOD- PRAWN HEAD/SHELL 3pkt x 2kg/ctn,174.0,2023-02-01 - 2023-08-30,1.5,1.5,2023-02-01 - 2023-08-30,2023-08-29,2.5,3.0
SPH002,SEAFOOD- PRAWN HEAD/SHELL BULK 2X5KG/CTNS,0.0,2021-08-01 - 2023-08-30,2.0,2.0,2023-02-01 - 2023-08-30,2023-02-21,3.0,3.0
SPH003,SEAFOOD- PRAWN HEAD/SHELL 12kg/ctns,2.0,2023-02-01 - 2023-08-30,1.7,1.7,2023-02-01 - 2023-08-30,2023-05-12,3.0,3.0
SPH004,SEAFOOD- PRAWN HEAD/SHELL (VANNAMEI) 10x1kg/pkt,62.0,2023-02-01 - 2023-08-30,1.7,1.8,2023-02-01 - 2023-08-30,2023-07-01,2.5,2.8
SPR001,SEAFOOD- PRAWN MEAT PTO 31/40  10X1kg/pkt,4477.0,2023-02-01 - 2023-08-30,4.19,4.19,2023-02-01 - 2023-08-30,2023-08-29,7.77,11.0
